Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.50095	-0.89858	52426	59168	601.77	344.56	864.76	2382.4	1818.5	2651.6	2141.7	2668.2	1739.7	2812.8	0	0	0	0	48569	54951	4329.1	4457.8	994.02	2430.8	1789.8	2662	2150.3	2686.7	1711.2	2764.6	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	3088900	1				14	14	True	14	16	16	16		
A6QL63	A6QL63	1	1	1	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11	BTBD11	BTBDB_HUMAN Ankyrin repeat and BTB/POZ domain-containing protein BTBD11 OS=Homo sapiens GN=BTBD11 PE=2 SV=3	1	1	1	1	0.7	0.7	0.7	120.88	1104	1104	0.51636	-0.99172	117320	12026	0	26.08	3448.3	0	3692.6	723.48	3961.5	851.58	4412.1	450.21	0	378.74	0	301.63	108670	11169	6544.7	860.06	3423.1	0	3704.6	695.78	4035.6	841.22	4286.1	469.8	0	387.35	0	290.15	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1485600	1				15	1557	True	1558	1700	1744	1744		
A7E2V4	A7E2V4	1	1	1	Zinc finger SWIM domain-containing protein 8	ZSWIM8	ZSWM8_HUMAN Zinc finger SWIM domain-containing protein 8 OS=Homo sapiens GN=ZSWIM8 PE=1 SV=1	1	1	1	1	0.4	0.4	0.4	197.3	1837	1837	0.49042	-0.87063	14225	17731	0	0	706.45	964.52	505.08	592.62	483.88	643.22	545.92	632.56	0	0	0	0	13177	16466	956.05	1157.4	696.75	946.33	517.19	618.06	495.91	644.98	530.14	623.23	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	980070	1				16	1093	True	1096	1194	1227	1227		
Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1	WAS protein family homolog 6;Putative WAS protein family homolog 3;WAS protein family homolog 2;WAS protein family homolog 1;Putative WAS protein family homolog 4	WASH6P;WASH3P;WASH2P;WASH1;WASH4P	WASH6_HUMAN WAS protein family homolog 6 OS=Homo sapiens GN=WASH6P PE=1 SV=3;WASH3_HUMAN Putative WAS protein family homolog 3 OS=Homo sapiens GN=WASH3P PE=1 SV=2;WASH2_HUMAN WAS protein family homolog 2 OS=Homo sapiens GN=WASH2P PE=2 SV=2;WASH1_HUMAN WASH	5	1	1	1	1.6	1.6	1.6	47.989	447	447;463;465;465;477	0.47835	-0.67627	38101	51294	53.897	0	816.16	1432.4	1551.4	2157.9	1794.9	2677.5	1322.3	2225.3	0	221.76	0	0	35296	47634	2792.5	3303	879.62	1475.3	1529.2	2152.4	1798.7	2659.8	1306.8	2213.6	0	270.97	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1648100	1				17	1102	True	1105	1203	1236	1236		
A8MY62	A8MY62	1	1	1	Putative beta-lactamase-like 1	LACTBL1	BLML_HUMAN Putative beta-lactamase-like 1 OS=Homo sapiens GN=LACTBL1 PE=2 SV=2	1	1	1	1	2.2	2.2	2.2	54.652	500	500	0.37168	0.029573	39771	31592	0	245.03	892.55	1333.1	938.49	1147.8	1518.7	1499.3	845.49	1364.6	0	0	0	0	36843	29341	2856.8	2436.7	937.45	1353	955.68	1176.8	1495.7	1490	848.92	1348.3	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	986730	1				18	847	True	851	916	943	943		
B0I1T2	B0I1T2	1	1	1	Unconventional myosin-Ig;Minor histocompatibility antigen HA-2	MYO1G	MYO1G_HUMAN Unconventional myosin-Ig OS=Homo sapiens GN=MYO1G PE=1 SV=2	1	1	1	1	0.7	0.7	0.7	116.44	1018	1018	0.52236	-1.0373	40197	41830	0	412.92	944.75	1651.5	1669	1514.9	1796.5	2663.9	2064.2	1550.2	0	0	0	0	37236	38849	2713.2	3307.2	991.52	1690.8	1645.2	1565	1831.4	2603.6	2003.2	1565.5	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1219900	1				19	1410	True	1412	1528	1565	1565		
CON__Q6NTB9;CON__Q14525;CON__O76009;Q14525;O76009	CON__Q6NTB9;CON__Q14525;CON__O76009;Q14525;O76009	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1	Keratin, type I cuticular Ha3-II;Keratin, type I cuticular Ha3-I	KRT33B;KRT33A	;;;KT33B_HUMAN Keratin, type I cuticular Ha3-II OS=Homo sapiens GN=KRT33B PE=1 SV=3;KT33A_HUMAN Keratin, type I cuticular Ha3-I OS=Homo sapiens GN=KRT33A PE=2 SV=2	5	1	1	1	2.2	2.2	2.2	45.968	404	404;404;404;404;404	0.49907	-0.92753	47545	100090	0	0	1539.1	2231.9	1176.9	2080.1	2087.5	2569.4	1543	2986.9	0	0	0	0	44039	92941	2653.6	5906.3	1513.2	2268.8	1223.1	2117.6	2064.3	2573.6	1524.2	2926	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1643400	1			+	20	189	True	185	202	209	209		
CON__P00761	CON__P00761	2	2	2				1	2	2	2	12.1	12.1	12.1	24.409	231	231	0	8.11	267510	277650	2029.7	11873	7549.4	19214	7340.7	15348	9456.9	14512	7939.9	15946	0	5325.7	0	489.02	247820	257930	20727	30360	7873.3	19611	7446.3	15677	9476.6	14678	7797.7	15811	0	5529.1	0	476.8	6	6	3	4	6	6	6	6	6	6	6	6	0	6	0	1	127910000	7			+	21	841;1436	True;True	845;1439	908;909;910;1564;1565	935;936;937;1604;1605;1606;1607	936;1605		
CON__P50446	CON__P50446	1	1	1				1	1	1	1	1.3	1.3	1.3	59.334	553	553	0.22745	0.13007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			+	22	1284	True	1286	1392	1429	1429		
E7ERA6	E7ERA6	1	1	1	RING finger protein 223	RNF223	RN223_HUMAN RING finger protein 223 OS=Homo sapiens GN=RNF223 PE=2 SV=1	1	1	1	1	2.8	2.8	2.8	26.629	249	249	0.51839	-1.0506	35249	53342	320.93	0	1187.1	1923.1	1449.6	2330.2	1978.3	2422.3	1789	2425.6	0	325.82	0	310.43	32656	49533	2841.1	3119.1	1235.4	1920	1458.3	2331.2	1982.5	2432.9	1751.4	2399	0	389.57	0	297.84	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1545700	1				23	193	True	189	206	213	213		
Q13765;E9PAV3	Q13765;E9PAV3	3;3	3;3	3;3	Nascent polypeptide-associated complex subunit alpha;Nascent polypeptide-associated complex subunit alpha, muscle-specific form	NACA	NACA_HUMAN Nascent polypeptide-associated complex subunit alpha OS=Homo sapiens GN=NACA PE=1 SV=1;NACAM_HUMAN Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens GN=NACA PE=1 SV=1	2	3	3	3	16.7	16.7	16.7	23.384	215	215;2078	0	6.4196	92223	94640	512.75	0	2027.9	2625.9	2815.5	3613.5	3563.1	4773.7	3601.4	3907.9	0	0	0	0	85430	87884	6315.6	5762.4	2128	2675.9	2810.3	3622.9	3593	4730.4	3510.3	3878.3	0	0	0	0	3	3	1	0	3	3	3	3	3	3	3	3	0	0	0	0	7131000	3				24	633;1138;1254	True;True;True	637;1141;1256	689;1243;1362	711;1277;1397	711;1277;1397		
H0YL14	H0YL14	1	1	1	Protein C9orf69	C9orf69	TM250_HUMAN Transmembrane protein 250 OS=Homo sapiens GN=TMEM250 PE=1 SV=2	1	1	1	1	5	5	5	16.083	139	139	0.53793	-1.0506	43312	116480	0	519.87	666.19	4484.3	1985.1	4714.4	1845.2	5388.4	1645.6	5926.2	0	243.18	0	437.45	40118	108180	2361.1	8624.3	706.09	4572	1925.3	4762.9	1876.6	5404.3	1612.4	5824.6	0	409.26	0	416.68	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	2840800	1				25	1097	True	1100	1198	1231	1231		
O00148;Q13838	O00148;Q13838	1;1	1;1	1;1	ATP-dependent RNA helicase DDX39A;Spliceosome RNA helicase DDX39B	DDX39A;DDX39B	DX39A_HUMAN ATP-dependent RNA helicase DDX39A OS=Homo sapiens GN=DDX39A PE=1 SV=2;DX39B_HUMAN Spliceosome RNA helicase DDX39B OS=Homo sapiens GN=DDX39B PE=1 SV=1	2	1	1	1	1.6	1.6	1.6	49.129	427	427;428	0.19583	0.14592	56293	63112	0	237.87	1232.8	2128.6	1968.8	3184.1	2510.8	3511.4	1616.4	2910.2	0	609.23	0	605.87	52145	58613	3630.9	4630.7	1285	2206.9	1955.4	3166.3	2499.1	3503.5	1609	2907	0	686.63	0	580.71	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	2488800	1				26	283	True	282	311	324	324		
O00160	O00160	1	1	1	Unconventional myosin-If	MYO1F	MYO1F_HUMAN Unconventional myosin-If OS=Homo sapiens GN=MYO1F PE=1 SV=3	1	1	1	1	0.8	0.8	0.8	124.84	1098	1098	0.35312	0.042556	45703	50726	0	0	1728.6	2187.9	1380.1	2587.9	1561.7	3289.2	872.36	1840.2	0	350.47	0	0	42335	47109	2923.9	3532	1717.4	2207.9	1408.4	2607.2	1557.8	3243.9	876.02	1873.6	0	383.98	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1646200	1				27	1082	True	1085	1181	1214	1214		
O00270	O00270	1	1	1	12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor	GPR31	GPR31_HUMAN 12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor OS=Homo sapiens GN=GPR31 PE=2 SV=2	1	1	1	1	2.2	2.2	2.2	35.074	319	319	0.47836	-0.26472	107290	123390	794.32	2354.4	3964.2	4957.7	3671.1	5581.9	4179.7	4645.2	2989.3	5100.1	0	0	0	0	99397	114610	8480.4	10817	4060.5	5161.5	3718.7	5578	4190.4	4724.1	2958.8	5006.5	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	14216000	1				28	1566	True	1567	1710	1754	1754		
O00299	O00299	4	4	4	Chloride intracellular channel protein 1	CLIC1	CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens GN=CLIC1 PE=1 SV=4	1	4	4	4	14.9	14.9	14.9	26.922	241	241	0	1.7377	109120	285960	357.98	1163.9	2289.8	10381	4249.8	12461	4598	13153	3271.1	14227	0	3448.8	0	1686.6	101080	265560	8027.8	19811	2435.7	10566	4183.4	12483	4616.6	13228	3212.2	14079	0	3746.4	0	1637.2	5	5	2	2	4	5	5	5	5	5	4	5	0	5	0	4	9740800	5				29	72;502;581;1608	True;True;True;True	71;504;583;1609	79;80;550;631;1757	85;86;568;650;1801	86;568;650;1801		
O00400	O00400	1	1	1	Acetyl-coenzyme A transporter 1	SLC33A1	ACATN_HUMAN Acetyl-coenzyme A transporter 1 OS=Homo sapiens GN=SLC33A1 PE=1 SV=1	1	1	1	1	1.5	1.5	1.5	60.908	549	549	0.49031	-0.85909	70682	55212	688.36	0	1505.1	1563.1	2205.2	1936.8	1779.9	3338.4	2607	3153.2	0	0	0	0	65482	51274	5726	3844.3	1644.3	1619	2173	1971.3	1859.5	3292.8	2512.3	3110.7	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	16464000	1				30	957	True	962	1043	1075	1075		
O00533	O00533	1	1	1	Neural cell adhesion molecule L1-like protein;Processed neural cell adhesion molecule L1-like protein	CHL1	NCHL1_HUMAN Neural cell adhesion molecule L1-like protein OS=Homo sapiens GN=CHL1 PE=1 SV=4	1	1	1	1	0.6	0.6	0.6	135.07	1208	1208	0.49133	-0.87063	34553	47417	0	65.779	1313.3	1683.8	1520.5	2064.5	1436.8	1933.4	784.46	2677.9	0	0	0	266.41	32007	44036	2256	3374	1317.8	1722.6	1515.3	2060.3	1443.7	1968.1	789.13	2611.4	0	0	0	251.45	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1641900	1				31	647	True	651	704	726	726		
O14524	O14524	2	2	2	Transmembrane protein 194A	TMEM194A	NEMP1_HUMAN Nuclear envelope integral membrane protein 1 OS=Homo sapiens GN=NEMP1 PE=1 SV=2	1	2	2	2	4.1	4.1	4.1	50.639	444	444	0.23735	0.12968	10162	12039	0	838.2	0	0	0	694.97	0	818.33	0	1168.4	0	1040.4	0	1209.7	9411.7	11186	447.68	1615.7	0	0	0	670.21	0	826.46	0	1173	0	1079	0	1156.4	1	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	2975000	2				32	1582;1617	True;True	1583;1618	1728;1767	1772;1811	1772;1811		
O14559	O14559	1	1	1	Rho GTPase-activating protein 33	ARHGAP33	RHG33_HUMAN Rho GTPase-activating protein 33 OS=Homo sapiens GN=ARHGAP33 PE=1 SV=2	1	1	1	1	0.7	0.7	0.7	137.21	1287	1287	0.3695	0.027772	39263	63941	1387.5	2077.2	1052.2	2389.2	1670.6	2769.6	1968.6	3497.9	1558.5	3295.5	0	116.29	0	0	36381	59395	4119.6	6399.5	1187.7	2557.3	1658.2	2796.4	1975.3	3482.2	1534.8	3255.3	0	198.64	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1446100	1				33	1062	True	1065	1154	1187	1187		
O14746	O14746	1	1	1	Telomerase reverse transcriptase	TERT	TERT_HUMAN Telomerase reverse transcriptase OS=Homo sapiens GN=TERT PE=1 SV=1	1	1	1	1	0.7	0.7	0.7	127	1132	1132	0.46853	-0.19515	41602	52479	0	0	1012.3	1823.4	1293	2461.3	1932.5	3071	1896	2631.8	0	312.92	0	251.37	38533	48732	2170.1	3085.7	1006.9	1830	1301.2	2464.9	1936.1	3052.1	1850	2616.9	0	380.22	0	241.97	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1236700	1				34	929	True	933	1013	1044	1044		
P19105;O14950	P19105;O14950	1;1	1;1	1;1	Myosin regulatory light chain 12A;Myosin regulatory light chain 12B	MYL12A;MYL12B	ML12A_HUMAN Myosin regulatory light chain 12A OS=Homo sapiens GN=MYL12A PE=1 SV=2;ML12B_HUMAN Myosin regulatory light chain 12B OS=Homo sapiens GN=MYL12B PE=1 SV=2	2	1	1	1	6.4	6.4	6.4	19.794	171	171;172	0.36919	0.025552	27147	27235	0	0	804.26	466.5	484.84	1397.9	1079.5	1638.3	1303.7	1315.7	0	0	0	0	25142	25292	1139.5	1771	765.29	515.16	517.59	1368.2	1079.5	1629.1	1262.7	1306.9	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	2255000	1				35	452	True	454	498	516	516		
