Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A6NCM1	A6NCM1	1	1	1	IQ and AAA domain-containing protein 1-like	IQCA1L	IQCAL_HUMAN IQ and AAA domain-containing protein 1-like OS=Homo sapiens GN=IQCA1L PE=3 SV=2	1	1	1	1	0.9	0.9	0.9	94.93	817	817	0.47795	-0.23009	122840	119960	165.73	1308.1	623.02	795.26	1047.9	837.53	476.58	705.23	1509	1507.3	0	185.71	0	0	113790	111420	8960.6	9539.6	866.81	1089	1018.7	841.84	546.92	734.45	1434.1	1461.2	0	217.02	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	3999700	1				10	3702	True	3712	4053	4187	4187		
A6ND36	A6ND36	1	1	1	Protein FAM83G	FAM83G	FA83G_HUMAN Protein FAM83G OS=Homo sapiens GN=FAM83G PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	90.834	823	823	0.40062	0.1332	129080	234570	0	777.56	288.57	1922.1	790.99	1750.8	1690.1	2099.3	1363.1	2361.5	0	457.5	0	0	119560	217850	8388.5	17004	494.29	2365.3	791.86	1785.4	1667	2103.6	1340.8	2329.3	0	499.36	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	7825700	1				11	3714	True	3724	4065	4199	4199		
A6NEE1	A6NEE1	1	1	1	Pleckstrin homology domain-containing family D member 1	PLEKHD1	PLHD1_HUMAN Pleckstrin homology domain-containing family D member 1 OS=Homo sapiens GN=PLEKHD1 PE=2 SV=3	1	1	1	1	1.4	1.4	1.4	59.203	506	506	0.34941	0.16285	41039	94442	162.49	0	170.73	630.13	0	1232.6	413.82	980.86	432.87	1262.6	0	0	0	0	38018	87698	3092	5527.4	253.66	741.53	0	1204.5	402.93	1003.9	421.15	1233.4	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	3312100	1				12	898	True	895	989	1028	1028		
A6NES4	A6NES4	1	1	1	Maestro heat-like repeat-containing protein family member 2A	MROH2A	MRO2A_HUMAN Maestro heat-like repeat-containing protein family member 2A OS=Homo sapiens GN=MROH2A PE=4 SV=4	1	1	1	1	0.5	0.5	0.5	189.56	1674	1674	0.30643	0.19657	164480	155730	1124.8	1786.3	875.84	608.58	1860.7	1938.5	1953.5	1587.5	1451.5	1436.2	0	0	0	0	152380	144640	12840	12464	1265.8	1041.7	1825.4	1880.6	1965.9	1607.4	1434	1419.8	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	5463400	1				13	3314	True	3322	3633	3758	3758		
A6NFK2	A6NFK2	1	1	1	Glutaredoxin domain-containing cysteine-rich protein 2	GRXCR2	GRCR2_HUMAN Glutaredoxin domain-containing cysteine-rich protein 2 OS=Homo sapiens GN=GRXCR2 PE=3 SV=1	1	1	1	1	2.8	2.8	2.8	28.283	248	248	0.27542	0.22911	104950	547450	0	1289.2	1061.8	3767.2	512.91	5992	0	6852.7	484.8	5629.7	0	0	0	0	97221	508400	3514.9	37946	1152.2	4774.9	511.93	5951.9	0	6825.3	455.33	5586.7	0	0	0	0	3	3	0	1	2	3	1	3	0	3	1	3	0	0	0	0	21568000	3				14	3388	True	3396	3714;3715;3716	3842;3843;3844	3844		
P0C7N4;A6NGB0	P0C7N4;A6NGB0	1;1	1;1	1;1	Transmembrane protein 191B;Transmembrane protein 191C	TMEM191B;TMEM191C	T191B_HUMAN Transmembrane protein 191B OS=Homo sapiens GN=TMEM191B PE=3 SV=2;T191C_HUMAN Transmembrane protein 191C OS=Homo sapiens GN=TMEM191C PE=3 SV=2	2	1	1	1	2	2	2	39.064	346	346;347	0.56988	-0.85633	73433	77786	0	0	301.6	763	650.48	912.07	918.13	1113.7	661.17	1194.9	0	174.59	0	0	68025	72237	5164.3	5241.3	440	882.69	643.18	917.52	912.97	1113.5	654.07	1178.7	0	198.38	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	2923900	1				15	338	True	335	370	387	387		
A6NGR9	A6NGR9	1	1	1	Maestro heat-like repeat-containing protein family member 6	MROH6	MROH6_HUMAN Maestro heat-like repeat-containing protein family member 6 OS=Homo sapiens GN=MROH6 PE=4 SV=2	1	1	1	1	1	1	1	77.185	719	719	0.52048	-0.74511	88145	256920	0	0	793.21	2160.1	886.86	2387.1	1013.4	2981.5	616.43	2779.3	0	390.24	0	359.31	81646	238590	5223.9	17639	869.15	2586.8	888.15	2411.5	1011.9	2968.9	615.7	2756.5	0	462.75	0	344.93	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	11199000	1				16	3992	True	4000	4359	4496	4496		
P30046;A6NHG4	P30046;A6NHG4	1;1	1;1	1;1	D-dopachrome decarboxylase;D-dopachrome decarboxylase-like protein	DDT;DDTL	DOPD_HUMAN D-dopachrome decarboxylase OS=Homo sapiens GN=DDT PE=1 SV=3;DDTL_HUMAN D-dopachrome decarboxylase-like protein OS=Homo sapiens GN=DDTL PE=2 SV=1	2	1	1	1	6.8	6.8	6.8	12.712	118	118;134	0.4801	-0.21801	66370	104530	209.48	1109.2	589.27	1134	541.55	1196	637.53	1969	403.7	1059.5	0	0	0	0	61484	97084	4956.1	8290.9	711.89	1370.5	549.42	1224.5	636.49	1925.5	402.25	1075.2	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	3587100	1				17	1122	True	1120	1236	1288	1288		
A6NHQ2	A6NHQ2	2	2	2	rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1	FBLL1	FBLL1_HUMAN rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1 OS=Homo sapiens GN=FBLL1 PE=3 SV=2	1	2	2	2	5.4	5.4	5.4	34.803	334	334	0	1.9692	64752	73996	0	0	695.2	922.52	0	967.31	554.83	1006.4	424.09	608.38	0	532.59	0	0	59978	68718	3804.2	5093.5	727.35	1032.9	0	974.09	535.3	1001.7	418	628.95	0	524.7	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	1	0	0	4830700	2				18	1703;4353	True;True	1705;4362	1867;4753	1930;4897	1930;4897		
A6NHR8	A6NHR8	1	1	1	Putative protein FAM47D	FAM47DP	FA47D_HUMAN Putative protein FAM47D OS=Homo sapiens GN=FAM47DP PE=5 SV=3	1	1	1	1	2.3	2.3	2.3	46.757	397	397	0.19202	0.29013	87086	101820	1781.1	2201.5	553.09	584.56	778.47	1012.1	752.16	871.84	844.61	1412.5	0	0	0	0	80684	94575	7901.8	9111.3	822.24	914.11	773.5	999.1	769.86	895.66	820.33	1371.7	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	3282500	1				19	2766	True	2772	3041	3153	3153		
A6NI56	A6NI56	1	1	1	Coiled-coil domain-containing protein 154	CCDC154	CC154_HUMAN Coiled-coil domain-containing protein 154 OS=Homo sapiens GN=CCDC154 PE=2 SV=4	1	1	1	1	1	1	1	76.012	674	674	0.47755	-0.20903	87401	79591	323	1189.5	529.05	695.99	696.4	830.17	622.8	813.46	855.15	511.38	0	0	0	0	80967	73923	6567.4	6631.1	708.73	906.17	690.6	831.63	645.28	811.76	825.49	514.35	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	4525000	1				20	979	True	976	1076	1115	1115		
A6NIK2	A6NIK2	1	1	1	Leucine-rich repeat-containing protein 10B	LRRC10B	LR10B_HUMAN Leucine-rich repeat-containing protein 10B OS=Homo sapiens GN=LRRC10B PE=4 SV=2	1	1	1	1	2.7	2.7	2.7	32.713	292	292	0.30198	0.21377	176600	147340	4801.7	3558.6	562.12	1251.2	1384.5	2765.3	1583.2	2752.5	1660.6	2798.4	0	0	0	0	163630	136860	17124	13541	1212.7	1754.4	1363.4	2716.9	1604.2	2769.3	1616.5	2753.9	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	3820400	1				21	2157	True	2161	2370	2453	2453		
A6NK89	A6NK89	1	1	1	Ras association domain-containing protein 10	RASSF10	RASFA_HUMAN Ras association domain-containing protein 10 OS=Homo sapiens GN=RASSF10 PE=2 SV=3	1	1	1	1	3	3	3	56.899	507	507	0.38372	0.14661	96398	118090	2595.5	4338.8	791.45	1796.4	1110.6	667.82	1071.6	979.58	813.76	1634.4	0	0	0	0	89316	109700	9330	12239	1121.9	2206.2	1103.4	746.74	1083.4	988.57	803.15	1585.8	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	4624600	1				22	2870	True	2877	3151	3263	3263		
A6NKH3	A6NKH3	1	1	1	Putative 60S ribosomal protein L37a-like protein	RPL37AP8	RL37L_HUMAN Putative 60S ribosomal protein L37a-like protein OS=Homo sapiens GN=RPL37AP8 PE=5 SV=2	1	1	1	1	7.5	7.5	7.5	10.583	93	93	0.54401	-0.79772	194550	178600	0	0	1134.4	851.24	1180.6	2071.4	1989.6	2338.7	1710	1633.7	0	0	0	0	180210	165860	12153	12177	1366.3	1193.7	1202.4	2033.1	1978.1	2323.3	1677.4	1633.7	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	6072400	1				23	4603	True	4613	5042	5198	5198		
Q8IWN6;A6NKX1	Q8IWN6;A6NKX1	1;1	1;1	1;1	Protein FAM223A;Protein FAM223B	FAM223A;FAM223B	F223A_HUMAN Protein FAM223A OS=Homo sapiens GN=FAM223A PE=2 SV=1;F223B_HUMAN Protein FAM223B OS=Homo sapiens GN=FAM223B PE=3 SV=1	2	1	1	1	5.7	5.7	5.7	13.808	122	122;122	0.4924	-0.57864	81268	98884	0	328.38	585.46	939.33	559.57	902.22	1063.4	1102.9	682.92	847.89	0	0	0	0	75281	91834	5471.1	7170.5	702.74	1121.6	576	917.56	1046	1094.8	679.65	843.89	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	3032100	1				24	193	True	190	205	214	214		
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.50178	-0.642	135460	159680	0	468.29	1066.2	1003.3	1238.9	1652.5	1235.7	1537.6	885.42	1687.7	0	0	0	364.08	125480	148290	8977.1	11516	1252.8	1331.1	1235.4	1631.5	1245.8	1554.8	876.42	1657.9	0	0	0	343.44	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	21106000	1				25	30	True	30	34	36	36		
A6NNA2	A6NNA2	1	1	1	Serine/arginine repetitive matrix protein 3	SRRM3	SRRM3_HUMAN Serine/arginine repetitive matrix protein 3 OS=Homo sapiens GN=SRRM3 PE=2 SV=4	1	1	1	1	1.2	1.2	1.2	65.249	597	597	0.55391	-0.83725	45765	35241	621.22	519.39	0	0	402.23	0	377.81	0	706.43	413.03	0	0	0	0	42398	32732	3856	2924.3	0	0	384.97	0	396.69	0	676.87	391.98	0	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	2954200	1				26	1710	True	1712	1875	1938	1938		
A6QL63	A6QL63	1	1	1	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11	BTBD11	BTBDB_HUMAN Ankyrin repeat and BTB/POZ domain-containing protein BTBD11 OS=Homo sapiens GN=BTBD11 PE=2 SV=3	1	1	1	1	0.9	0.9	0.9	120.88	1104	1104	0.44238	0.068528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				27	85	True	84	97	99	99		
A7XYQ1	A7XYQ1	1	1	1	Sine oculis-binding protein homolog	SOBP	SOBP_HUMAN Sine oculis-binding protein homolog OS=Homo sapiens GN=SOBP PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	92.657	873	873	0.48695	-0.46928	16445	64696	426.44	0	0	596.05	0	359.19	295.91	673.25	0	977.21	0	0	0	0	15237	60082	1574.3	4456.5	0	695.8	0	382.94	277.27	671.11	0	951.22	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	1987500	1				28	1516	True	1518	1662	1722	1722		
Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1	WAS protein family homolog 6;Putative WAS protein family homolog 3;WAS protein family homolog 2;WAS protein family homolog 1;Putative WAS protein family homolog 4	WASH6P;WASH3P;WASH2P;WASH1;WASH4P	WASH6_HUMAN WAS protein family homolog 6 OS=Homo sapiens GN=WASH6P PE=1 SV=3;WASH3_HUMAN Putative WAS protein family homolog 3 OS=Homo sapiens GN=WASH3P PE=1 SV=2;WASH2_HUMAN WAS protein family homolog 2 OS=Homo sapiens GN=WASH2P PE=2 SV=2;WASH1_HUMAN WASH	5	1	1	1	1.6	1.6	1.6	47.989	447	447;463;465;465;477	0.48958	-0.48438	221150	297890	0	784.16	1561.9	2239.1	1954	2591.6	1709.5	2551.5	1507.5	3198.3	0	509.39	0	605.42	204860	276650	14979	21403	1897.9	2810.3	1937.1	2596.9	1744.2	2584.1	1477.8	3143.5	0	598.49	0	578.81	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	10709000	1				29	3435	True	3443	3766	3894	3894		
A8K8P3	A8K8P3	1	1	1	Protein SFI1 homolog	SFI1	SFI1_HUMAN Protein SFI1 homolog OS=Homo sapiens GN=SFI1 PE=1 SV=2	1	1	1	1	0.7	0.7	0.7	147.66	1242	1242	0.20719	0.27892	170990	256930	0	0	1192.7	2194.9	1746.8	3147.4	2586.2	2688.5	1781.7	3927	0	0	0	0	158390	238600	10563	17505	1391.7	2626.8	1746.9	3114.6	2565.4	2753.2	1766.6	3823	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	6058300	1				30	2769	True	2775	3044	3156	3156		
A8MQ27	A8MQ27	1	1	1	E3 ubiquitin-protein ligase NEURL1B	NEURL1B	NEU1B_HUMAN E3 ubiquitin-protein ligase NEURL1B OS=Homo sapiens GN=NEURL1B PE=1 SV=1	1	1	1	1	1.6	1.6	1.6	59.269	555	555	0.30258	0.2114	199930	276930	0	0	883.97	2443	1540.7	3260	1154.5	3508.5	1983.8	2402.4	0	0	0	0	185200	257170	13609	18390	1221.2	2869	1505.9	3250.9	1221.2	3491.7	1904.5	2404.9	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	7312600	1				31	3356	True	3364	3675	3800	3800		
P62308;A8MWD9	P62308;A8MWD9	1;1	1;1	1;1	Small nuclear ribonucleoprotein G;Putative small nuclear ribonucleoprotein G-like protein 15	SNRPG;SNRPGP15	RUXG_HUMAN Small nuclear ribonucleoprotein G OS=Homo sapiens GN=SNRPG PE=1 SV=1;RUXGL_HUMAN Putative small nuclear ribonucleoprotein G-like protein 15 OS=Homo sapiens GN=SNRPGP15 PE=5 SV=2	2	1	1	1	9.2	9.2	9.2	8.496	76	76;76	0.0059761	0.80686	117320	127110	439.46	810	660.95	843.73	796.2	1974.7	1246.3	1729	903.34	1365.8	0	0	0	0	108690	118050	8820.2	9576.6	902.83	1143.6	805.76	1928.4	1235.8	1740.4	893.28	1358.1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	5687400	1				32	238	True	235	254	270	270		
A8MXY4	A8MXY4	1	1	1	Zinc finger protein 99	ZNF99	ZNF99_HUMAN Zinc finger protein 99 OS=Homo sapiens GN=ZNF99 PE=2 SV=3	1	1	1	1	2.1	2.1	2.1	100.79	864	864	0.090461	0.37581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				33	552	True	545	597	616	616		
A8MYV0	A8MYV0	1	1	1	Doublecortin domain-containing protein 2C	DCDC2C	DCD2C_HUMAN Doublecortin domain-containing protein 2C OS=Homo sapiens GN=DCDC2C PE=4 SV=3	1	1	1	1	3.4	3.4	3.4	40.424	355	355	0.047619	0.41561	203110	183420	0	0	1664	1360.4	2292.3	1561.9	1688.1	2430.5	1847.9	2477.8	0	0	0	0	188110	170320	8658.6	9495.9	1631	1467.4	2248.4	1582.9	1751.3	2408.3	1796.7	2437.6	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	6968400	1				34	3423	True	3431	3754	3882	3882		
