Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A3KN83	A3KN83	1	1	1	Protein strawberry notch homolog 1	SBNO1	SBNO1_HUMAN Protein strawberry notch homolog 1 OS=Homo sapiens GN=SBNO1 PE=1 SV=1	1	1	1	1	0.9	0.9	0.9	154.31	1393	1393	0.14037	0.6175	90270	100000	2332.3	1770.2	385.58	743.11	542.79	696.38	532.48	762.83	463.34	326.39	0	196.97	0	0	83638	92884	8639.9	8585.2	700.63	1025	541.04	708.88	539.97	754.35	454.43	342.72	0	196.85	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	4818900	1				10	3743	True	3756	4124	4221	4221		
A4D0S4	A4D0S4	1	1	1	Laminin subunit beta-4	LAMB4	LAMB4_HUMAN Laminin subunit beta-4 OS=Homo sapiens GN=LAMB4 PE=2 SV=1	1	1	1	1	1.2	1.2	1.2	193.54	1761	1761	0.42978	0.29093	176530	240720	6058.1	6486.7	1598.5	918.57	1025.3	2412.5	599.13	2797.4	1031.9	2857.2	0	0	0	0	163570	223590	18299	22726	2251.9	1807.7	1057.7	2376.8	645.21	2797.5	990.72	2811.1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	31063000	1				11	596	True	588	644	654	654		
A4FU69	A4FU69	1	1	1	EF-hand calcium-binding domain-containing protein 5	EFCAB5	EFCB5_HUMAN EF-hand calcium-binding domain-containing protein 5 OS=Homo sapiens GN=EFCAB5 PE=1 SV=3	1	1	1	1	0.5	0.5	0.5	173.4	1503	1503	0.53166	-0.25342	78212	123560	5938.1	15795	212.74	1871	489.13	1453.6	483.12	1269.2	531.87	1354.4	0	461.06	0	229.7	72491	114850	11129	23270	735.13	3014.9	486.74	1506.5	493.48	1287.7	516.92	1345.2	0	486.5	0	223.66	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	22107000	1				12	206	True	201	217	221	221		
Q6S8J3;A5A3E0;P0CG38;P0CG39;Q6S8J7;Q6S5H5;A6NI47;B2RU33;H3BUK9;Q6S545;Q6S5H4;A0JP26	Q6S8J3;A5A3E0;P0CG38;P0CG39	6;6;5;3;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1;1	POTE ankyrin domain family member E;POTE ankyrin domain family member F;POTE ankyrin domain family member I;POTE ankyrin domain family member J	POTEE;POTEF;POTEI;POTEJ	POTEE_HUMAN POTE ankyrin domain family member E OS=Homo sapiens GN=POTEE PE=2 SV=3;POTEF_HUMAN POTE ankyrin domain family member F OS=Homo sapiens GN=POTEF PE=1 SV=2;POTEI_HUMAN POTE ankyrin domain family member I OS=Homo sapiens GN=POTEI PE=3 SV=1;POTEJ_H	12	6	1	1	5.4	0.7	0.7	121.36	1075	1075;1075;1075;1038;498;508;508;542;544;545;581;581	0.0068259	1.2716	165700	229590	0	0	1059.6	990.6	941.08	1743.4	1076	1971.9	1431.1	1550.2	0	352.88	0	0	153490	213200	11069	14683	1296.9	1352.3	954.52	1723.7	1101.5	1963.4	1382.5	1551.8	0	378.19	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	11313000	1				13	184;353;534;535;3675;4352	False;True;False;False;False;False	179;349;527;528;3688;4367	195;386;579;580;4047;4781;4782;4783;4784;4785	196;197;198;199;394;589;590;4143;4888;4889;4890;4891;4892;4893;4894;4895;4896	196;394;589;590;4143;4891		
A5PLN7	A5PLN7	1	1	1	Protein FAM149A	FAM149A	F149A_HUMAN Protein FAM149A OS=Homo sapiens GN=FAM149A PE=2 SV=2	1	1	1	1	1.2	1.2	1.2	82.697	773	773	0.49029	-0.13717	481550	566320	0	0	335.01	2685.2	3904	4775.7	3015	4238.5	3818.9	4820.8	0	629.64	0	628.33	446090	525920	34213	37099	1362.6	3630.6	3724.8	4693.2	3134.5	4299.8	3695.5	4747.4	0	757.45	0	602.38	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	14592000	1				14	2839	True	2846	3127	3206	3206		
A5YKK6	A5YKK6	1	1	1	CCR4-NOT transcription complex subunit 1	CNOT1	CNOT1_HUMAN CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2	1	1	1	1	0.3	0.3	0.3	266.94	2376	2376	0.53802	-0.2537	684540	807120	7799.1	17040	1147.6	5323	4244.4	6081.1	5263	6714.8	5351.3	7405.4	0	848.98	0	867.89	634180	749670	56298	71842	3044.5	7822.6	4151.3	6138	5310.3	6744.1	5214.8	7295.3	0	1046.3	0	831.8	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	23516000	1				15	5221	True	5240	5760	5896	5896		
A6H8Y1	A6H8Y1	1	1	1	Transcription factor TFIIIB component B homolog	BDP1	BDP1_HUMAN Transcription factor TFIIIB component B homolog OS=Homo sapiens GN=BDP1 PE=1 SV=3	1	1	1	1	0.4	0.4	0.4	293.88	2624	2624	0.46767	0.012585	26509	67794	1130.9	3503.5	0	290.05	0	693.86	0	940.57	0	498.9	0	0	0	0	24564	62983	2950.3	7959.4	0	642.8	0	690.55	0	924.6	0	506.86	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	4879900	1				16	1600	True	1601	1754	1796	1796		
I6L899;F8WBI6;A6NCC3;A6NC78	I6L899;F8WBI6;A6NCC3;A6NC78	1;1;1;1	1;1;1;1	1;1;1;1	Golgin subfamily A member 8R;Golgin subfamily A member 8N;Golgin subfamily A member 8O;Putative golgin subfamily A member 8I	GOLGA8R;GOLGA8N;GOLGA8O;GOLGA8IP	GOG8R_HUMAN Golgin subfamily A member 8R OS=Homo sapiens GN=GOLGA8R PE=3 SV=1;GOG8N_HUMAN Golgin subfamily A member 8N OS=Homo sapiens GN=GOLGA8N PE=3 SV=1;GOG8O_HUMAN Golgin subfamily A member 8O OS=Homo sapiens GN=GOLGA8O PE=1 SV=3;GOG8I_HUMAN Putative g	4	1	1	1	1.6	1.6	1.6	71.489	631	631;632;632;632	0.17497	0.58392	170350	272310	0	0	1590.1	1954.7	836.03	1700.9	1087.7	1765.3	1443.5	2346.7	0	0	0	0	157780	252860	9517.2	15352	1675.5	2187.1	880.5	1725.3	1108.7	1787.2	1394.5	2290	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	9327700	1				17	1296	True	1296	1423	1459	1459		
A6NCJ1	A6NCJ1	1	1	1	Uncharacterized protein C19orf71	C19orf71	CS071_HUMAN Uncharacterized protein C19orf71 OS=Homo sapiens GN=C19orf71 PE=4 SV=2	1	1	1	1	3.3	3.3	3.3	24.176	209	209	0.5108	-0.1963	41515	36316	0	0	325.95	278.28	0	325.87	262.81	339.65	281.94	512.16	0	0	0	0	38455	33722	2680.4	2016.8	370.25	308.29	0	325.98	256.36	345.15	274.06	498.16	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	2154900	1				18	364	True	360	398	406	406		
P0CI26;P0CI25;A6NDI0	P0CI26;P0CI25;A6NDI0	1;1;1	1;1;1	1;1;1	Tripartite motif-containing protein 49C;Tripartite motif-containing protein 49;Putative tripartite motif-containing protein 49B	TRIM49C;TRIM49;TRIM49B	TR49C_HUMAN Tripartite motif-containing protein 49C OS=Homo sapiens GN=TRIM49C PE=2 SV=1;TRI49_HUMAN Tripartite motif-containing protein 49 OS=Homo sapiens GN=TRIM49 PE=2 SV=1;TR49B_HUMAN Putative tripartite motif-containing protein 49B OS=Homo sapiens GN=	3	1	1	1	2.7	2.7	2.7	52.933	452	452;452;452	0.23441	0.54105	86468	181200	0	0	486.47	827.62	0	1677.8	1225.8	1776.4	429.06	1478.6	0	0	0	0	80096	168260	5579	10897	591.24	1070.7	0	1648.5	1164	1774.9	446.87	1466.5	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	14654000	1				19	1847	True	1848	2028	2074	2074		
A6NEE1	A6NEE1	1	1	1	Pleckstrin homology domain-containing family D member 1	PLEKHD1	PLHD1_HUMAN Pleckstrin homology domain-containing family D member 1 OS=Homo sapiens GN=PLEKHD1 PE=2 SV=3	1	1	1	1	1.4	1.4	1.4	59.203	506	506	0.41766	0.32898	93587	124170	0	1989.8	869.03	867.27	906.07	743.8	466.37	1052.9	382.13	1047.9	0	0	0	0	86690	115330	6052.4	10465	980.37	1205.3	896.6	767.72	492.16	1045.8	376.1	1031.8	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	5820200	1				20	933	True	930	1022	1049	1049		
A6NEL2	A6NEL2	1	1	1	Ankyrin repeat domain-containing protein SOWAHB	SOWAHB	SWAHB_HUMAN Ankyrin repeat domain-containing protein SOWAHB OS=Homo sapiens GN=SOWAHB PE=1 SV=1	1	1	1	1	0.9	0.9	0.9	85.741	793	793	0.51779	-0.2071	76576	41260	304.3	0	0	255.65	473.04	0	1205.8	718.88	336.06	295.63	0	0	0	0	70939	38315	5767.6	2454.8	0	296.7	470.74	0	1162.9	682.1	359.22	305.73	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	0	2870600	1				21	449	True	444	487	496	496		
P0C7X0;P0C7W8;P0C7V4;A8MXZ1;A8MXJ8;A8MX19;A6NJQ4;A6NEW6	P0C7X0;P0C7W8;P0C7V4;A8MXZ1;A8MXJ8;A8MX19;A6NJQ4;A6NEW6	1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1	Putative protein FAM90A24P;Putative protein FAM90A13P;Putative protein FAM90A15P;Putative protein FAM90A23P;Putative protein FAM90A5P;Putative protein FAM90A12P;Putative protein FAM90A8P;Putative protein FAM90A16P/FAM90A17P	FAM90A24P;FAM90A13P;FAM90A15P;FAM90A23P;FAM90A5P;FAM90A12P;FAM90A8P;FAM90A16P	F90AO_HUMAN Putative protein FAM90A24P OS=Homo sapiens GN=FAM90A24P PE=5 SV=1;F90AD_HUMAN Putative protein FAM90A13P OS=Homo sapiens GN=FAM90A13P PE=5 SV=1;F90AJ_HUMAN Putative protein FAM90A15P OS=Homo sapiens GN=FAM90A15P PE=5 SV=1;F90AN_HUMAN Putative p	8	1	1	1	3	3	3	49.828	464	464;464;464;464;464;464;464;464	0.37934	0.39402	47273	84217	1232.5	792.51	0	361.15	418.08	1105.2	245.33	1609.7	0	1049.4	0	338	0	0	43799	78216	4532.7	6579.5	0	584.15	396.71	1090.7	248.81	1583.7	0	1062.9	0	350.73	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	3408400	1				22	3513	True	3525	3872	3966	3966		
A6NFK2	A6NFK2	1	1	1	Glutaredoxin domain-containing cysteine-rich protein 2	GRXCR2	GRCR2_HUMAN Glutaredoxin domain-containing cysteine-rich protein 2 OS=Homo sapiens GN=GRXCR2 PE=3 SV=1	1	1	1	1	2.8	2.8	2.8	28.283	248	248	0.45396	0.14689	180770	852910	0	13568	1468	2614.8	0	6017.1	0	5579	0	7062	0	0	0	0	167400	792170	2473.3	70822	1138.2	4764.9	0	5885.2	0	5663.4	0	6901.3	0	0	0	0	2	2	0	1	1	1	0	2	0	2	0	2	0	0	0	0	34224000	2				23	3590	True	3602	3956;3957	4052;4053	4053		
A6NGA9	A6NGA9	1	1	1	Transmembrane protein 202	TMEM202	TM202_HUMAN Transmembrane protein 202 OS=Homo sapiens GN=TMEM202 PE=4 SV=1	1	1	1	1	4	4	4	31.352	273	273	0.051355	0.79658	283220	531100	6636.8	16293	0	2655.5	874.48	4191.5	1032.2	4122.9	1186.2	3717.8	0	175.36	0	0	262410	493330	26457	51987	0	4673.9	849.8	4171.5	1047.8	4139.7	1151.1	3680.6	0	266.32	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	13720000	1				24	2512	True	2517	2773	2843	2843		
P0C7N4;A6NGB0	P0C7N4;A6NGB0	1;1	1;1	1;1	Transmembrane protein 191B;Transmembrane protein 191C	TMEM191B;TMEM191C	T191B_HUMAN Transmembrane protein 191B OS=Homo sapiens GN=TMEM191B PE=3 SV=2;T191C_HUMAN Transmembrane protein 191C OS=Homo sapiens GN=TMEM191C PE=3 SV=2	2	1	1	1	2	2	2	39.064	346	346;347	0.53864	-0.2537	151240	156470	696.21	1407.2	751.63	1116.3	787.68	1247.4	1258.8	1706	1765.5	885.63	0	345.69	0	0	140110	145320	11489	12166	1072.5	1479.6	803.77	1265	1277.1	1676.9	1702.8	911.24	0	353.82	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	4745800	1				25	351	True	347	384	392	392		
A6NGR9	A6NGR9	1	1	1	Maestro heat-like repeat-containing protein family member 6	MROH6	MROH6_HUMAN Maestro heat-like repeat-containing protein family member 6 OS=Homo sapiens GN=MROH6 PE=4 SV=2	1	1	1	1	1	1	1	77.185	719	719	0.48713	-0.13473	172090	493330	0	449.42	0	2209.4	903.01	4034.5	884.4	4882.6	1135.7	4599.2	0	954.31	0	468.9	159400	458150	10257	34637	0	3194	859.39	3998.9	908.92	4867.4	1098.3	4568.3	0	1054.6	0	456.93	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	1	16717000	1				26	4218	True	4233	4638	4741	4741		
P30046;A6NHG4	P30046;A6NHG4	1;1	1;1	1;1	D-dopachrome decarboxylase;D-dopachrome decarboxylase-like protein	DDT;DDTL	DOPD_HUMAN D-dopachrome decarboxylase OS=Homo sapiens GN=DDT PE=1 SV=3;DDTL_HUMAN D-dopachrome decarboxylase-like protein OS=Homo sapiens GN=DDTL PE=2 SV=1	2	1	1	1	6.8	6.8	6.8	12.712	118	118;134	0.46991	-0.0070017	86824	136780	695.44	3462.5	898.63	882.32	478.42	1129	674.86	1370.4	1181.2	1132.8	0	0	0	0	80435	127040	6876.6	12709	1071.8	1345.1	508.42	1137.5	695.86	1362.3	1133.2	1123.8	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	5139000	1				27	1151	True	1149	1261	1297	1297		
A6NHQ2	A6NHQ2	1	1	1	rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1	FBLL1	FBLL1_HUMAN rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1 OS=Homo sapiens GN=FBLL1 PE=3 SV=2	1	1	1	1	3.3	3.3	3.3	34.803	334	334	0	2.6101	118080	136670	0	0	598.92	1008.4	614.36	607.67	914.3	750.39	1067.7	1590.8	0	428.29	0	0	109380	126910	6870.8	7153.9	709.61	1081.1	622.23	634.28	922.14	769.46	1035.4	1549.1	0	450.78	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	8717800	1				28	4580	True	4597	5037	5154	5154		
A6NI56	A6NI56	1	1	1	Coiled-coil domain-containing protein 154	CCDC154	CC154_HUMAN Coiled-coil domain-containing protein 154 OS=Homo sapiens GN=CCDC154 PE=2 SV=4	1	1	1	1	1	1	1	76.012	674	674	0.45967	0.069599	219080	187910	981.09	3935.7	0	1204.1	1906	1431.3	1382.9	1304.3	1493	1663.4	0	0	0	0	202950	174540	16605	16696	0	1786.6	1809.5	1435	1433.8	1326	1452.4	1625.2	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	8277100	1				29	1000	True	997	1094	1121	1121		
P62834;P61224;A6NIZ1	P62834;P61224;A6NIZ1	1;1;1	1;1;1	1;1;1	Ras-related protein Rap-1A;Ras-related protein Rap-1b;Ras-related protein Rap-1b-like protein	RAP1A;RAP1B	RAP1A_HUMAN Ras-related protein Rap-1A OS=Homo sapiens GN=RAP1A PE=1 SV=1;RAP1B_HUMAN Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B PE=1 SV=1;RP1BL_HUMAN Ras-related protein Rap-1b-like protein OS=Homo sapiens PE=2 SV=1	3	1	1	1	4.3	4.3	4.3	20.987	184	184;184;184	0.0018622	1.609	147650	265200	0	0	1609.6	767.13	899.16	1927.2	530.38	2159	882.49	2236.1	0	312.07	0	0	136770	246280	9908.1	17231	1782.1	1225.7	928.97	1888.9	569.92	2162.9	847.96	2208.2	0	357.27	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	14890000	1				30	1262	True	1262	1388	1424	1424		
Q8IWN6;A6NKX1	Q8IWN6;A6NKX1	1;1	1;1	1;1	Protein FAM223A;Protein FAM223B	FAM223A;FAM223B	F223A_HUMAN Protein FAM223A OS=Homo sapiens GN=FAM223A PE=2 SV=1;F223B_HUMAN Protein FAM223B OS=Homo sapiens GN=FAM223B PE=3 SV=1	2	1	1	1	5.7	5.7	5.7	13.808	122	122;122	0.48457	-0.084667	147010	184810	0	0	1331.8	931.76	1126.5	1722.2	720.36	1114.9	854.48	2040.8	0	211.26	0	0	136180	171620	9739	12288	1517.7	1252.2	1131.1	1680.7	756.97	1169.5	828.7	1983.2	0	255.53	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	6710500	1				31	201	True	196	212	216	216		
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.48425	-0.084904	482290	590550	1058.3	4065.6	0	2507.8	2348.3	3768.7	3733.2	5065.2	2644.9	4301.3	0	0	0	0	446780	548460	35517	44736	425.33	3890.2	2244.8	3776.5	3695.3	5019.9	2618.5	4261.9	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	34451000	1				32	31	True	31	36	37	37		
A6NNA2	A6NNA2	1	1	1	Serine/arginine repetitive matrix protein 3	SRRM3	SRRM3_HUMAN Serine/arginine repetitive matrix protein 3 OS=Homo sapiens GN=SRRM3 PE=2 SV=4	1	1	1	1	1.2	1.2	1.2	65.249	597	597	0.52307	-0.24178	32036	33135	288.12	0	0	219.97	0	0	0	0	0	0	0	0	0	0	29679	30770	2562.1	2102	0	260.42	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1745900	1				33	1753	True	1754	1926	1972	1972		
