Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A6NDL7	A6NDL7	1	1	1	Putative methyltransferase-like protein 21E pseudogene	METTL21EP	MT21E_HUMAN Putative methyltransferase-like protein 21E pseudogene OS=Homo sapiens GN=METTL21EP PE=5 SV=2	1	1	1	1	8.1	8.1	8.1	31.188	271	271	0.27564	0.18977	12938	37018	250.78	263.61	509.54	953.14	0	543.18	483.59	861.4	480.94	809.91	0	0	0	0	11987	34380	1166.2	2823.1	519.05	996.1	0	577.67	470.32	851.9	468.78	799.15	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1810200	1				10	824	True	820	898	932	932		
A6NDU8	A6NDU8	1	1	1	UPF0600 protein C5orf51	C5orf51	CE051_HUMAN UPF0600 protein C5orf51 OS=Homo sapiens GN=C5orf51 PE=1 SV=1	1	1	1	1	4.8	4.8	4.8	33.62	294	294	0.32143	0.15171	24033	61942	1112.8	2135.9	0	1088.1	603.2	1193.7	590.19	1377.7	734.91	2005.3	0	0	0	0	22270	57539	2757.7	6294.2	0	1304	577.9	1207.3	605.79	1392.8	711.41	1952.1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	2606200	1				11	2133	True	2140	2344	2413	2413		
A6NEE1	A6NEE1	1	1	1	Pleckstrin homology domain-containing family D member 1	PLEKHD1	PLHD1_HUMAN Pleckstrin homology domain-containing family D member 1 OS=Homo sapiens GN=PLEKHD1 PE=2 SV=3	1	1	1	1	1.4	1.4	1.4	59.203	506	506	0.48055	-0.58474	16362	36378	420.12	0	259.94	583.27	462.26	708.62	412.69	1108.5	0	846.49	0	0	0	0	15160	33777	1566.8	1617.3	312.81	575.27	453.68	717.22	407.9	1091.4	0	842.63	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	1366500	1				12	540	True	532	584	609	609		
A6NFK2	A6NFK2	1	1	1	Glutaredoxin domain-containing cysteine-rich protein 2	GRXCR2	GRCR2_HUMAN Glutaredoxin domain-containing cysteine-rich protein 2 OS=Homo sapiens GN=GRXCR2 PE=3 SV=1	1	1	1	1	2.8	2.8	2.8	28.283	248	248	0.44714	-0.31826	7284.2	160330	0	0	0	2427.4	0	2889	480.57	3951.3	0	3719.4	0	545.44	0	0	6747.7	148890	0	9966.6	0	2585.3	0	2916.4	450.31	3923.3	0	3686.1	0	619.56	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	0	0	5711700	1				13	1985	True	1990	2184	2252	2252		
P0C7N4;A6NGB0	P0C7N4;A6NGB0	1;1	1;1	1;1	Transmembrane protein 191B;Transmembrane protein 191C	TMEM191B;TMEM191C	T191B_HUMAN Transmembrane protein 191B OS=Homo sapiens GN=TMEM191B PE=3 SV=2;T191C_HUMAN Transmembrane protein 191C OS=Homo sapiens GN=TMEM191C PE=3 SV=2	2	1	1	1	2	2	2	39.064	346	346;347	0.55477	-0.98834	42308	45497	0	582.02	842.47	992.91	1641.9	938.55	983.93	1513.9	673.2	1306.9	0	505.91	0	585.41	39192	42256	2858	3708.4	898.77	1079.4	1593.4	965.37	1020.5	1493.5	668.47	1310.9	0	544.32	0	559.72	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1402500	1				14	207	True	204	228	237	237		
A6NGC4	A6NGC4	1	1	1	TLC domain-containing protein 2	TLCD2	TLCD2_HUMAN TLC domain-containing protein 2 OS=Homo sapiens GN=TLCD2 PE=3 SV=3	1	1	1	1	2.7	2.7	2.7	28.732	264	264	0.36567	0.10716	118390	38346	13.843	0	1333.4	584.12	2291	968.7	2731.8	1273.9	2029.2	1479.2	0	0	0	0	109680	35609	8513	2384.1	1541.5	627.87	2266.6	965.2	2735.2	1272.8	2004.5	1449.1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	2768500	1				15	2567	True	2571	2807	2887	2887		
A6NGR9	A6NGR9	1	1	1	Maestro heat-like repeat-containing protein family member 6	MROH6	MROH6_HUMAN Maestro heat-like repeat-containing protein family member 6 OS=Homo sapiens GN=MROH6 PE=4 SV=2	1	1	1	1	1	1	1	77.185	719	719	0.51078	-0.84421	36739	107340	0	386.61	0	1603.7	465.44	2882.5	685.31	3378.5	845.83	3493.5	0	420.24	0	0	34033	99683	2548	7825.3	0	1808.6	450.49	2855.8	692.52	3379.1	818.83	3448.1	0	493.92	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	0	2794300	1				16	2342	True	2348	2566	2640	2640		
A6NHQ2	A6NHQ2	1	1	1	rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1	FBLL1	FBLL1_HUMAN rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1 OS=Homo sapiens GN=FBLL1 PE=3 SV=2	1	1	1	1	3.3	3.3	3.3	34.803	334	334	0.42766	-0.1106	24027	28453	0	13.939	455.61	648.47	0	559.74	624.55	380.99	0	962.1	0	0	0	0	22256	26424	1467.3	1994	458.64	678.2	0	565	585.7	404.98	0	926.78	0	0	0	0	1	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1955500	1				17	2545	True	2549	2785	2865	2865		
A6NIK2	A6NIK2	1	1	1	Leucine-rich repeat-containing protein 10B	LRRC10B	LR10B_HUMAN Leucine-rich repeat-containing protein 10B OS=Homo sapiens GN=LRRC10B PE=4 SV=2	1	1	1	1	2.7	2.7	2.7	32.713	292	292	0.28452	0.18181	53714	46770	691.29	845.87	1033	940.62	1129.6	1739.8	1340.4	1230.5	913.83	1783.8	0	0	0	0	49763	43440	4505.1	4044.2	1144.3	1066.9	1137	1702.4	1339.8	1272.5	906.77	1737.1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1020000	1				18	1261	True	1259	1370	1415	1415		
P62834;P61224;A6NIZ1	P62834;P61224;A6NIZ1	1;1;1	1;1;1	1;1;1	Ras-related protein Rap-1A;Ras-related protein Rap-1b;Ras-related protein Rap-1b-like protein	RAP1A;RAP1B	RAP1A_HUMAN Ras-related protein Rap-1A OS=Homo sapiens GN=RAP1A PE=1 SV=1;RAP1B_HUMAN Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B PE=1 SV=1;RP1BL_HUMAN Ras-related protein Rap-1b-like protein OS=Homo sapiens PE=2 SV=1	3	1	1	1	4.3	4.3	4.3	20.987	184	184;184;184	0.37893	0.10483	24115	41566	0	14.716	0	946.89	305.79	1090.4	525.14	1425.9	1030	1030.4	0	0	0	0	22337	38602	1500.2	2908.7	0	996.4	297.97	1101.1	541.59	1410.4	985.77	1028.5	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	3274600	1				19	716	True	711	782	814	814		
Q9P255;A6NK75	Q9P255;A6NK75	2;2	2;2	2;2	Zinc finger protein 492;Zinc finger protein 98	ZNF492;ZNF98	ZN492_HUMAN Zinc finger protein 492 OS=Homo sapiens GN=ZNF492 PE=2 SV=2;ZNF98_HUMAN Zinc finger protein 98 OS=Homo sapiens GN=ZNF98 PE=2 SV=4	2	2	2	2	5.5	5.5	5.5	61.158	531	531;572	0.44672	-0.289	80478	127700	852.25	2270.3	1212.5	2762.2	1065.7	2755.8	2171.4	4021.4	1674.1	3765.6	0	416.86	0	0	74557	118610	6573.4	11001	1375.8	3048.6	1108.2	2816.6	2142.1	3984.8	1650.1	3728.6	0	434.97	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	1	0	0	6313600	2				20	94;1800	True;True	91;1800	100;1970	100;2033	100;2033		
A6NKH3	A6NKH3	1	1	1	Putative 60S ribosomal protein L37a-like protein	RPL37AP8	RL37L_HUMAN Putative 60S ribosomal protein L37a-like protein OS=Homo sapiens GN=RPL37AP8 PE=5 SV=2	1	1	1	1	7.5	7.5	7.5	10.583	93	93	0.52871	-0.9022	74514	66624	518.68	0	546.08	1362.2	1294.9	2300.9	2042.7	1749.8	1749.7	2548.6	0	283.94	0	445.31	69030	61871	5828.3	4446.7	724.15	1449.1	1284.5	2258.8	2033.8	1802.7	1716.7	2491.5	0	358.69	0	424.39	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	2115500	1				21	2704	True	2709	2969	3058	3058		
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.49706	-0.77357	116590	146410	840.52	1480.6	1139.7	2237.7	2050.7	3683.7	2120.8	3634.9	2875.1	3421.4	0	515.48	0	0	108010	135980	9149.8	11560	1401.9	2567.3	2020.1	3642.6	2180.9	3652.9	2776.2	3391.9	0	583.04	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	6622100	1				22	17	True	17	20	20	20		
A6NMT0	A6NMT0	1	1	1	Homeobox protein DBX1	DBX1	DBX1_HUMAN Homeobox protein DBX1 OS=Homo sapiens GN=DBX1 PE=3 SV=2	1	1	1	1	2	2	2	37.283	343	343	0.55046	-0.98834	43647	60879	834.87	0	348.29	1010.3	851.85	1274.6	1717.8	1636.7	915.45	1574.1	0	0	0	311.33	40439	56537	3908.6	4223	485.76	1097.7	854.35	1281.7	1680.3	1629	921.7	1553.1	0	0	0	293.69	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1376800	1				23	1978	True	1983	2177	2245	2245		
Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1	WAS protein family homolog 6;Putative WAS protein family homolog 3;WAS protein family homolog 2;WAS protein family homolog 1;Putative WAS protein family homolog 4	WASH6P;WASH3P;WASH2P;WASH1;WASH4P	WASH6_HUMAN WAS protein family homolog 6 OS=Homo sapiens GN=WASH6P PE=1 SV=3;WASH3_HUMAN Putative WAS protein family homolog 3 OS=Homo sapiens GN=WASH3P PE=1 SV=2;WASH2_HUMAN WAS protein family homolog 2 OS=Homo sapiens GN=WASH2P PE=2 SV=2;WASH1_HUMAN WASH	5	1	1	1	1.6	1.6	1.6	47.989	447	447;463;465;465;477	0.47672	-0.62146	67573	89694	0	187.68	604.97	1635.5	983.8	2976.7	1346.7	2469	1312.3	2331.3	0	572.98	0	0	62597	83298	4839.2	6418.9	725.47	1791.7	979.59	2920.8	1352.5	2501.9	1280.8	2317.8	0	608.94	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	4094400	1				24	2010	True	2015	2211	2279	2279		
A8K8P3	A8K8P3	1	1	1	Protein SFI1 homolog	SFI1	SFI1_HUMAN Protein SFI1 homolog OS=Homo sapiens GN=SFI1 PE=1 SV=2	1	1	1	1	0.7	0.7	0.7	147.66	1242	1242	0.4479	-0.42867	62152	89786	0	0	1101.3	1831.6	1201.3	2164.2	1430.6	2417.6	1612.9	2269.9	0	222.99	0	0	57574	83377	4210.1	5613.2	1167.4	1903.4	1208.4	2171.6	1451.9	2417.5	1566.1	2246.8	0	273.22	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1756200	1				25	1643	True	1643	1801	1863	1863		
P62308;A8MWD9	P62308;A8MWD9	1;1	1;1	1;1	Small nuclear ribonucleoprotein G;Putative small nuclear ribonucleoprotein G-like protein 15	SNRPG;SNRPGP15	RUXG_HUMAN Small nuclear ribonucleoprotein G OS=Homo sapiens GN=SNRPG PE=1 SV=1;RUXGL_HUMAN Putative small nuclear ribonucleoprotein G-like protein 15 OS=Homo sapiens GN=SNRPGP15 PE=5 SV=2	2	1	1	1	9.2	9.2	9.2	8.496	76	76;76	0.0037313	0.83673	35771	42663	33.505	82.264	763.96	880.99	873.13	1030	1236.9	1144	809.34	1249.7	0	0	0	0	33138	39621	2604.3	3046.5	809.72	939.72	881.5	1034.6	1227.4	1148.3	804.79	1226.7	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1944100	1				26	142	True	139	155	164	164		
CON__ENSEMBL:ENSBTAP00000032840	CON__ENSEMBL:ENSBTAP00000032840	1	1	1				1	1	1	1	1.5	1.5	1.5	92.273	825	825	0.27682	0.19181	193920	163520	2708.4	3155.6	1745.8	3937.3	3710.8	4063.3	5612.6	4983.1	4329.5	3355.6	0	193.81	0	0	179650	151880	16436	14324	2279.7	4305.2	3685.2	4119.9	5578.9	4934.4	4268.2	3367.5	0	274.77	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	14013000	1			+	27	2104	True	2109	2313	2382	2382		
CON__P00761	CON__P00761	4	4	4				1	4	4	4	25.1	25.1	25.1	24.409	231	231	0	13.386	688650	732030	14980	32860	7605.5	28973	11275	21911	14528	28232	12597	26725	405.36	9445.2	0	1736.7	638020	680040	60161	80951	9445.4	31087	11253	22602	14568	28106	12370	26623	407.66	9623.2	0	1702.4	10	10	5	8	9	10	10	9	10	10	10	9	1	6	0	4	300530000	11			+	28	1255;1555;1715;2637	True;True;True;True	1253;1556;1716;2643	1364;1695;1696;1697;1698;1879;2894;2895	1409;1752;1753;1754;1755;1756;1942;2979;2980;2981;2982	1409;1755;1942;2980	0	94
CON__P12035;CON__Q01546;P12035;Q01546	CON__P12035;CON__Q01546;P12035;Q01546	2;2;2;2	1;1;1;1	1;1;1;1	Keratin, type II cytoskeletal 3;Keratin, type II cytoskeletal 2 oral	KRT3;KRT76	;;K2C3_HUMAN Keratin, type II cytoskeletal 3 OS=Homo sapiens GN=KRT3 PE=1 SV=3;K22O_HUMAN Keratin, type II cytoskeletal 2 oral OS=Homo sapiens GN=KRT76 PE=1 SV=2	4	2	1	1	2.4	1.3	1.3	64.503	629	629;638;628;638	0.53805	-0.94422	22512	24753	0	543.65	307.99	247.45	575.39	494.61	416.94	586.01	311.46	960.97	0	0	0	0	20854	22991	1512.4	2225	339.98	326.94	560.84	489.8	427.85	594.26	307.75	932.84	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1145200	1			+	29	107;825	True;False	104;821	114;899	118;933	118;933		
CON__Q1RMK2	CON__Q1RMK2	1	1	1				1	1	1	1	2.7	2.7	2.7	65.056	597	597	0.0095238	0.49524	42636	49667	698.54	0.94006	595.89	1442.8	571.68	1097.3	1547.8	887.56	1026.5	1225.7	0	0	0	0	39501	46124	3711.8	3463.1	700.92	1476	601.8	1119.4	1512.3	910.4	1019.5	1195	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2140400	1			+	30	722	True	717	788	820	820		
CON__Q3T052	CON__Q3T052	1	1	1				1	1	1	1	2.7	2.7	2.7	101.51	916	916	0.0034247	0.67848	19387	40266	986.74	785.95	186.16	446.68	592.19	491.85	366.93	916.75	0	755.5	0	0	0	0	17966	37400	2310	3527.4	287.61	560.16	570.52	506.04	370.83	899.9	0	749.41	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	2179900	1			+	31	3	True	3	4	4	4		
CON__Q862S4	CON__Q862S4	1	1	1				1	1	1	1	6.1	6.1	6.1	13.14	114	114	0.41315	-0.015663	52345	68622	0	0	189.28	2383.3	1187	1709.6	949.48	1748.7	1181.4	1694.5	0	507.46	0	273.19	48489	63726	3620.5	4536.6	301.34	2391.7	1137.6	1759.7	984.55	1757.3	1143.8	1686.4	0	541.85	0	265.4	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1667600	1			+	32	1286	True	1285	1399	1444	1444		
E7ERA6	E7ERA6	1	1	1	RING finger protein 223	RNF223	RN223_HUMAN RING finger protein 223 OS=Homo sapiens GN=RNF223 PE=2 SV=1	1	1	1	1	2.8	2.8	2.8	26.629	249	249	0.55179	-0.98834	222240	318610	552.39	1114.8	3450.7	6008.7	4361.7	7377.7	4628	7572.6	3813.7	6878.7	0	513.33	0	432.82	205870	295880	14978	21154	3714.8	6370.6	4344.5	7374.9	4669.7	7592.3	3749.1	6814.8	0	616.09	0	416.21	3	3	1	2	3	3	3	3	3	3	3	3	0	1	0	1	14467000	3				33	357	True	346	376;377;378	388;389;390	388		
