Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A6H8Y1	A6H8Y1	1	1	1	Transcription factor TFIIIB component B homolog	BDP1	BDP1_HUMAN Transcription factor TFIIIB component B homolog OS=Homo sapiens GN=BDP1 PE=1 SV=3	1	1	1	1	0.4	0.4	0.4	293.88	2624	2624	0.15761	0.32514	187220	590200	11219	52718	0	812.39	640.18	1315.8	0	1122.5	0	2116.3	0	0	0	0	173510	548480	23845	89907	0	5263.9	611.94	1375.7	0	1160.9	0	2048.6	0	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	116900000	1				10	1902	True	1903	2172	2189	2189		
I6L899;F8WBI6;A6NCC3;A6NC78	I6L899;F8WBI6;A6NCC3;A6NC78	1;1;1;1	1;1;1;1	1;1;1;1	Golgin subfamily A member 8R;Golgin subfamily A member 8N;Golgin subfamily A member 8O;Putative golgin subfamily A member 8I	GOLGA8R;GOLGA8N;GOLGA8O;GOLGA8IP	GOG8R_HUMAN Golgin subfamily A member 8R OS=Homo sapiens GN=GOLGA8R PE=3 SV=1;GOG8N_HUMAN Golgin subfamily A member 8N OS=Homo sapiens GN=GOLGA8N PE=3 SV=1;GOG8O_HUMAN Golgin subfamily A member 8O OS=Homo sapiens GN=GOLGA8O PE=1 SV=3;GOG8I_HUMAN Putative g	4	1	1	1	1.6	1.6	1.6	71.489	631	631;632;632;632	0.16943	0.31893	188760	327890	0	0	1481.4	371.63	0	331.21	0	757.06	445.57	1071.5	0	0	0	0	174850	304490	10973	20460	1601.8	874.41	0	344.03	0	750.62	418.14	1043.7	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	0	0	0	155790000	1				11	1573	True	1573	1800	1815	1815		
Q96BQ3;A6NCK2	Q96BQ3;A6NCK2	1;1	1;1	1;1	Tripartite motif-containing protein 43;Tripartite motif-containing protein 43B	TRIM43;TRIM43B	TRI43_HUMAN Tripartite motif-containing protein 43 OS=Homo sapiens GN=TRIM43 PE=1 SV=1;TR43B_HUMAN Tripartite motif-containing protein 43B OS=Homo sapiens GN=TRIM43B PE=3 SV=3	2	1	1	1	1.6	1.6	1.6	52.265	446	446;446	0.41162	0.069696	90634	149690	1192	2251.6	1498.8	0	0	426.96	267.53	443.54	0	473.11	0	0	0	0	83968	139030	7617.8	12465	1661.4	452.61	0	412.49	252.23	445.79	0	464.8	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	0	207170000	1				12	4472	True	4478	5050	5089	5089		
P0C7X0;P0C7W9;P0C7W8;P0C7V4;A8MXZ1;A8MXJ8;A8MX19;A8MWA6;A6NNJ1;A6NKC0;A6NJQ4;A6NIJ5;A6NEW6;A6NE21;A6NDY2	P0C7X0;P0C7W9;P0C7W8;P0C7V4;A8MXZ1;A8MXJ8;A8MX19;A8MWA6;A6NNJ1;A6NKC0;A6NJQ4;A6NIJ5;A6NEW6;A6NE21;A6NDY2	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	Putative protein FAM90A24P;Putative protein FAM90A14P;Putative protein FAM90A13P;Putative protein FAM90A15P;Putative protein FAM90A23P;Putative protein FAM90A5P;Putative protein FAM90A12P;Putative protein FAM90A22P;Putative protein FAM90A9P;Putative protein FAM90A7P;Putative protein FAM90A8P;Putative protein FAM90A20P;Putative protein FAM90A16P/FAM90A17P;Putative protein FAM90A18P/FAM90A19P;Putative protein FAM90A10P	FAM90A24P;FAM90A14P;FAM90A13P;FAM90A15P;FAM90A23P;FAM90A5P;FAM90A12P;FAM90A22P;FAM90A9P;FAM90A7P;FAM90A8P;FAM90A20P;FAM90A16P;FAM90A18P;FAM90A10P	F90AO_HUMAN Putative protein FAM90A24P OS=Homo sapiens GN=FAM90A24P PE=5 SV=1;F90AE_HUMAN Putative protein FAM90A14P OS=Homo sapiens GN=FAM90A14P PE=5 SV=1;F90AD_HUMAN Putative protein FAM90A13P OS=Homo sapiens GN=FAM90A13P PE=5 SV=1;F90AJ_HUMAN Putative p	15	1	1	1	2.2	2.2	2.2	49.828	464	464;464;464;464;464;464;464;464;464;464;464;464;464;464;464	0.15841	0.32361	183530	271670	0	6105.7	1514.2	239.65	0	734.97	846.94	1335.9	890.7	0	0	0	0	0	170020	252330	12753	24502	1764.9	1174.6	0	739.75	826.01	1285.5	866.42	0	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	0	0	0	0	38982000	1				13	65	True	65	76	76	76		
A6NEE1	A6NEE1	1	1	1	Pleckstrin homology domain-containing family D member 1	PLEKHD1	PLHD1_HUMAN Pleckstrin homology domain-containing family D member 1 OS=Homo sapiens GN=PLEKHD1 PE=2 SV=3	1	1	1	1	1.4	1.4	1.4	59.203	506	506	0.44883	-0.054221	49964	92829	1778.3	2361.3	498.91	0	0	0	0	0	0	217.07	0	0	0	0	46297	86225	5238.4	8625.7	678.4	305.27	0	0	0	0	0	206.01	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	40014000	1				14	1151	True	1149	1311	1320	1320		
A6NF01;A8CG34;Q96HA1	A6NF01;A8CG34;Q96HA1	1;1;1	1;1;1	1;1;1	Putative nuclear envelope pore membrane protein POM 121B;Nuclear envelope pore membrane protein POM 121C;Nuclear envelope pore membrane protein POM 121	POM121B;POM121C;POM121	P121B_HUMAN Putative nuclear envelope pore membrane protein POM 121B OS=Homo sapiens GN=POM121B PE=5 SV=2;P121C_HUMAN Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens GN=POM121C PE=1 SV=2;P121A_HUMAN Nuclear envelope pore membrane protein PO	3	1	1	1	0.8	0.8	0.8	83.014	834	834;1229;1249	0.47059	-0.20571	2265600	863760	211040	70520	0	629.77	5093.7	2821	4830.8	3519.7	4747.6	2324.7	0	0	0	0	2100200	802640	358580	125410	17440	6789.9	5159.9	2855.6	4921.3	3480	4633.4	2331.3	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	12742000	1				15	21	True	21	25	25	25		
A6NFK2	A6NFK2	1	1	1	Glutaredoxin domain-containing cysteine-rich protein 2	GRXCR2	GRCR2_HUMAN Glutaredoxin domain-containing cysteine-rich protein 2 OS=Homo sapiens GN=GRXCR2 PE=3 SV=1	1	1	1	1	2.8	2.8	2.8	28.283	248	248	0.35992	0.13362	227860	944510	0	30949	1123.4	0	0	1880.4	0	1525.8	0	1936.3	0	0	0	0	211080	877360	0	94187	1433.5	2102.5	0	1767.2	0	1557.7	0	1892.2	0	0	0	0	2	2	0	2	1	0	0	1	0	1	0	1	0	0	0	0	242760000	2				16	4256	True	4261	4809;4810	4848;4849	4849		
P0C7N4;A6NGB0	P0C7N4;A6NGB0	1;1	1;1	1;1	Transmembrane protein 191B;Transmembrane protein 191C	TMEM191B;TMEM191C	T191B_HUMAN Transmembrane protein 191B OS=Homo sapiens GN=TMEM191B PE=3 SV=2;T191C_HUMAN Transmembrane protein 191C OS=Homo sapiens GN=TMEM191C PE=3 SV=2	2	1	1	1	2	2	2	39.064	346	346;347	0.56062	-0.44967	206500	215170	926.07	309.32	1735.3	330.43	158.6	348.97	513.39	756.85	602.29	751.55	0	0	0	0	191300	199830	15671	15047	2106.1	765.79	197.19	345.77	510.89	743.52	583.86	739.97	0	0	0	0	2	2	2	1	2	2	1	1	2	2	2	2	0	0	0	0	32933000	2				17	465	True	462	537;538	541;542	541		
A6NGR9	A6NGR9	1	1	1	Maestro heat-like repeat-containing protein family member 6	MROH6	MROH6_HUMAN Maestro heat-like repeat-containing protein family member 6 OS=Homo sapiens GN=MROH6 PE=4 SV=2	1	1	1	1	1	1	1	77.185	719	719	0.49796	-0.32492	70197	200850	198.38	0	905.19	0	0	554.77	0	522.67	0	448.19	0	0	0	0	65029	186520	5222.5	13668	1002.7	346.13	0	526.58	0	524.86	0	444.01	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	153660000	1				18	5055	True	5063	5682	5727	5727		
A6NGU7	A6NGU7	1	1	1	Putative uncharacterized protein encoded by LINC01546	LINC01546	CX028_HUMAN Putative uncharacterized protein encoded by LINC01546 OS=Homo sapiens GN=LINC01546 PE=4 SV=1	1	1	1	1	12.9	12.9	12.9	7.2223	62	62	0.20169	0.30554	270020	294090	4320.7	1877.1	0	977.71	621.22	829.59	368.09	905.48	279.32	668.78	0	0	0	0	250170	273120	23356	22134	800.58	1650.7	591.92	849.02	382.68	902.13	275.87	666.94	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	39318000	1				19	3855	True	3861	4357	4391	4391		
A6NH57	A6NH57	1	1	1	Putative ADP-ribosylation factor-like protein 5C	ARL5C	ARL5C_HUMAN Putative ADP-ribosylation factor-like protein 5C OS=Homo sapiens GN=ARL5C PE=3 SV=4	1	1	1	1	3.9	3.9	3.9	20.591	179	179	0.33787	0.15015	52577	60478	179.53	0	0	0	0	0	0	0	0	269.53	0	0	0	0	48706	56163	3931.9	4100.7	0	0	0	0	0	0	0	255.79	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	24006000	1				20	1048	True	1044	1190	1198	1198		
A6NIY4	A6NIY4	1	1	1	Putative speedy protein E5	SPDYE5	SPDE5_HUMAN Putative speedy protein E5 OS=Homo sapiens GN=SPDYE5 PE=5 SV=2	1	1	1	1	2.1	2.1	2.1	40.482	337	337	0.49114	-0.27992	42574	45373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39434	42134	2412.3	2676.2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6875900	1				21	4758	True	4766	5356	5400	5400		
A6NIZ1;P61224;P62834	A6NIZ1;P61224;P62834	3;3;2	3;3;2	3;3;2	Ras-related protein Rap-1b-like protein;Ras-related protein Rap-1b;Ras-related protein Rap-1A	RAP1B;RAP1A	RP1BL_HUMAN Ras-related protein Rap-1b-like protein OS=Homo sapiens PE=2 SV=1;RAP1B_HUMAN Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B PE=1 SV=1;RAP1A_HUMAN Ras-related protein Rap-1A OS=Homo sapiens GN=RAP1A PE=1 SV=1	3	3	3	3	13.6	13.6	13.6	20.925	184	184;184;184	0	3.7258	195960	356330	634.02	1860.9	3101.4	858.87	205.52	322.83	0	1033.4	0	415.57	0	0	0	0	181530	330880	9231.9	19956	3346.3	1222.9	249.89	325.48	0	994.46	0	419.76	0	0	0	0	2	2	1	1	2	2	1	1	0	2	0	1	0	0	0	0	109050000	3				22	1532;3165;6222	True;True;True	1532;3169;6227	1752;3594;7018	1767;3624;7069	1767;3624;7069		
A6NJ64	A6NJ64	1	1	1	Putative NPIP-like protein LOC729978		NPIL2_HUMAN Putative NPIP-like protein LOC729978 OS=Homo sapiens PE=5 SV=4	1	1	1	1	2.8	2.8	2.8	45.575	397	397	0.1546	0.32596	129920	92912	7661.7	3006.3	0	165.5	276.51	0	278.05	0	266.24	0	0	0	0	0	120400	86306	16430	9233.3	628.22	531.06	269.6	0	282.16	0	260.09	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	17046000	1				23	30	True	30	35	35	35		
Q9UFD9;A6NNM3;A6NJZ7	Q9UFD9;A6NNM3;A6NJZ7	1;1;1	1;1;1	1;1;1	RIMS-binding protein 3A;RIMS-binding protein 3B;RIMS-binding protein 3C	RIMBP3;RIMBP3B;RIMBP3C	RIM3A_HUMAN RIMS-binding protein 3A OS=Homo sapiens GN=RIMBP3 PE=1 SV=4;RIM3B_HUMAN RIMS-binding protein 3B OS=Homo sapiens GN=RIMBP3B PE=3 SV=3;RIM3C_HUMAN RIMS-binding protein 3C OS=Homo sapiens GN=RIMBP3C PE=1 SV=3	3	1	1	1	0.4	0.4	0.4	180.72	1639	1639;1639;1639	0.24625	0.27481	97761	100920	1860	2944.5	782.73	0	282.6	258.68	271.76	0	0	361.12	0	0	0	0	90574	93742	8741.3	9729.6	1052.8	392.22	311.24	245.45	268.25	0	0	342.88	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	3610300	1				24	3578	True	3583	4048	4081	4081		
Q8TD23;A6NK75	Q8TD23;A6NK75	1;1	1;1	1;1	Zinc finger protein 675;Zinc finger protein 98	ZNF675;ZNF98	ZN675_HUMAN Zinc finger protein 675 OS=Homo sapiens GN=ZNF675 PE=1 SV=3;ZNF98_HUMAN Zinc finger protein 98 OS=Homo sapiens GN=ZNF98 PE=2 SV=4	2	1	1	1	3.2	3.2	3.2	66.298	568	568;572	0.074597	0.39666	918800	1228300	0	6935.7	0	3454.8	2118.7	3132.4	2333.5	3564.9	1586.6	2101.9	0	0	0	0	851100	1140800	61992	91597	0	6242.5	2023.6	3196.8	2337.4	3533	1574.7	2121.7	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	32884000	1				25	751	True	746	855	860	860		
Q8IWN6;A6NKX1	Q8IWN6;A6NKX1	1;1	1;1	1;1	Protein FAM223A;Protein FAM223B	FAM223A;FAM223B	F223A_HUMAN Protein FAM223A OS=Homo sapiens GN=FAM223A PE=2 SV=1;F223B_HUMAN Protein FAM223B OS=Homo sapiens GN=FAM223B PE=3 SV=1	2	1	1	1	5.7	5.7	5.7	13.808	122	122;122	0.45702	-0.156	139700	175100	1373	2130.8	1621.6	0	274.57	0	402.95	542.32	0	365.43	0	0	0	0	129420	162630	11302	14111	1893.5	473.42	348.03	0	391.68	517.76	0	365.8	0	0	0	0	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	43561000	1				26	290	True	287	325	326	326		
O60309;A6NMS7;A6NM11	O60309;A6NMS7;A6NM11	1;1;1	1;1;1	1;1;1	Leucine-rich repeat-containing protein 37A3;Leucine-rich repeat-containing protein 37A;Leucine-rich repeat-containing protein 37A2	LRRC37A3;LRRC37A;LRRC37A2	L37A3_HUMAN Leucine-rich repeat-containing protein 37A3 OS=Homo sapiens GN=LRRC37A3 PE=2 SV=2;L37A1_HUMAN Leucine-rich repeat-containing protein 37A OS=Homo sapiens GN=LRRC37A PE=2 SV=3;L37A2_HUMAN Leucine-rich repeat-containing protein 37A2 OS=Homo sapien	3	1	1	1	0.4	0.4	0.4	180.62	1634	1634;1700;1700	0.40842	0.077951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				27	4740	True	4747	5337	5381	5381		
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.50331	-0.33957	375360	466340	5627.7	14733	162.73	0	792.85	1009.6	1074.6	1762.4	942.63	1128.1	0	0	0	0	347750	433180	32118	45999	1281.7	1316.4	781.34	976.44	1075.6	1723.7	923.95	1133	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	396920000	1				28	52	True	52	57	57	57		
P0CB33;A6NP11;Q96JC4;Q9BR84;Q8NB50	P0CB33;A6NP11;Q96JC4;Q9BR84;Q8NB50	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1	Putative zinc finger protein 735;Zinc finger protein 716;Zinc finger protein 479;Zinc finger protein 559;Zinc finger protein 62 homolog	ZNF735;ZNF716;ZNF479;ZNF559;ZFP62	ZN735_HUMAN Putative zinc finger protein 735 OS=Homo sapiens GN=ZNF735 PE=5 SV=1;ZN716_HUMAN Zinc finger protein 716 OS=Homo sapiens GN=ZNF716 PE=2 SV=4;ZN479_HUMAN Zinc finger protein 479 OS=Homo sapiens GN=ZNF479 PE=2 SV=1;ZN559_HUMAN Zinc finger protein	5	1	1	1	2.4	2.4	2.4	47.565	412	412;495;524;538;900	0.059313	0.44024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				29	4643	True	4650	5237	5281	5281		
A6QL63	A6QL63	2	2	2	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11	BTBD11	BTBDB_HUMAN Ankyrin repeat and BTB/POZ domain-containing protein BTBD11 OS=Homo sapiens GN=BTBD11 PE=2 SV=3	1	2	2	2	1.7	1.7	1.7	120.88	1104	1104	0.015294	0.71788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				30	4696;5399	True;True	4703;5405	5292;6074	5336;6121	5336;6121		
A7E2V4	A7E2V4	1	1	1	Zinc finger SWIM domain-containing protein 8	ZSWIM8	ZSWM8_HUMAN Zinc finger SWIM domain-containing protein 8 OS=Homo sapiens GN=ZSWIM8 PE=1 SV=1	1	1	1	1	0.7	0.7	0.7	197.3	1837	1837	0.35471	0.13784	40188	41475	17.147	0	0	0	0	0	0	0	0	0	0	0	0	0	37228	38516	2893.7	2842.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1213400	1				31	4195	True	4200	4741	4779	4779		
