Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A6NC05	A6NC05	1	1	1	Glutaredoxin-like protein C5orf63	C5orf63	YD286_HUMAN Glutaredoxin-like protein C5orf63 OS=Homo sapiens GN=C5orf63 PE=2 SV=3	1	1	1	1	8	8	8	15.764	138	138	0.38133	0.46697	20391	14960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18886	13891	1006.8	742.21	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1874300	1				10	4829	True	4845	5306	5419	5419		
A6NCJ1	A6NCJ1	1	1	1	Uncharacterized protein C19orf71	C19orf71	CS071_HUMAN Uncharacterized protein C19orf71 OS=Homo sapiens GN=C19orf71 PE=4 SV=2	1	1	1	1	3.3	3.3	3.3	24.176	209	209	0.53573	-0.068268	75601	56600	0	0	319.65	231.34	320.68	492.04	526.63	421.82	445.07	444.68	0	0	0	0	70026	52554	4396.2	2633.8	392.88	256.92	325.97	479.09	523.74	427.71	436.91	437.1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	3680400	1				11	435	True	434	487	503	503		
A6NCM1	A6NCM1	1	1	1	IQ and AAA domain-containing protein 1-like	IQCA1L	IQCAL_HUMAN IQ and AAA domain-containing protein 1-like OS=Homo sapiens GN=IQCA1L PE=3 SV=2	1	1	1	1	0.9	0.9	0.9	94.93	817	817	0.47965	0.25163	139020	137640	622.72	1063.8	486.02	502.83	612.1	723.76	786.78	795.35	735.01	696.54	0	246.85	0	0	128780	127830	10542	10533	790.34	833.9	614.52	722.15	790.9	794.67	718.6	696.65	0	254.18	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	12199000	1				12	4482	True	4499	4929	5038	5038		
A6ND36	A6ND36	1	1	1	Protein FAM83G	FAM83G	FA83G_HUMAN Protein FAM83G OS=Homo sapiens GN=FAM83G PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	90.834	823	823	0.43768	0.36006	117910	210320	323.23	0	1577.9	866.18	709.6	1275.8	428.29	1486.5	564.71	1618.9	0	0	0	0	109230	195310	8765.2	13485	1753	1195.4	749.9	1269.8	454.63	1489.1	545.92	1589.3	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	19295000	1				13	4499	True	4516	4947	5056	5056		
A6NEE1	A6NEE1	1	1	1	Pleckstrin homology domain-containing family D member 1	PLEKHD1	PLHD1_HUMAN Pleckstrin homology domain-containing family D member 1 OS=Homo sapiens GN=PLEKHD1 PE=2 SV=3	1	1	1	1	1.4	1.4	1.4	59.203	506	506	0.17423	0.59959	50443	101500	0	0	466.67	372.67	209.98	619.07	486.05	703.56	313.21	372.44	0	0	0	0	46728	94256	3518.1	6327.9	537.83	522.59	230.7	612.66	476.28	696	311.62	378.5	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	7904500	1				14	1086	True	1084	1206	1241	1241		
A6NEH8	A6NEH8	1	1	1	Putative uncharacterized protein encoded by ZNF503-AS2	ZNF503-AS2	ZNAS2_HUMAN Putative uncharacterized protein encoded by ZNF503-AS2 OS=Homo sapiens GN=ZNF503-AS2 PE=5 SV=1	1	1	1	1	12.3	12.3	12.3	20.902	195	195	0.24812	0.54679	132770	279410	1319.4	154.75	1457.6	1746.5	585.65	1553.8	672.94	2582.4	1000.5	3779.6	0	1941.7	0	1017.9	123000	259480	10754	19528	1729.5	2249.9	636.64	1605.6	693.23	2583.5	963.58	3739.3	0	1999.7	0	989.38	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	14578000	1				15	3815	True	3826	4199	4303	4303		
A6NES4	A6NES4	1	1	1	Maestro heat-like repeat-containing protein family member 2A	MROH2A	MRO2A_HUMAN Maestro heat-like repeat-containing protein family member 2A OS=Homo sapiens GN=MROH2A PE=4 SV=4	1	1	1	1	0.5	0.5	0.5	189.56	1674	1674	0.29596	0.52362	435140	391540	0	4355.3	1322.9	1542.9	1508.7	2342.8	2450.4	2158.2	2707.4	1837	0	0	0	0	403080	363650	29622	31201	2056.1	2566	1529.7	2323.7	2459.5	2170.8	2630.2	1820.5	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	16216000	1				16	4004	True	4017	4408	4512	4512		
A6NFK2	A6NFK2	1	1	1	Glutaredoxin domain-containing cysteine-rich protein 2	GRXCR2	GRCR2_HUMAN Glutaredoxin domain-containing cysteine-rich protein 2 OS=Homo sapiens GN=GRXCR2 PE=3 SV=1	1	1	1	1	2.8	2.8	2.8	28.283	248	248	0.39845	0.44774	186850	909910	0	11707	2092.8	2452.2	313.58	5178.3	0	5726.6	0	4320	0	0	0	0	173090	845090	0	73515	2278.8	4965.4	395.6	5113.7	0	5701.1	0	4303.7	0	0	0	0	2	2	0	1	1	2	1	2	0	2	0	2	0	0	0	0	49895000	2				17	4088	True	4101	4505;4506	4611;4612	4612		
A6NFR6	A6NFR6	1	1	1	Putative uncharacterized protein C5orf60	C5orf60	CE060_HUMAN Putative uncharacterized protein C5orf60 OS=Homo sapiens GN=C5orf60 PE=1 SV=2	1	1	1	1	2	2	2	39.25	353	353	0.43475	0.37495	111970	173950	1014.4	1474.4	1624.4	441.48	343.06	1043.6	741.69	966.73	253.28	757.14	0	0	0	0	103740	161560	8983.1	13431	1819.2	883.27	420	1021.8	720.97	970.33	264.7	753.08	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	13565000	1				18	2179	True	2183	2409	2467	2467		
A6NG13	A6NG13	1	1	1	Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase-like protein MGAT4D	MGAT4D	MGT4D_HUMAN Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase-like protein MGAT4D OS=Homo sapiens GN=MGAT4D PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	43.743	374	374	0.56447	-0.10768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				19	1417	True	1419	1586	1630	1630		
P0C7N4;A6NGB0	P0C7N4;A6NGB0	1;1	1;1	1;1	Transmembrane protein 191B;Transmembrane protein 191C	TMEM191B;TMEM191C	T191B_HUMAN Transmembrane protein 191B OS=Homo sapiens GN=TMEM191B PE=3 SV=2;T191C_HUMAN Transmembrane protein 191C OS=Homo sapiens GN=TMEM191C PE=3 SV=2	2	1	1	1	2	2	2	39.064	346	346;347	0.57477	-0.12585	166290	172110	0	0	1216	700.87	553.21	1314.5	495.96	1199.6	1270.4	1153.4	0	344.62	0	0	154040	159830	11522	11100	1462.9	981.03	587.66	1290.2	511.21	1210.5	1210.5	1147.6	0	352.5	0	0	2	2	0	0	2	2	2	2	1	2	2	2	0	1	0	0	9573000	2				20	418	True	417	467;468	483;484	483		
A6NGR9	A6NGR9	1	1	1	Maestro heat-like repeat-containing protein family member 6	MROH6	MROH6_HUMAN Maestro heat-like repeat-containing protein family member 6 OS=Homo sapiens GN=MROH6 PE=4 SV=2	1	1	1	1	1	1	1	77.185	719	719	0.51627	-0.019644	70466	216070	1147	677.62	766.26	720.82	0	1238.5	473.8	1561.3	0	1379	0	0	0	0	65284	200660	6122.6	15612	931.81	1185.8	0	1232.1	444.76	1551.8	0	1364.2	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	21767000	1				21	4841	True	4857	5318	5431	5431		
P30046;A6NHG4	P30046;A6NHG4	1;1	1;1	1;1	D-dopachrome decarboxylase;D-dopachrome decarboxylase-like protein	DDT;DDTL	DOPD_HUMAN D-dopachrome decarboxylase OS=Homo sapiens GN=DDT PE=1 SV=3;DDTL_HUMAN D-dopachrome decarboxylase-like protein OS=Homo sapiens GN=DDTL PE=2 SV=1	2	1	1	1	6.8	6.8	6.8	12.712	118	118;134	0.065789	0.70444	97885	158530	1566.2	1328.7	1101.7	469.98	730.83	1029.2	307.56	1251.7	333.41	1257.9	0	0	0	0	90687	147230	8481.9	12227	1343.3	869.19	744.6	1017.4	333.97	1249.2	324.52	1238.3	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	6995100	1				22	1312	True	1311	1468	1512	1512		
A6NHQ2	A6NHQ2	1	1	1	rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1	FBLL1	FBLL1_HUMAN rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1 OS=Homo sapiens GN=FBLL1 PE=3 SV=2	1	1	1	1	3.3	3.3	3.3	34.803	334	334	0	3.8621	129080	141780	0	0	863.44	1364	610.07	743.97	628.62	930.29	568.86	1029.2	0	0	0	0	119570	131660	8101	8739.2	1008.5	1509.1	624.53	785.49	637.25	930.71	556.97	1009.8	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	12977000	1				23	5268	True	5285	5789	5912	5912		
A6NHY6	A6NHY6	1	1	1	Putative uncharacterized protein C9orf118	C9orf118	CI118_HUMAN Putative uncharacterized protein C9orf118 OS=Homo sapiens GN=C9orf118 PE=4 SV=2	1	1	1	1	23.2	23.2	23.2	7.904	69	69	0.57216	-0.11674	111630	115150	1626.4	2467.2	0	1333	1784	0	0	492.49	810.56	690.84	0	0	0	0	103420	106950	9511.1	10287	0	1635.6	1661.9	0	0	480	761.98	672.88	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	0	0	0	0	14216000	1				24	720	True	715	793	813	813		
A6NI56	A6NI56	1	1	1	Coiled-coil domain-containing protein 154	CCDC154	CC154_HUMAN Coiled-coil domain-containing protein 154 OS=Homo sapiens GN=CCDC154 PE=2 SV=4	1	1	1	1	1	1	1	76.012	674	674	0.48916	0.11809	232710	207070	2148.1	1809.3	259.48	691.76	1376.5	1150.4	1515.9	1306.4	1374.1	1879.3	0	0	0	0	215580	192320	18668	16040	880.12	1208.4	1335	1144.2	1530.6	1320.7	1345.2	1830.1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	9912500	1				25	1166	True	1164	1291	1326	1326		
A6NKH3	A6NKH3	1	1	1	Putative 60S ribosomal protein L37a-like protein	RPL37AP8	RL37L_HUMAN Putative 60S ribosomal protein L37a-like protein OS=Homo sapiens GN=RPL37AP8 PE=5 SV=2	1	1	1	1	7.5	7.5	7.5	10.583	93	93	0.53478	-0.055889	188140	166980	0	0	1379.2	311.32	655.53	639.86	639.77	900.2	872.86	944.2	0	0	0	0	174280	155070	11714	11306	1571.5	629.05	691.97	635.07	660.82	895.03	842.69	928.01	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	13460000	1				26	5538	True	5555	6106	6240	6240		
Q8IWN6;A6NKX1	Q8IWN6;A6NKX1	1;1	1;1	1;1	Protein FAM223A;Protein FAM223B	FAM223A;FAM223B	F223A_HUMAN Protein FAM223A OS=Homo sapiens GN=FAM223A PE=2 SV=1;F223B_HUMAN Protein FAM223B OS=Homo sapiens GN=FAM223B PE=3 SV=1	2	1	1	1	5.7	5.7	5.7	13.808	122	122;122	0.49144	0.13496	177230	213970	1677.6	1163.9	1036.3	1032.1	502.81	1732.4	1124.1	1201.1	1376.5	1029.3	0	0	0	0	164180	198710	13303	14999	1282.3	1451.9	549.27	1697.8	1124.8	1226.7	1332.7	1020	0	0	0	0	2	2	1	1	1	2	2	2	2	2	2	2	0	0	0	0	13793000	2				27	245	True	244	270;271	279;280	279		
O60309;A6NMS7;A6NM11	O60309;A6NMS7;A6NM11	1;1;1	1;1;1	1;1;1	Leucine-rich repeat-containing protein 37A3;Leucine-rich repeat-containing protein 37A;Leucine-rich repeat-containing protein 37A2	LRRC37A3;LRRC37A;LRRC37A2	L37A3_HUMAN Leucine-rich repeat-containing protein 37A3 OS=Homo sapiens GN=LRRC37A3 PE=2 SV=2;L37A1_HUMAN Leucine-rich repeat-containing protein 37A OS=Homo sapiens GN=LRRC37A PE=2 SV=3;L37A2_HUMAN Leucine-rich repeat-containing protein 37A2 OS=Homo sapien	3	1	1	1	0.4	0.4	0.4	180.62	1634	1634;1700;1700	0.42951	0.38662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				28	4517	True	4534	4966	5076	5076		
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.50633	0.018534	123690	155520	1036.4	1075.1	988.17	3.992	372.4	1056.3	747.57	1243.8	283.92	291.35	0	0	0	0	114590	144440	9834.5	11778	1249.4	411.93	415.87	1017.3	728.21	1219.4	293.69	320.74	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	49973000	1				29	36	True	36	41	43	43		
A6NMZ7	A6NMZ7	1	1	1	Collagen alpha-6(VI) chain	COL6A6	CO6A6_HUMAN Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2	1	1	1	1	0.3	0.3	0.3	247.17	2263	2263	0.33645	0.4998	166250	114750	0	0	204.01	432.1	1307	452.68	1128.2	811.94	1143.9	512	0	0	0	0	153990	106560	10237	7255.5	447.97	602.29	1251.9	463.66	1156.1	794.03	1115.2	514.63	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	5227400	1				30	3426	True	3433	3773	3869	3869		
A6NNA2	A6NNA2	1	1	1	Serine/arginine repetitive matrix protein 3	SRRM3	SRRM3_HUMAN Serine/arginine repetitive matrix protein 3 OS=Homo sapiens GN=SRRM3 PE=2 SV=4	1	1	1	1	1.2	1.2	1.2	65.249	597	597	0.53697	-0.065201	97684	69381	117.73	1261.5	392.72	505.92	379.36	629.23	422.71	432.71	597.97	388.47	0	0	0	0	90491	64441	7110.3	5987.7	582.43	707.35	383.5	625.09	434.39	442.69	576.69	384.24	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	6828700	1				31	2018	True	2022	2231	2286	2286		
A6NNH2	A6NNH2	1	1	1	Protein FAM90A27P	FAM90A27P	F90AR_HUMAN Protein FAM90A27P OS=Homo sapiens GN=FAM90A27P PE=3 SV=2	1	1	1	1	1.5	1.5	1.5	49.646	459	459	0.16418	0.60511	109920	281240	0	3709.9	995.21	1031.3	596.25	1354.4	639.07	2153.6	590.11	2537	0	205.56	0	0	101810	261210	6241.2	22950	1060.1	1800.3	617.72	1376.5	647.29	2140.8	577.28	2490.1	0	263.49	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	15893000	1				32	2372	True	2376	2623	2690	2690		
A7E2V4	A7E2V4	1	1	1	Zinc finger SWIM domain-containing protein 8	ZSWIM8	ZSWM8_HUMAN Zinc finger SWIM domain-containing protein 8 OS=Homo sapiens GN=ZSWIM8 PE=1 SV=1	1	1	1	1	0.4	0.4	0.4	197.3	1837	1837	0.56305	-0.10508	223260	202600	0	0	958.68	427.45	1002.4	1002.8	2332.8	1158.1	3899.8	2345.2	0	0	0	0	206810	188140	14456	12576	1273.1	738.46	1038.9	984.87	2367.3	1186	3744.6	2266.9	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	6365700	1				33	3678	True	3685	4039	4136	4136		
A7XYQ1	A7XYQ1	1	1	1	Sine oculis-binding protein homolog	SOBP	SOBP_HUMAN Sine oculis-binding protein homolog OS=Homo sapiens GN=SOBP PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	92.657	873	873	0.055069	0.7876	40886	168640	0	0	943.64	666.78	0	1130	0	1082.8	460.66	978.26	0	0	0	0	37874	156600	2728.8	10387	952.77	906.45	0	1112.7	0	1088.4	432.3	967.05	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	0	0	0	5132200	1				34	1773	True	1777	1965	2015	2015		
