Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
P0C7N4;A6NGB0	P0C7N4;A6NGB0	1;1	1;1	1;1	Transmembrane protein 191B;Transmembrane protein 191C	TMEM191B;TMEM191C	T191B_HUMAN Transmembrane protein 191B OS=Homo sapiens GN=TMEM191B PE=3 SV=2;T191C_HUMAN Transmembrane protein 191C OS=Homo sapiens GN=TMEM191C PE=3 SV=2	2	1	1	1	2	2	2	39.064	346	346;347	0.55393	-0.43376	152930	164410	3604.9	3481.1	576.96	1333.7	1620.9	1571.2	1621.5	2036.9	1776.8	1843	0	0	0	0	141690	152710	14316	14648	1109.8	1835.1	1583.2	1590	1654.9	2024	1727.1	1821.4	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	4519100	2				10	354	True	353	408;409	421;422	421		
A6NGR9	A6NGR9	1	1	1	Maestro heat-like repeat-containing protein family member 6	MROH6	MROH6_HUMAN Maestro heat-like repeat-containing protein family member 6 OS=Homo sapiens GN=MROH6 PE=4 SV=2	1	1	1	1	1	1	1	77.185	719	719	0.55108	-0.64825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				11	3701	True	3706	4165	4272	4272		
P30046;A6NHG4	P30046;A6NHG4	1;1	1;1	1;1	D-dopachrome decarboxylase;D-dopachrome decarboxylase-like protein	DDT;DDTL	DOPD_HUMAN D-dopachrome decarboxylase OS=Homo sapiens GN=DDT PE=1 SV=3;DDTL_HUMAN D-dopachrome decarboxylase-like protein OS=Homo sapiens GN=DDTL PE=2 SV=1	2	1	1	1	5.9	5.9	5.9	12.712	118	118;134	0.50467	-0.29919	86897	146000	0	289.94	672.34	1034.8	783.77	1714.9	838.92	1818.8	704.44	1441.3	0	0	0	0	80485	135590	4451.8	10403	706.05	1323	780.91	1697.9	846.67	1815.6	691.92	1432.6	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	3995100	1				12	4392	True	4394	4950	5075	5075		
A6NI28	A6NI28	1	1	1	Rho GTPase-activating protein 42	ARHGAP42	RHG42_HUMAN Rho GTPase-activating protein 42 OS=Homo sapiens GN=ARHGAP42 PE=1 SV=3	1	1	1	1	0.9	0.9	0.9	98.568	874	874	0.21814	0.3079	125120	210410	1543.2	4390.6	1153.4	824.99	720.69	1916	1574.3	2126.2	754.3	2122.1	0	0	0	0	115910	195430	10411	18675	1446.2	1517.1	769.76	1888.9	1535.1	2128.7	765.19	2089.6	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	8654500	1				13	1150	True	1150	1321	1367	1367		
A6NJ64	A6NJ64	1	1	1	Putative NPIP-like protein LOC729978		NPIL2_HUMAN Putative NPIP-like protein LOC729978 OS=Homo sapiens PE=5 SV=4	1	1	1	1	2.8	2.8	2.8	45.575	397	397	0.55	-0.69223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				14	18	True	18	21;22	21;22	21		
Q8IWN6;A6NKX1	Q8IWN6;A6NKX1	1;1	1;1	1;1	Protein FAM223A;Protein FAM223B	FAM223A;FAM223B	F223A_HUMAN Protein FAM223A OS=Homo sapiens GN=FAM223A PE=2 SV=1;F223B_HUMAN Protein FAM223B OS=Homo sapiens GN=FAM223B PE=3 SV=1	2	1	1	1	5.7	5.7	5.7	13.808	122	122;122	0.50112	-0.23084	86361	104610	541.5	1885.9	667.58	1100	1054.8	1046.6	872.8	997.32	883.25	726.14	0	0	0	0	80005	97161	6698.8	9017.3	857.67	1383.4	1037.3	1059.8	896.88	999.06	861.15	724.73	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	4006300	1				15	211	True	210	234	239	239		
F8VTS6;A6NLU0	F8VTS6;A6NLU0	1;1	1;1	1;1	Ret finger protein-like 4A-like protein 1;Ret finger protein-like 4A	RFPL4AL1;RFPL4A	RFAL1_HUMAN Ret finger protein-like 4A-like protein 1 OS=Homo sapiens GN=RFPL4AL1 PE=2 SV=1;RFPLA_HUMAN Ret finger protein-like 4A OS=Homo sapiens GN=RFPL4A PE=1 SV=3	2	1	1	1	3.1	3.1	3.1	32.249	287	287;287	0.1721	0.34853	139050	176810	1121.1	991.66	744.45	1400	1532.1	1762.4	944.52	1699.2	1468	1823.8	0	0	0	0	128820	164200	11013	13194	1083.1	1772.1	1488.1	1759.1	1006	1714.8	1412.9	1791.5	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2269100	1				16	716	True	712	813	835	835		
O60309;A6NMS7;A6NM11	O60309;A6NMS7;A6NM11	1;1;1	1;1;1	1;1;1	Leucine-rich repeat-containing protein 37A3;Leucine-rich repeat-containing protein 37A;Leucine-rich repeat-containing protein 37A2	LRRC37A3;LRRC37A;LRRC37A2	L37A3_HUMAN Leucine-rich repeat-containing protein 37A3 OS=Homo sapiens GN=LRRC37A3 PE=2 SV=2;L37A1_HUMAN Leucine-rich repeat-containing protein 37A OS=Homo sapiens GN=LRRC37A PE=2 SV=3;L37A2_HUMAN Leucine-rich repeat-containing protein 37A2 OS=Homo sapien	3	1	1	1	0.4	0.4	0.4	180.62	1634	1634;1700;1700	0.54906	-0.41996	95029	100980	0	2346.1	399.25	617.66	1149.1	1381.2	704.24	920.02	1125.2	1228.8	0	0	0	0	88030	93790	6756.6	9188.8	589.05	960.45	1106.8	1345.8	751.3	952.26	1082.2	1199.3	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	3683100	1				17	2514	True	2519	2851	2941	2941		
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.50219	-0.26795	233290	292950	7114.2	12701	779.83	1461.4	2761.4	3002.1	2130.6	3536	2443	2882	0	0	0	0	216160	272150	23341	32130	1704.7	2821	2672.3	2981.8	2206.9	3517	2371.5	2860.9	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	22673000	1				18	34	True	34	38	38	38		
A6NNM8	A6NNM8	1	1	1	Tubulin polyglutamylase TTLL13P	TTLL13P	TTL13_HUMAN Tubulin polyglutamylase TTLL13P OS=Homo sapiens GN=TTLL13P PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	93.644	815	815	0.4806	-0.094057	124710	122300	1242.5	251.86	493.4	1084.5	1959.7	1414.3	1543.7	1573.1	1906.1	1905.7	225.13	0	0	0	115530	113580	10097	8725.2	835.93	1312	1888.7	1414.6	1601.9	1583.2	1854.6	1864.5	264.42	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1985100	1				19	3298	True	3303	3725	3827	3827		
A7KAX9	A7KAX9	1	1	1	Rho GTPase-activating protein 32	ARHGAP32	RHG32_HUMAN Rho GTPase-activating protein 32 OS=Homo sapiens GN=ARHGAP32 PE=1 SV=1	1	1	1	1	0.3	0.3	0.3	230.53	2087	2087	0.55401	-0.43376	73818	227720	209.7	2833.5	1267.9	1547.8	370.2	1644.8	1007	2520	775.05	2705	0	0	0	0	68384	211500	5497.8	18435	1358.8	2126.4	433.4	1681.6	988.53	2501.4	763.95	2656.5	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2430100	1				20	4400	True	4402	4958	5084	5084		
A7XYQ1	A7XYQ1	1	1	1	Sine oculis-binding protein homolog	SOBP	SOBP_HUMAN Sine oculis-binding protein homolog OS=Homo sapiens GN=SOBP PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	92.657	873	873	0.022876	0.68689	23586	89027	825.78	2305.3	0	687.54	0	901.79	377.3	1630.6	0	945.44	288.92	0	0	0	21855	82693	2457.2	8322.2	0	988.68	0	920.7	353.82	1592.2	0	954.94	273.51	0	0	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	0	2402200	1				21	1415	True	1417	1627	1678	1678		
Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1	WAS protein family homolog 6;Putative WAS protein family homolog 3;WAS protein family homolog 2;WAS protein family homolog 1;Putative WAS protein family homolog 4	WASH6P;WASH3P;WASH2P;WASH1;WASH4P	WASH6_HUMAN WAS protein family homolog 6 OS=Homo sapiens GN=WASH6P PE=1 SV=3;WASH3_HUMAN Putative WAS protein family homolog 3 OS=Homo sapiens GN=WASH3P PE=1 SV=2;WASH2_HUMAN WAS protein family homolog 2 OS=Homo sapiens GN=WASH2P PE=2 SV=2;WASH1_HUMAN WASH	5	1	1	1	1.6	1.6	1.6	47.989	447	447;463;465;465;477	0.47177	-0.053478	137350	188300	4969.3	4045.9	1073.2	743.17	802.05	1429.5	1433.4	2261.3	1820.5	1976.2	0	0	0	0	127270	174900	14474	16820	1608.7	1363.4	843.89	1434.5	1443.6	2231.3	1760.8	1955.6	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	10045000	1				22	3194	True	3199	3606	3708	3708		
P62308;A8MWD9	P62308;A8MWD9	1;1	1;1	1;1	Small nuclear ribonucleoprotein G;Putative small nuclear ribonucleoprotein G-like protein 15	SNRPG;SNRPGP15	RUXG_HUMAN Small nuclear ribonucleoprotein G OS=Homo sapiens GN=SNRPG PE=1 SV=1;RUXGL_HUMAN Putative small nuclear ribonucleoprotein G-like protein 15 OS=Homo sapiens GN=SNRPGP15 PE=5 SV=2	2	1	1	1	9.2	9.2	9.2	8.496	76	76;76	0	1.5619	229360	258050	10332	14109	1779.2	3252.7	2092.4	2960.6	3113.8	2825.1	1098	2865.1	0	0	0	0	212540	239750	26063	31043	2816.3	4511.7	2128.1	3018.9	3052.3	2849.2	1144.3	2820	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	9566200	1				23	257	True	256	291	302	302		
A9YTQ3;P35869	A9YTQ3;P35869	1;1	1;1	1;1	Aryl hydrocarbon receptor repressor;Aryl hydrocarbon receptor	AHRR;AHR	AHRR_HUMAN Aryl hydrocarbon receptor repressor OS=Homo sapiens GN=AHRR PE=1 SV=3;AHR_HUMAN Aryl hydrocarbon receptor OS=Homo sapiens GN=AHR PE=1 SV=2	2	1	1	1	1	1	1	76.264	701	701;848	0.5487	-0.42186	150580	186660	2053.4	3846.2	1246.2	1179.9	923.62	1510.6	1880.5	3305.4	1851.2	1955.1	322.08	0	0	0	139500	173380	12711	16527	1620.9	1758.5	972.4	1558.6	1869.6	3214.8	1818.3	1972.2	355.08	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	8535700	1				24	2699	True	2705	3063	3159	3159		
B1ANS9	B1ANS9	1	1	1	WD repeat-containing protein 64	WDR64	WDR64_HUMAN WD repeat-containing protein 64 OS=Homo sapiens GN=WDR64 PE=2 SV=1	1	1	1	1	0.9	0.9	0.9	123.63	1081	1081	0.55488	-0.83419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				25	1465	True	1467	1683	1736	1736		
B3EWG6;B3EWG5;B3EWG4;B3EWG3	B3EWG6;B3EWG5;B3EWG4;B3EWG3	1;1;1;1	1;1;1;1	1;1;1;1	Protein FAM25G;Protein FAM25C;Putative protein FAM25BP;Protein FAM25A	FAM25G;FAM25C;FAM25BP;FAM25A	FM25G_HUMAN Protein FAM25G OS=Homo sapiens GN=FAM25G PE=3 SV=1;FM25C_HUMAN Protein FAM25C OS=Homo sapiens GN=FAM25C PE=3 SV=1;FM25B_HUMAN Putative protein FAM25BP OS=Homo sapiens GN=FAM25BP PE=5 SV=1;FM25A_HUMAN Protein FAM25A OS=Homo sapiens GN=FAM25A PE=	4	1	1	1	7.9	7.9	7.9	9.3195	89	89;89;89;89	0.53728	-0.38161	57083	91038	989.18	2990.7	180.14	211.59	348.81	950.27	849.35	1052.3	930	609.37	0	0	0	0	52885	84566	5010.9	9093	353.88	590.76	356.79	927.47	844.06	1043	903.65	615.77	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2214000	1				26	2839	True	2843	3210	3308	3308		
B3KS81	B3KS81	1	1	1	Serine/arginine repetitive matrix protein 5	SRRM5	SRRM5_HUMAN Serine/arginine repetitive matrix protein 5 OS=Homo sapiens GN=SRRM5 PE=1 SV=3	1	1	1	1	1.3	1.3	1.3	80.354	715	715	0.23227	0.30027	16900	72184	32.515	1134.5	0	384.34	0	833.06	310.71	505.15	0	751.91	0	0	0	0	15655	67044	1240.4	6063.1	0	595.96	0	810.62	291.15	527.91	0	731.82	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	4390500	1				27	444	True	443	505	519	519		
CON__REFSEQ:XP_001252647;CON__A2I7N3	CON__REFSEQ:XP_001252647;CON__A2I7N3	1;1	1;1	1;1			;	2	1	1	1	1.7	1.7	1.7	46.897	417	417;417	0.50333	-0.25485	110500	50866	991.79	0	51.759	571.41	539.16	424.57	1027.6	343.74	816.98	734.9	0	0	0	0	102360	47238	8836.9	3525.2	346.94	647.56	531.76	434.01	1015.7	358.78	804.15	709.76	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	3354400	1			+	28	802	True	800	920	950	950		
CON__ENSEMBL:ENSBTAP00000018574	CON__ENSEMBL:ENSBTAP00000018574	1	1	1				1	1	1	1	1.4	1.4	1.4	55.207	496	496	0.38401	0.14716	89211	71345	4680	6140.1	0	511.88	654.1	814.21	1034.5	1169.1	1080.7	705.14	0	0	0	0	82672	66300	10742	10659	323.99	1023.8	633.4	823.9	1036.2	1149.4	1052	710.67	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	11538000	1			+	29	4182	True	4185	4699	4817	4817		
CON__P00761	CON__P00761	3	3	3				1	3	3	3	16.5	16.5	16.5	24.409	231	231	0	10.131	1492600	1769400	20307	24517	10589	25038	22589	24855	35982	39009	16534	25134	13869	13399	0	0	1382800	1643400	125740	145760	13991	29126	22473	25479	35335	38309	17370	25630	13539	13321	0	0	10	10	9	10	9	10	10	10	10	10	10	10	9	7	0	0	1076200000	12			+	30	2474;2696;4191	True;True;True	2479;2702;4194	2807;2808;3059;4718;4719;4720;4721	2897;2898;3154;3155;4837;4838;4839;4840;4841;4842;4843;4844	2897;3154;4837		
CON__P04264;P04264	CON__P04264;P04264	1;1	1;1	1;1	Keratin, type II cytoskeletal 1	KRT1	;K2C1_HUMAN Keratin, type II cytoskeletal 1 OS=Homo sapiens GN=KRT1 PE=1 SV=6	2	1	1	1	1.2	1.2	1.2	66.017	644	644;644	0.49698	-0.20785	149510	169420	404.37	1784.2	810.84	982.23	1903.9	1840.7	1337.3	2778.7	1158.1	1550.1	0	0	0	0	138500	157350	11097	13414	1130.7	1417.5	1845.6	1839.1	1380.2	2724.5	1136.4	1569.6	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	3525100	1			+	31	3623	True	3628	4074	4181	4181		
CON__P12763	CON__P12763	1	1	1				1	1	1	1	2.2	2.2	2.2	38.418	359	359	0.34475	0.19841	130480	176510	0	3042.9	1370.9	1949.6	1595.9	1830.9	3066.9	2702.9	1984.2	2301.8	777.88	799.7	0	0	120860	163940	7631.4	15087	1470.8	2414.9	1627.7	1880.1	3016.9	2672.5	2004.1	2303.9	790.85	824.67	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	2684600	1			+	32	309	True	307	348	360	360		
CON__P62894;P99999	CON__P62894;P99999	1;1	1;1	1;1	Cytochrome c	CYCS	;CYC_HUMAN Cytochrome c OS=Homo sapiens GN=CYCS PE=1 SV=2	2	1	1	1	10.5	10.5	10.5	11.703	105	105;105	0	5.2065	161560	203630	0	467.92	784.71	2084.4	1380.6	2120	1643.4	2296.7	1503.5	2064	0	0	0	0	149650	189110	10018	14575	991.15	2442.9	1362.6	2141.9	1655.3	2297.2	1471.2	2040.6	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	12712000	1			+	33	3948	True	3952	4442	4556	4556		
