Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.42353	-0.42521	42818	49406	0	88.058	1186.5	3095.5	1998.3	3339.4	2436.1	3237.2	1746.6	3037.1	0	0	0	0	39665	45884	2961	3554.2	1234.4	3077.6	1979.3	3353.4	2434.9	3256.2	1728.5	2997.8	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	3364500	1				10	11	True	11	13	13	13		
Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1	WAS protein family homolog 6;Putative WAS protein family homolog 3;WAS protein family homolog 2;WAS protein family homolog 1;Putative WAS protein family homolog 4	WASH6P;WASH3P;WASH2P;WASH1;WASH4P	WASH6_HUMAN WAS protein family homolog 6 OS=Homo sapiens GN=WASH6P PE=1 SV=3;WASH3_HUMAN Putative WAS protein family homolog 3 OS=Homo sapiens GN=WASH3P PE=1 SV=2;WASH2_HUMAN WAS protein family homolog 2 OS=Homo sapiens GN=WASH2P PE=2 SV=2;WASH1_HUMAN WASH	5	1	1	1	1.6	1.6	1.6	47.989	447	447;463;465;465;477	0.40928	-0.24125	36618	48136	0	0	1281.9	2656.8	1925.9	2548.6	1950.6	2777.2	1590.4	2794.1	0	368.5	0	393.74	33917	44701	2020.1	3144.2	1276.3	2626	1903.6	2582.1	1971.4	2784.8	1564.3	2762.9	0	443.88	0	377.06	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1562200	1				11	1184	True	1193	1335	1381	1381		
B1AKI9	B1AKI9	1	1	1	Isthmin-1	ISM1	ISM1_HUMAN Isthmin-1 OS=Homo sapiens GN=ISM1 PE=2 SV=2	1	1	1	1	3.2	3.2	3.2	52.106	464	464	0.42505	-0.35819	63980	68697	1090.5	2815.1	2281.7	5734.5	3405.6	6646.3	3291.7	11303	3165.7	7522.8	0	7185.6	0	1082.7	59277	63817	5632.7	7469.4	2409.2	5831.6	3366.6	6781.1	3350.6	11084	3092.1	7755.4	0	7109.6	0	1129.9	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	4214600	1				12	1350	True	1356	1516	1565	1565		
CON__P00761	CON__P00761	3	3	3				1	3	3	3	16.5	16.5	16.5	24.409	231	231	0	17.532	236080	250060	4101.2	121570	6100.8	119890	7570.7	48311	7756.4	56360	5811.7	47850	0	46502	0	5148.5	218720	233080	20756	131950	6549.6	121310	7495.6	52789	7818.3	56253	5673.4	48806	0	45898	0	5320.3	10	10	9	10	8	10	7	10	8	10	6	10	0	10	0	6	108530000	14			+	13	930;1020;1552	True;True;True	938;1029;1557	1041;1042;1043;1044;1045;1046;1150;1742;1743;1744;1745;1746;1747	1079;1080;1081;1082;1083;1084;1085;1191;1798;1799;1800;1801;1802;1803	1082;1191;1801		
CON__P01045-1	CON__P01045-1	1	1	1				1	1	1	1	1.6	1.6	1.6	68.709	619	619	0.12457	0.44212	50702	61918	708.7	706.07	2725.7	4098	2503.4	3831.4	3709.7	4785.5	1961.1	4534.7	0	674.09	0	197.67	46974	57507	4330.2	5009.3	2754.8	4090.9	2558.7	3904.5	3660.2	4767.7	1976	4494.2	0	773.02	0	196.97	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1658700	1			+	14	177	True	172	194	202	202		
CON__P02768-1;P02768	CON__P02768-1;P02768	1;1	1;1	1;1	Serum albumin	ALB	;ALBU_HUMAN Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	2	1	1	1	1.1	1.1	1.1	69.366	609	609;609	0.50785	-0.60366	29421	61596	164.76	608.96	1635.7	4420.5	1756	3072.1	1537.7	4414.1	1594.8	3566.2	0	487.1	0	0	27256	57207	2284.8	4897.9	1640.3	4369.1	1754.1	3203.6	1577.3	4363.8	1553.4	3555.3	0	560.03	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1625300	1			+	15	208	True	203	226	235	235		
CON__P62894;P99999	CON__P62894;P99999	1;1	1;1	1;1	Cytochrome c	CYCS	;CYC_HUMAN Cytochrome c OS=Homo sapiens GN=CYCS PE=1 SV=2	2	1	1	1	10.5	10.5	10.5	11.703	105	105;105	0	2.3587	27131	33793	0	1860.5	1044.9	3236.4	1588.7	3090.6	1500.2	3287.5	1389.9	3459.7	0	1040.2	0	404.7	25133	31396	1876.3	4120.9	1063.2	3282	1567.6	3133.2	1526.9	3303.8	1359.7	3432.6	0	1103.2	0	397.59	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1678000	1			+	16	1456	True	1459	1629	1681	1681		
E7ERA6	E7ERA6	1	1	1	RING finger protein 223	RNF223	RN223_HUMAN RING finger protein 223 OS=Homo sapiens GN=RNF223 PE=2 SV=1	1	1	1	1	2.8	2.8	2.8	26.629	249	249	0.50822	-0.6651	45670	65034	275	0	2015.4	3016.6	2264.6	4155.4	1849.9	4429.6	2244	4479.3	0	358.55	0	572.55	42309	60394	3556.9	4381.7	2046.8	3037	2254.4	4140.4	1915.8	4444.7	2174.2	4421.4	0	487.27	0	545.67	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	2060500	1				17	213	True	208	233	242	242		
Q13765;E9PAV3	Q13765;E9PAV3	3;3	3;3	3;3	Nascent polypeptide-associated complex subunit alpha;Nascent polypeptide-associated complex subunit alpha, muscle-specific form	NACA	NACA_HUMAN Nascent polypeptide-associated complex subunit alpha OS=Homo sapiens GN=NACA PE=1 SV=1;NACAM_HUMAN Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens GN=NACA PE=1 SV=1	2	3	3	3	16.7	16.7	16.7	23.384	215	215;2078	0	6.7207	96171	95788	0	760.71	4405.7	5561	5162	6289	5657.4	7542.1	5305.3	6678.5	0	2622.1	0	587.57	89078	88955	5142	6549.7	4315.4	5528.8	5161.8	6338.6	5723.2	7513.9	5186.7	6685.7	0	2657.9	0	579.24	3	3	0	1	3	3	3	3	3	3	3	3	0	2	0	1	8447200	3				18	710;1232;1359	True;True;True	715;1241;1364	801;1391;1524	831;1438;1573	831;1438;1573		
H0YL14	H0YL14	1	1	1	Protein C9orf69	C9orf69	TM250_HUMAN Transmembrane protein 250 OS=Homo sapiens GN=TMEM250 PE=1 SV=2	1	1	1	1	5	5	5	16.083	139	139	0.50739	-0.6651	89822	185870	39.674	592.85	3847.2	10439	4045.1	12262	4385.8	12330	4189.2	12085	0	738.75	0	664.03	83210	172620	6526.9	13532	3877.2	10454	4065.7	12278	4441.8	12394	4092.5	11933	0	1056.5	0	638.38	2	2	2	1	2	2	2	2	2	2	2	2	0	2	0	2	4983000	2				19	1180	True	1189	1330;1331	1376;1377	1376		
O00148;Q13838	O00148;Q13838	2;2	2;2	2;2	ATP-dependent RNA helicase DDX39A;Spliceosome RNA helicase DDX39B	DDX39A;DDX39B	DX39A_HUMAN ATP-dependent RNA helicase DDX39A OS=Homo sapiens GN=DDX39A PE=1 SV=2;DX39B_HUMAN Spliceosome RNA helicase DDX39B OS=Homo sapiens GN=DDX39B PE=1 SV=1	2	2	2	2	4.9	4.9	4.9	49.129	427	427;428	0	3.6362	83533	87265	0	1791.5	2832.2	6991.1	3801.3	6037.6	4559.2	8992.6	4591.2	7565.8	0	1755.2	0	889.84	77379	81054	5402.9	7817.3	2865.2	6967.3	3792.2	6218.4	4606.2	8886.5	4475.8	7554	0	1917.4	0	866.19	2	2	0	2	2	2	2	2	2	2	2	2	0	2	0	2	5020200	2				20	313;597	True;True	310;600	353;675	370;701	370;701		
O00206	O00206	1	1	1	Toll-like receptor 4	TLR4	TLR4_HUMAN Toll-like receptor 4 OS=Homo sapiens GN=TLR4 PE=1 SV=2	1	1	1	1	0.8	0.8	0.8	95.679	839	839	0.50519	-0.6074	49421	25236	304.51	588.47	2121	1806.7	3626.2	1756.9	2012	3219.8	2565.4	2364.2	0	801.37	0	223.18	45784	23440	3857.5	2323.5	2184.9	1818.6	3530	1813.5	2140.5	3155.9	2482.8	2382	0	838.23	0	222.74	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1327200	1				21	1570	True	1575	1768	1824	1824		
O00231	O00231	1	1	1	26S proteasome non-ATPase regulatory subunit 11	PSMD11	PSD11_HUMAN 26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens GN=PSMD11 PE=1 SV=3	1	1	1	1	1.9	1.9	1.9	47.463	422	422	0	0.78414	33156	47026	0	474.56	1223.1	3449	1791.2	3543.3	2040.7	3897.6	1760.1	3942.6	0	720.61	0	0	30713	43675	2119	3753.5	1234.3	3432.2	1778.4	3579.5	2055.5	3907.3	1726.7	3901.7	0	792.6	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1904900	1				22	1710	True	1716	1925	1984	1984		
O00270	O00270	1	1	1	12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor	GPR31	GPR31_HUMAN 12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor OS=Homo sapiens GN=GPR31 PE=2 SV=2	1	1	1	1	2.2	2.2	2.2	35.074	319	319	0.50502	-0.63649	43973	44614	0	1875.1	2369.3	2810.6	1676.2	3095.3	2627.2	2522.4	1770.2	2932.2	0	193.13	0	0	40735	41446	3016	4879	2334.3	2906.3	1743.2	3095.8	2601.4	2572.2	1757.3	2878.8	0	262.11	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	3821700	1				23	1716	True	1722	1932	1991	1991		
O00299	O00299	5	5	5	Chloride intracellular channel protein 1	CLIC1	CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens GN=CLIC1 PE=1 SV=4	1	5	5	5	19.9	19.9	19.9	26.922	241	241	0	4.7943	100070	279960	1584.9	1454	3745.1	18782	5869.6	17607	5373.3	23759	4904.2	20655	0	5604.7	0	1487.7	92714	260000	8446.6	20436	3920.9	18593	5784.3	17982	5474.4	23566	4800.5	20616	0	5967.6	0	1455.4	5	5	3	3	5	5	5	5	5	5	5	5	0	5	0	3	12173000	5				24	79;561;653;1129;1766	True;True;True;True;True	77;563;656;1138;1772	90;634;737;1267;1987	98;660;763;1312;2047	98;660;763;1312;2047		
O00400	O00400	1	1	1	Acetyl-coenzyme A transporter 1	SLC33A1	ACATN_HUMAN Acetyl-coenzyme A transporter 1 OS=Homo sapiens GN=SLC33A1 PE=1 SV=1	1	1	1	1	1.5	1.5	1.5	60.908	549	549	0.42376	-0.42001	72279	60436	0	0	2824.9	3884.4	3352.1	3839.6	4005.2	5161.9	3451.4	4150.3	0	1611.6	0	0	66954	56119	4780.2	3310.3	2837.6	3782.1	3359.7	3907.9	4027.2	5112.8	3385.9	4169.5	0	1649.1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	4284700	1				25	1038	True	1048	1169	1210	1210		
O00410	O00410	1	1	1	Importin-5	IPO5	IPO5_HUMAN Importin-5 OS=Homo sapiens GN=IPO5 PE=1 SV=4	1	1	1	1	0.8	0.8	0.8	123.63	1097	1097	0.431	-0.47766	8155.3	10926	0	0	574.87	538.19	0	702.41	288.73	609.97	595.53	767.62	0	0	0	0	7553.4	10144	363.51	463.75	539.85	521.43	0	697.35	291.76	621.26	569.28	750.31	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1026600	1				26	1134	True	1143	1272	1317	1317		
O00507;Q93008	O00507;Q93008	1;1	1;1	1;1	Probable ubiquitin carboxyl-terminal hydrolase FAF-Y;Probable ubiquitin carboxyl-terminal hydrolase FAF-X	USP9Y;USP9X	USP9Y_HUMAN Probable ubiquitin carboxyl-terminal hydrolase FAF-Y OS=Homo sapiens GN=USP9Y PE=2 SV=2;USP9X_HUMAN Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens GN=USP9X PE=1 SV=3	2	1	1	1	0.3	0.3	0.3	291.07	2555	2555;2570	0.50503	-0.63649	26862	27718	172.25	249.32	1280.3	1927.3	1567.3	1639.8	1946.6	1844.7	1031.5	1725.8	0	0	0	0	24886	25743	2103.6	2181.3	1298.9	1912.3	1570.7	1674.5	1932	1844.3	1039.4	1703.5	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1612100	1				27	330	True	327	372	389	389		
O00533	O00533	1	1	1	Neural cell adhesion molecule L1-like protein;Processed neural cell adhesion molecule L1-like protein	CHL1	NCHL1_HUMAN Neural cell adhesion molecule L1-like protein OS=Homo sapiens GN=CHL1 PE=1 SV=4	1	1	1	1	0.6	0.6	0.6	135.07	1208	1208	0.42857	-0.46012	30569	42308	532.11	141.65	960.41	2340.5	1322.4	2007.9	2034.3	3175.1	1915.4	2762.8	0	437.46	0	285.85	28322	39291	2699.2	3098.3	1023.9	2330.7	1330.6	2073.1	2033.4	3134.3	1871.9	2748.4	0	504.13	0	276.38	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1652400	1				28	724	True	729	817	847	847		
O14559	O14559	1	1	1	Rho GTPase-activating protein 33	ARHGAP33	RHG33_HUMAN Rho GTPase-activating protein 33 OS=Homo sapiens GN=ARHGAP33 PE=1 SV=2	1	1	1	1	0.7	0.7	0.7	137.21	1287	1287	0.23009	0.34636	45820	69279	169.33	2055.8	2196.7	4127.1	1894.9	5738.1	3488.9	5248.8	2368.9	4945.3	0	276.95	0	0	42448	64353	3470.7	6781.2	2203.1	4259	1960.6	5695.7	3439.3	5293.2	2350.4	4888.9	0	395.87	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	2009300	1				29	1153	True	1162	1293	1338	1338		
O14578	O14578	1	1	1	Citron Rho-interacting kinase	CIT	CTRO_HUMAN Citron Rho-interacting kinase OS=Homo sapiens GN=CIT PE=1 SV=2	1	1	1	1	0.3	0.3	0.3	231.43	2027	2027	0.28455	0.30381	92293	143190	0	1107.8	5332.9	7590.4	5957.6	9163.7	5983.9	10826	5555.6	9837.2	0	1308.9	0	714.54	85498	132990	6560.5	11075	5304.4	7669.5	5958.6	9207.7	6074.8	10795	5433.9	9762.1	0	1543.7	0	694.39	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	4962800	1				30	1240	True	1249	1399	1446	1446		
O14818	O14818	1	1	1	Proteasome subunit alpha type-7	PSMA7	PSA7_HUMAN Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1	1	1	1	1	3.6	3.6	3.6	27.887	248	248	0.031008	0.57087	17261	20702	802.29	1129.4	760.53	1912.7	581.22	1936	1071.1	2938.4	571.3	2428.2	0	1174.9	0	234.68	15995	19234	1993.3	2514.2	809.71	1945.9	606.7	1979.4	1050.6	2901.3	575.2	2444.1	0	1196.9	0	239.22	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1247900	1				31	751	True	756	846	877	877		
O14979;REV__Q8N0S2;REV__Q9ULL8;Q9ULL8	O14979	4;1;1;1	4;1;1;1	4;1;1;1	Heterogeneous nuclear ribonucleoprotein D-like	HNRNPDL	HNRDL_HUMAN Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens GN=HNRNPDL PE=1 SV=3	4	4	4	4	6.9	6.9	6.9	46.437	420	420;351;1493;1493	0	4.2869	155800	150610	0	986.74	4816.9	9839.4	8155.1	10568	9061.7	11489	8608.5	11575	0	2248.6	0	308.74	144310	139870	9847.3	11042	4916.6	9781.5	8053.9	10648	9163.4	11521	8411.5	11462	0	2416.5	0	317.69	4	4	0	1	4	4	4	4	4	4	4	4	0	3	0	1	7515400	4				32	219;279;1224;1427	True;True;True;True	214;275;1233;1432	239;309;1381;1598	248;320;1427;1650	248;320;1427;1650		
O15015	O15015	1	1	1	Zinc finger protein 646	ZNF646	ZN646_HUMAN Zinc finger protein 646 OS=Homo sapiens GN=ZNF646 PE=1 SV=1	1	1	1	1	0.5	0.5	0.5	200.76	1829	1829	0.43182	-0.47484	50944	50682	1309.3	2094.2	2044	1923.1	1603.4	2474.5	3065.4	2418.4	2099.8	2952.1	0	0	0	0	47202	47082	4895.6	5490	2134.3	2088.2	1672.8	2470	3019.8	2447.6	2082.3	2888	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	4381800	1				33	665	True	668	751	778	778		
O15016	O15016	1	1	1	Tripartite motif-containing protein 66	TRIM66	TRI66_HUMAN Tripartite motif-containing protein 66 OS=Homo sapiens GN=TRIM66 PE=2 SV=4	1	1	1	1	0.7	0.7	0.7	134.66	1216	1216	0.0369	0.5055	1155400	1099600	0	729360	46930	384600	58003	127830	69183	177310	64913	182840	0	144740	0	8048.4	1070200	1026300	68541	759250	46595	410200	58026	144500	69749	176720	63456	184110	0	143390	0	9789	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	355550000	1				34	955	True	963	1071	1110	1110		
