Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A6NCJ1	A6NCJ1	1	1	1	Uncharacterized protein C19orf71	C19orf71	CS071_HUMAN Uncharacterized protein C19orf71 OS=Homo sapiens GN=C19orf71 PE=4 SV=2	1	1	1	1	3.3	3.3	3.3	24.176	209	209	0.55499	-0.049708	39412	34334	71.74	0	224.64	388.02	244.1	228.24	496.09	231.88	390.91	0	0	0	0	0	36510	31885	2892.4	2273.5	300.58	430.94	250.97	238.15	489.67	227.74	384.92	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	2788500	1				10	394	True	396	441	454	454		
A6NCM1	A6NCM1	1	1	1	IQ and AAA domain-containing protein 1-like	IQCA1L	IQCAL_HUMAN IQ and AAA domain-containing protein 1-like OS=Homo sapiens GN=IQCA1L PE=3 SV=2	1	1	1	1	0.9	0.9	0.9	94.93	817	817	0.40439	0.8637	172650	174170	1055.6	2084.4	623.69	711.75	1093.1	1257.5	1121.3	1488.6	997.85	1180.6	0	0	0	0	159950	161770	13356	14017	1025.1	1179.4	1077.8	1249.4	1135.4	1479.6	977.69	1173.4	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	7835900	1				11	4188	True	4200	4576	4691	4691		
A6NE02	A6NE02	1	1	1	BTB/POZ domain-containing protein 17	BTBD17	BTBDH_HUMAN BTB/POZ domain-containing protein 17 OS=Homo sapiens GN=BTBD17 PE=3 SV=1	1	1	1	1	1.5	1.5	1.5	52.47	478	478	0.55212	-0.034852	113620	139940	4684.5	9282.2	502.78	53.265	411.45	1292.4	732.39	1399.1	736.52	1099.7	0	0	0	0	105280	130020	12501	18328	1000	940.29	433.48	1256.5	730.92	1394.6	717.91	1093.5	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	3196800	1				12	5024	True	5036	5486	5616	5616		
A6NEE1	A6NEE1	1	1	1	Pleckstrin homology domain-containing family D member 1	PLEKHD1	PLHD1_HUMAN Pleckstrin homology domain-containing family D member 1 OS=Homo sapiens GN=PLEKHD1 PE=2 SV=3	1	1	1	1	1.4	1.4	1.4	59.203	506	506	0.52443	0.042675	70970	61511	764.82	683.94	458.21	276.03	0	290.69	295.05	516.87	0	493.53	0	0	0	0	65749	57129	5799.2	4901.6	620.83	432.97	0	299.42	276.94	509.57	0	486.66	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	4674200	1				13	999	True	994	1096	1132	1132		
A6NES4	A6NES4	1	1	1	Maestro heat-like repeat-containing protein family member 2A	MROH2A	MRO2A_HUMAN Maestro heat-like repeat-containing protein family member 2A OS=Homo sapiens GN=MROH2A PE=4 SV=4	1	1	1	1	0.5	0.5	0.5	189.56	1674	1674	0.12772	1.105	37075	131790	865	0	503.11	817.37	0	1016	400.1	1234.4	0	875.8	0	0	0	0	34350	122380	3465.8	8126.9	600	989.09	0	1018.6	375.42	1223.6	0	875.05	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	4931900	1				14	4009	True	4019	4383	4495	4495		
P0C7X0;P0C7W8;P0C7V4;A8MXZ1;A8MXJ8;A8MX19;A6NJQ4;A6NEW6	P0C7X0;P0C7W8;P0C7V4;A8MXZ1;A8MXJ8;A8MX19;A6NJQ4;A6NEW6	1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1	Putative protein FAM90A24P;Putative protein FAM90A13P;Putative protein FAM90A15P;Putative protein FAM90A23P;Putative protein FAM90A5P;Putative protein FAM90A12P;Putative protein FAM90A8P;Putative protein FAM90A16P/FAM90A17P	FAM90A24P;FAM90A13P;FAM90A15P;FAM90A23P;FAM90A5P;FAM90A12P;FAM90A8P;FAM90A16P	F90AO_HUMAN Putative protein FAM90A24P OS=Homo sapiens GN=FAM90A24P PE=5 SV=1;F90AD_HUMAN Putative protein FAM90A13P OS=Homo sapiens GN=FAM90A13P PE=5 SV=1;F90AJ_HUMAN Putative protein FAM90A15P OS=Homo sapiens GN=FAM90A15P PE=5 SV=1;F90AN_HUMAN Putative p	8	1	1	1	3	3	3	49.828	464	464;464;464;464;464;464;464;464	0.4245	0.73706	45850	86005	1663.9	2005.9	189	480.05	310.14	507.14	0	1265.9	368.63	1043.1	0	292.67	0	0	42485	79885	4834.3	7830.6	379.6	760.97	300.56	532.93	0	1235.4	346.17	1043.3	0	307.17	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	4093500	1				15	3762	True	3771	4109	4218	4218		
A6NG13	A6NG13	1	1	1	Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase-like protein MGAT4D	MGAT4D	MGT4D_HUMAN Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase-like protein MGAT4D OS=Homo sapiens GN=MGAT4D PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	43.743	374	374	0.52606	0.03384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				16	1326	True	1324	1461	1507	1507		
P0C7N4;A6NGB0	P0C7N4;A6NGB0	1;1	1;1	1;1	Transmembrane protein 191B;Transmembrane protein 191C	TMEM191B;TMEM191C	T191B_HUMAN Transmembrane protein 191B OS=Homo sapiens GN=TMEM191B PE=3 SV=2;T191C_HUMAN Transmembrane protein 191C OS=Homo sapiens GN=TMEM191C PE=3 SV=2	2	1	1	1	2	2	2	39.064	346	346;347	0.5768	-0.10165	124340	126520	0	757.82	933.83	346.17	618.8	1089.1	893.63	1921.5	985.82	1286.2	0	254.92	0	555.61	115170	117500	7662.3	9477.6	1058.4	654.19	642.96	1083	900.48	1881.3	957.83	1298.2	0	303	0	527.83	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	4227000	1				17	381	True	383	427	440	440		
A6NGC4	A6NGC4	1	1	1	TLC domain-containing protein 2	TLCD2	TLCD2_HUMAN TLC domain-containing protein 2 OS=Homo sapiens GN=TLCD2 PE=3 SV=3	1	1	1	1	2.7	2.7	2.7	28.732	264	264	0.38454	0.89391	275580	90456	0	906.51	530.03	298.21	1413.8	0	1735.3	847.54	1074.4	586.58	0	0	0	0	255270	84010	18419	7112.9	1001.7	520.42	1383.1	0	1727.8	809.84	1071.9	586.36	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	13208000	1				18	4956	True	4968	5409	5538	5538		
A6NGR9	A6NGR9	1	1	1	Maestro heat-like repeat-containing protein family member 6	MROH6	MROH6_HUMAN Maestro heat-like repeat-containing protein family member 6 OS=Homo sapiens GN=MROH6 PE=4 SV=2	1	1	1	1	1	1	1	77.185	719	719	0.5193	0.053412	55254	177780	126.92	543.89	649.76	851.33	384.83	1462.8	0	1785.4	448.7	1361.1	0	0	0	0	51186	165100	4083.8	12837	737.08	1226.4	390.68	1453.2	0	1771.4	421.36	1355.2	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	14280000	1				19	4512	True	4523	4924	5044	5044		
P30046;A6NHG4	P30046;A6NHG4	1;1	1;1	1;1	D-dopachrome decarboxylase;D-dopachrome decarboxylase-like protein	DDT;DDTL	DOPD_HUMAN D-dopachrome decarboxylase OS=Homo sapiens GN=DDT PE=1 SV=3;DDTL_HUMAN D-dopachrome decarboxylase-like protein OS=Homo sapiens GN=DDTL PE=2 SV=1	2	1	1	1	6.8	6.8	6.8	12.712	118	118;134	0.40976	0.80002	92824	148200	371.59	1698	813.61	556.94	603.65	1357.1	939.68	1821.2	859.73	1472.6	0	272.36	0	0	85990	137640	7004.2	11857	987.29	959.83	626.5	1342.4	938.45	1803.2	841.15	1470.3	0	299.24	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	4870800	1				20	1242	True	1238	1366	1412	1412		
A6NHQ2	A6NHQ2	1	1	1	rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1	FBLL1	FBLL1_HUMAN rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1 OS=Homo sapiens GN=FBLL1 PE=3 SV=2	1	1	1	1	3.3	3.3	3.3	34.803	334	334	0.4957	0.51487	71101	80923	2743.7	4079	0	287.15	541.23	483.1	429.68	714.88	802.16	605.73	0	0	0	0	65883	75180	7645.1	9403.1	0	697.85	518.74	489.35	454.91	706.32	768.68	600.2	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	7088000	1				21	4913	True	4925	5364	5493	5493		
A6NI28	A6NI28	1	1	1	Rho GTPase-activating protein 42	ARHGAP42	RHG42_HUMAN Rho GTPase-activating protein 42 OS=Homo sapiens GN=ARHGAP42 PE=1 SV=3	1	1	1	1	1.1	1.1	1.1	98.568	874	874	0.43152	0.71829	23796	35446	0	429.72	0	433.99	0	0	0	0	0	0	0	0	0	0	22043	32921	1618	2860.4	0	505.12	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3059600	1				22	260	True	260	286	297	297		
A6NI56	A6NI56	1	1	1	Coiled-coil domain-containing protein 154	CCDC154	CC154_HUMAN Coiled-coil domain-containing protein 154 OS=Homo sapiens GN=CCDC154 PE=2 SV=4	1	1	1	1	1	1	1	76.012	674	674	0.49752	0.48967	122990	109330	347.33	485.25	256.38	1195.8	600.42	771.82	684.76	1002.4	811.23	775.51	0	0	0	0	113940	101540	9134.9	8042.6	525.44	1389.7	589.35	806.91	697.18	993.41	786.44	771.59	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	8229200	1				23	1078	True	1073	1178	1214	1214		
A6NIE9	A6NIE9	1	1	1	Putative serine protease 29	PRSS29P	PRS29_HUMAN Putative serine protease 29 OS=Homo sapiens GN=PRSS29P PE=5 SV=3	1	1	1	1	4.5	4.5	4.5	34.063	313	313	0.56846	-0.086033	10951	10172	0	743.74	0	337.06	0	0	0	0	0	0	0	0	0	0	10142	9451.7	432.12	1400.1	0	382.25	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2712000	1				24	899	True	893	985	1018	1018		
A6NJY1	A6NJY1	1	1	1	Putative SLC9B1-like protein SLC9B1P1	SLC9B1P1	SL9P1_HUMAN Putative SLC9B1-like protein SLC9B1P1 OS=Homo sapiens GN=SLC9B1P1 PE=5 SV=4	1	1	1	1	3.9	3.9	3.9	30.827	282	282	0.1136	1.1442	213070	240470	0	0	1093.2	1712.9	1984.6	1222.4	1195	2012.4	2306.5	1435.3	0	0	0	0	197360	223290	12877	12807	1342.6	1863.1	1927.6	1272.3	1290.6	1976.8	2209.1	1433.4	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	6717600	1				25	5416	True	5428	5931	6076	6076		
A6NK89	A6NK89	1	1	1	Ras association domain-containing protein 10	RASSF10	RASFA_HUMAN Ras association domain-containing protein 10 OS=Homo sapiens GN=RASSF10 PE=2 SV=3	1	1	1	1	3	3	3	56.899	507	507	0.41203	0.83299	186360	232520	13705	14957	0	2312.7	1983.7	1593.2	1242.8	2122.5	855.43	1089.9	0	0	0	0	172730	216040	26097	30045	1099.6	3602.2	1887.8	1679.3	1283.8	2088.3	849.08	1109.7	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	6972200	1				26	3257	True	3262	3561	3660	3660		
A6NKH3	A6NKH3	1	1	1	Putative 60S ribosomal protein L37a-like protein	RPL37AP8	RL37L_HUMAN Putative 60S ribosomal protein L37a-like protein OS=Homo sapiens GN=RPL37AP8 PE=5 SV=2	1	1	1	1	7.5	7.5	7.5	10.583	93	93	0.55593	-0.049708	323020	294460	0	0	1155.6	1424.2	2131.7	2628.1	2392.2	2387.8	2362.1	3100.9	230.91	0	0	0	299210	273450	20263	19220	1596.5	1912.5	2096.7	2581.7	2421.3	2428.5	2313.5	3028.1	282.93	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	8134000	1				27	5180	True	5191	5675	5817	5817		
Q8IWN6;A6NKX1	Q8IWN6;A6NKX1	1;1	1;1	1;1	Protein FAM223A;Protein FAM223B	FAM223A;FAM223B	F223A_HUMAN Protein FAM223A OS=Homo sapiens GN=FAM223A PE=2 SV=1;F223B_HUMAN Protein FAM223B OS=Homo sapiens GN=FAM223B PE=3 SV=1	2	1	1	1	5.7	5.7	5.7	13.808	122	122;122	0.51794	0.07058	113930	141590	0	0	1294.9	440.57	1010.1	1047.4	776.26	1401.6	556.89	1472.7	0	0	0	0	105530	131490	7507.9	9534.4	1422.4	706.22	1022.4	1034.4	793.73	1395.7	551.37	1447.4	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	5615900	1				28	212	True	212	226	232	232		
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.50521	0.14958	99826	124900	0	0	994.82	247.64	276.83	750.35	282.12	1106.1	744.28	1032.1	0	0	0	0	92475	115990	7157	7894.5	1140.6	452.92	314.52	739.2	303.69	1095	708.85	1018.7	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	27650000	1				29	37	True	37	41	43	43		
A6NMZ7	A6NMZ7	1	1	1	Collagen alpha-6(VI) chain	COL6A6	CO6A6_HUMAN Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2	1	1	1	1	0.3	0.3	0.3	247.17	2263	2263	0.50281	0.45626	157810	154940	0	473.13	89.749	872.12	807.44	1034.2	1132.8	867.86	697.53	1511.2	0	0	0	0	146190	143890	11229	11188	418.8	1185	784.03	1031.8	1122.3	895.49	696.05	1465.3	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	4041200	1				30	4136	True	4148	4522	4637	4637		
A6NNA2	A6NNA2	1	1	1	Serine/arginine repetitive matrix protein 3	SRRM3	SRRM3_HUMAN Serine/arginine repetitive matrix protein 3 OS=Homo sapiens GN=SRRM3 PE=2 SV=4	1	1	1	1	1.2	1.2	1.2	65.249	597	597	0.54957	-0.03372	63562	51272	0	337.32	579.63	204.04	911.88	308.23	383.45	403.28	605.14	336.32	0	0	0	0	58881	47618	4522.2	3869.3	689.62	323.54	886.72	308.53	422.14	399.88	582.4	333.5	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	3771400	1				31	1889	True	1888	2062	2118	2118		
A6NNH2	A6NNH2	1	1	1	Protein FAM90A27P	FAM90A27P	F90AR_HUMAN Protein FAM90A27P OS=Homo sapiens GN=FAM90A27P PE=3 SV=2	1	1	1	1	1.5	1.5	1.5	49.646	459	459	0.20025	1.0432	73024	203200	977.55	877.94	757.96	1087.3	587.3	1986.5	677.73	1439.9	669.39	1390.7	0	257.21	0	0	67653	188710	6149.4	14914	931.69	1531.2	602.73	1944.6	685.61	1470.5	653.07	1379.1	0	282.49	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	9772500	1				32	2210	True	2209	2413	2479	2479		
A6QL63	A6QL63	1	1	1	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11	BTBD11	BTBDB_HUMAN Ankyrin repeat and BTB/POZ domain-containing protein BTBD11 OS=Homo sapiens GN=BTBD11 PE=2 SV=3	1	1	1	1	0.9	0.9	0.9	120.88	1104	1104	0.4076	0.81652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				33	94	True	94	106	108	108		
A7XYQ1	A7XYQ1	1	1	1	Sine oculis-binding protein homolog	SOBP	SOBP_HUMAN Sine oculis-binding protein homolog OS=Homo sapiens GN=SOBP PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	92.657	873	873	0.49065	0.52578	29197	119020	367.82	0	290.83	845.69	0	841.1	511.38	431.4	0	1247.7	0	0	0	0	27049	110530	2436.5	7467	354.65	1000.3	0	837.36	479.48	471.26	0	1199.7	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	3662200	1				34	1658	True	1657	1813	1865	1865		
