Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A5YKK6	A5YKK6	2	2	2	CCR4-NOT transcription complex subunit 1	CNOT1	CNOT1_HUMAN CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2	1	2	2	2	0.6	0.6	0.6	266.94	2376	2376	0.52302	-0.62221	119910	147430	2820.9	4806.5	0	0	327.86	791.71	588.4	547.27	688.41	800.56	0	0	0	0	111090	136940	11211	14504	0	375.48	323.78	748.73	581.35	566.3	667.5	779.44	0	0	0	0	2	2	2	1	0	0	1	1	1	1	2	1	0	0	0	0	35600000	2				10	5018;5961	True;True	5020;5964	5661;6751	5718;6813	5718;6813		
A6H8Y1	A6H8Y1	1	1	1	Transcription factor TFIIIB component B homolog	BDP1	BDP1_HUMAN Transcription factor TFIIIB component B homolog OS=Homo sapiens GN=BDP1 PE=1 SV=3	1	1	1	1	0.3	0.3	0.3	293.88	2624	2624	0.44862	-0.34181	38797	33268	2942.1	4139.8	0	113.62	0	0	349.81	0	0	0	0	0	0	0	35959	30924	5515.2	6154.3	0	430.95	0	0	327.78	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	2655000	1				11	2277	True	2277	2594	2628	2628		
A6NCI8	A6NCI8	1	1	1	Uncharacterized protein C2orf78	C2orf78	CB078_HUMAN Uncharacterized protein C2orf78 OS=Homo sapiens GN=C2orf78 PE=2 SV=3	1	1	1	1	1.2	1.2	1.2	100.17	922	922	0.44737	-0.3188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				12	5183	True	5185	5853	5910	5910		
A8MXZ1;A8MX19;A8MWA6;A6NNJ1;A6NKC0;A6NJQ4;A6NEW6;A6NE21;A6NDY2	A8MXZ1;A8MX19;A8MWA6;A6NNJ1;A6NKC0;A6NJQ4;A6NEW6;A6NE21;A6NDY2	1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1	Putative protein FAM90A23P;Putative protein FAM90A12P;Putative protein FAM90A22P;Putative protein FAM90A9P;Putative protein FAM90A7P;Putative protein FAM90A8P;Putative protein FAM90A16P/FAM90A17P;Putative protein FAM90A18P/FAM90A19P;Putative protein FAM90A10P	FAM90A23P;FAM90A12P;FAM90A22P;FAM90A9P;FAM90A7P;FAM90A8P;FAM90A16P;FAM90A18P;FAM90A10P	F90AN_HUMAN Putative protein FAM90A23P OS=Homo sapiens GN=FAM90A23P PE=5 SV=1;F90AC_HUMAN Putative protein FAM90A12P OS=Homo sapiens GN=FAM90A12P PE=5 SV=1;F90AM_HUMAN Putative protein FAM90A22P OS=Homo sapiens GN=FAM90A22P PE=5 SV=1;F90A9_HUMAN Putative p	9	1	1	1	1.5	1.5	1.5	49.909	464	464;464;464;464;464;464;464;464;464	0.30956	0.25396	201940	100510	5589	4199.3	55.547	235.09	981.73	504.74	492.02	0	1052.1	340.17	0	0	0	0	187110	93366	19663	10871	829.36	696.75	937.1	488.6	541.99	0	1005.9	323.17	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	27424000	1				13	1001	True	997	1158	1176	1176		
A6NED2	A6NED2	1	1	1	RCC1 domain-containing protein 1	RCCD1	RCCD1_HUMAN RCC1 domain-containing protein 1 OS=Homo sapiens GN=RCCD1 PE=1 SV=1	1	1	1	1	1.9	1.9	1.9	40.078	376	376	0.47205	-0.44507	80659	83922	520.41	450.15	0	149.09	0	533.29	257.37	450.2	218.36	235.04	0	0	0	0	74722	77939	6259.9	6236.2	0	350.79	0	516.55	248.72	451.04	214.2	239.18	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	0	30968000	1				14	331	True	329	380	391	391		
A6NEE1	A6NEE1	1	1	1	Pleckstrin homology domain-containing family D member 1	PLEKHD1	PLHD1_HUMAN Pleckstrin homology domain-containing family D member 1 OS=Homo sapiens GN=PLEKHD1 PE=2 SV=3	1	1	1	1	1.4	1.4	1.4	59.203	506	506	0.24077	0.30309	83557	132310	0	1832.4	1428.3	302.82	0	0	0	715.29	372.74	517.59	0	0	0	0	77403	122880	5899.7	10873	1500.7	667.59	0	0	0	684.06	349.8	516.25	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	23076000	1				15	1135	True	1132	1309	1333	1333		
A6NF01;A8CG34;Q96HA1	A6NF01;A8CG34;Q96HA1	1;1;1	1;1;1	1;1;1	Putative nuclear envelope pore membrane protein POM 121B;Nuclear envelope pore membrane protein POM 121C;Nuclear envelope pore membrane protein POM 121	POM121B;POM121C;POM121	P121B_HUMAN Putative nuclear envelope pore membrane protein POM 121B OS=Homo sapiens GN=POM121B PE=5 SV=2;P121C_HUMAN Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens GN=POM121C PE=1 SV=2;P121A_HUMAN Nuclear envelope pore membrane protein PO	3	1	1	1	0.8	0.8	0.8	83.014	834	834;1229;1249	0.44898	-0.34642	135920	75022	10811	3770.8	0	350.54	555.54	210.96	617.36	250.56	486.52	310.5	0	0	0	0	125980	69698	19787	8707.6	604.1	719.79	529.85	226.66	620.1	251.9	479.25	303.59	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	8012100	1				16	19	True	19	24	25	25		
A6NF34	A6NF34	1	1	1	Anthrax toxin receptor-like	ANTXRL	ANTRL_HUMAN Anthrax toxin receptor-like OS=Homo sapiens GN=ANTXRL PE=3 SV=3	1	1	1	1	1.3	1.3	1.3	70.628	631	631	0.36589	0.17768	82828	104440	1802.3	2686.1	676.05	0	0	540.62	0	468.61	313.61	0	0	0	0	0	76741	97011	7616.3	9733.7	912.68	339.88	0	516.47	0	462.84	294.31	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	28254000	1				17	3386	True	3388	3839	3886	3886		
A6NFI3	A6NFI3	1	1	1	Zinc finger protein 316	ZNF316	ZN316_HUMAN Zinc finger protein 316 OS=Homo sapiens GN=ZNF316 PE=1 SV=1	1	1	1	1	1.6	1.6	1.6	108.44	1004	1004	0.094792	0.42577	134530	148280	4700.6	6936.7	0	489.6	531.09	727.61	500.48	1015.2	0	595.18	0	0	0	0	124650	137750	14007	16729	498.46	1207.6	509.24	739.29	492.93	998.57	0	600.87	0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	39112000	1				18	1620	True	1620	1872	1905	1905		
P0C7N4;A6NGB0	P0C7N4;A6NGB0	1;1	1;1	1;1	Transmembrane protein 191B;Transmembrane protein 191C	TMEM191B;TMEM191C	T191B_HUMAN Transmembrane protein 191B OS=Homo sapiens GN=TMEM191B PE=3 SV=2;T191C_HUMAN Transmembrane protein 191C OS=Homo sapiens GN=TMEM191C PE=3 SV=2	2	1	1	1	2	2	2	39.064	346	346;347	0.51332	-0.53432	211440	218620	4937.9	4872.1	1258.8	877.99	747.18	1250	1412.6	1198.9	654.6	1134.8	0	0	0	0	195900	203060	19752	19690	1930.4	1598.2	800.55	1247.7	1381.5	1206.4	665.82	1119.8	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	15009000	2				19	471	True	469	554;555	566;567	567		
A6NGE4	A6NGE4	1	1	1	DDB1- and CUL4-associated factor 8-like protein 1	DCAF8L1	DC8L1_HUMAN DDB1- and CUL4-associated factor 8-like protein 1 OS=Homo sapiens GN=DCAF8L1 PE=2 SV=1	1	1	1	1	1.2	1.2	1.2	67.372	600	600	0.51099	-0.52164	93297	91735	1329.3	1959.8	592.76	39.936	0	556.87	568.6	503.5	0	299.84	0	0	0	0	86435	85206	7924.8	8179.6	827.18	358.77	0	536.57	533.41	503.51	0	302.55	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	30730000	1				20	4210	True	4215	4766	4817	4817		
A6NGG8	A6NGG8	1	1	1	Uncharacterized protein C2orf71	C2orf71	CB071_HUMAN Uncharacterized protein C2orf71 OS=Homo sapiens GN=C2orf71 PE=1 SV=1	1	1	1	1	0.6	0.6	0.6	139.65	1288	1288	0.36608	0.17615	163800	185370	7690.2	12400	0	69.74	371.88	1039.3	882.34	691.94	629.41	441.41	0	0	0	0	151790	172230	18884	24374	0	1236	379.83	1007.8	865.42	704.34	622.77	443.82	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	8317600	1				21	1531	True	1530	1765	1798	1798		
A6NGU7	A6NGU7	1	1	1	Putative uncharacterized protein encoded by LINC01546	LINC01546	CX028_HUMAN Putative uncharacterized protein encoded by LINC01546 OS=Homo sapiens GN=LINC01546 PE=4 SV=1	1	1	1	1	12.9	12.9	12.9	7.2223	62	62	0.18157	0.35499	196030	212820	1610	626.06	759.3	742.09	713.02	898.4	880.2	605.63	658.52	855.94	0	0	0	0	181610	197650	15547	15338	1225.4	1188	725.69	891.7	880.64	627.82	650.26	834.11	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	23336000	1				22	3648	True	3650	4127	4174	4174		
A6NH57	A6NH57	1	1	1	Putative ADP-ribosylation factor-like protein 5C	ARL5C	ARL5C_HUMAN Putative ADP-ribosylation factor-like protein 5C OS=Homo sapiens GN=ARL5C PE=3 SV=4	1	1	1	1	3.9	3.9	3.9	20.591	179	179	0.3685	0.17413	137190	153700	1663.4	3090.1	1187.8	0	352.74	758.32	906.49	488.82	469.78	927.09	0	0	0	0	127100	142760	11387	13521	1502.1	330.36	412.57	713.43	882.88	513.02	473.83	897.45	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	6861700	1				23	1029	True	1025	1187	1205	1205		
A6NHY2	A6NHY2	1	1	1	Ankyrin repeat and death domain-containing protein 1B	ANKDD1B	AKD1B_HUMAN Ankyrin repeat and death domain-containing protein 1B OS=Homo sapiens GN=ANKDD1B PE=4 SV=3	1	1	1	1	1.5	1.5	1.5	59.088	528	528	0.3125	0.24759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				24	223	True	221	253	256	256		
A8MVU1;P14598;A6NI72	A8MVU1;P14598;A6NI72	1;1;1	1;1;1	1;1;1	Putative neutrophil cytosol factor 1C;Neutrophil cytosol factor 1;Putative neutrophil cytosol factor 1B	NCF1C;NCF1;NCF1B	NCF1C_HUMAN Putative neutrophil cytosol factor 1C OS=Homo sapiens GN=NCF1C PE=5 SV=1;NCF1_HUMAN Neutrophil cytosol factor 1 OS=Homo sapiens GN=NCF1 PE=1 SV=3;NCF1B_HUMAN Putative neutrophil cytosol factor 1B OS=Homo sapiens GN=NCF1B PE=5 SV=2	3	1	1	1	4.1	4.1	4.1	41.85	366	366;390;391	0.04646	0.49919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				25	4032	True	4036	4565	4616	4616		
A6NIY4	A6NIY4	1	1	1	Putative speedy protein E5	SPDYE5	SPDE5_HUMAN Putative speedy protein E5 OS=Homo sapiens GN=SPDYE5 PE=5 SV=2	1	1	1	1	2.1	2.1	2.1	40.482	337	337	0.42108	-0.038389	36457	37757	262.61	0	0	0	0	0	330.02	0	0	0	0	0	0	0	33774	35064	2854.9	2518.7	0	0	0	0	309.24	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2555500	1				26	4505	True	4511	5087	5140	5140		
A6NJ64	A6NJ64	1	1	1	Putative NPIP-like protein LOC729978		NPIL2_HUMAN Putative NPIP-like protein LOC729978 OS=Homo sapiens PE=5 SV=4	1	1	1	1	2.8	2.8	2.8	45.575	397	397	0.47491	-0.44815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				27	28	True	28	34;35	36;37	36		
A6NK97	A6NK97	1	1	1	Solute carrier family 22 member 20	SLC22A20	S22AK_HUMAN Solute carrier family 22 member 20 OS=Homo sapiens GN=SLC22A20 PE=2 SV=1	1	1	1	1	1.3	1.3	1.3	60.458	555	555	0.19467	0.34178	192380	196520	3418	4091.5	673.45	1070.7	469.57	908.52	1411	1184.7	488.67	550.98	0	226.26	0	0	178230	182540	16965	17434	1243.9	1677.5	510.89	937.59	1361	1165.1	509.84	571.64	0	230.86	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	13857000	1				28	5853	True	5856	6629	6691	6691		
Q8IWN6;A6NKX1	Q8IWN6;A6NKX1	1;1	1;1	1;1	Protein FAM223A;Protein FAM223B	FAM223A;FAM223B	F223A_HUMAN Protein FAM223A OS=Homo sapiens GN=FAM223A PE=2 SV=1;F223B_HUMAN Protein FAM223B OS=Homo sapiens GN=FAM223B PE=3 SV=1	2	1	1	1	5.7	5.7	5.7	13.808	122	122;122	0.43991	-0.29384	68678	88507	1787.6	2416.2	442.66	0	0	456.95	305.28	225.39	357.02	393.19	0	0	0	0	63632	82212	6586.5	8378.5	664.6	271.83	0	431.39	298.88	240.31	346.05	381.34	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	29520000	1				29	282	True	280	319	326	326		
A6NLU5	A6NLU5	1	1	1	V-set and transmembrane domain-containing protein 2B	VSTM2B	VTM2B_HUMAN V-set and transmembrane domain-containing protein 2B OS=Homo sapiens GN=VSTM2B PE=3 SV=2	1	1	1	1	2.8	2.8	2.8	30.297	285	285	0.30363	0.26138	234260	298680	4555.9	9042.4	980.64	505.82	261.77	1593	968.69	1507	867.08	830.72	0	0	0	0	217040	277440	21026	29109	1682.2	1679.8	323.89	1561.8	950.59	1502.7	848.84	842.18	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	69014000	1				30	1716	True	1716	1981	2014	2014		
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.45014	-0.3516	192980	235240	3118.1	7082.3	1092.3	471.55	691.22	763.12	1259.5	720.05	769.16	889.11	0	0	0	0	178790	218510	16735	22889	1623.5	1378	733.8	764.39	1239.2	730.01	767.76	869.51	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	150790000	1				31	51	True	51	59	61	61		
A7MD48	A7MD48	1	1	1	Serine/arginine repetitive matrix protein 4	SRRM4	SRRM4_HUMAN Serine/arginine repetitive matrix protein 4 OS=Homo sapiens GN=SRRM4 PE=1 SV=2	1	1	1	1	1.3	1.3	1.3	68.558	611	611	0.35678	0.18688	171630	217150	233.38	3964	614.41	338.11	615.38	766.11	801.62	990.06	770.53	626.08	0	0	0	0	158990	201690	12516	18735	953.09	1023.1	623.78	762.34	806.32	977.2	752.47	629.34	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	112930000	1				32	4397	True	4403	4972	5025	5025		
A7XYQ1	A7XYQ1	1	1	1	Sine oculis-binding protein homolog	SOBP	SOBP_HUMAN Sine oculis-binding protein homolog OS=Homo sapiens GN=SOBP PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	92.657	873	873	0.14535	0.38323	98207	389810	3874.7	8267.3	119.6	0	441.78	1493.6	560.08	955.6	369.75	1544.9	0	0	0	0	91000	362060	10640	34695	560.61	1320	436.81	1427.5	557.74	997.36	367.52	1500.6	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	18966000	1				33	1784	True	1784	2057	2090	2090		
Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1	WAS protein family homolog 6;Putative WAS protein family homolog 3;WAS protein family homolog 2;WAS protein family homolog 1;Putative WAS protein family homolog 4	WASH6P;WASH3P;WASH2P;WASH1;WASH4P	WASH6_HUMAN WAS protein family homolog 6 OS=Homo sapiens GN=WASH6P PE=1 SV=3;WASH3_HUMAN Putative WAS protein family homolog 3 OS=Homo sapiens GN=WASH3P PE=1 SV=2;WASH2_HUMAN WAS protein family homolog 2 OS=Homo sapiens GN=WASH2P PE=2 SV=2;WASH1_HUMAN WASH	5	1	1	1	1.6	1.6	1.6	47.989	447	447;463;465;465;477	0.43986	-0.30075	138490	195230	908.8	1246.6	1788.7	0	634.52	706.46	515.83	1030.7	470.33	634.75	0	0	0	0	128300	181310	10786	14685	2026.7	345.31	693.55	678.41	530.21	1012.6	460.46	638.95	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	87302000	1				34	4077	True	4081	4613	4664	4664		
A8MPX8	A8MPX8	1	1	1	Protein phosphatase 2C-like domain-containing protein 1	PP2D1	PP2D1_HUMAN Protein phosphatase 2C-like domain-containing protein 1 OS=Homo sapiens GN=PP2D1 PE=2 SV=2	1	1	1	1	1.1	1.1	1.1	71.642	630	630	0.42066	0.036289	80243	95011	1169.8	1792.7	486.28	0	0	499.13	0	303.28	381.39	274.44	0	0	0	0	74342	88247	6840.4	8250.5	690.81	0	0	475.4	0	312.47	357.91	271.4	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	124130000	1				35	4061	True	4065	4597	4648	4648		
