Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
P62834;P61224;A6NIZ1	P62834;P61224;A6NIZ1	1;1;1	1;1;1	1;1;1	Ras-related protein Rap-1A;Ras-related protein Rap-1b;Ras-related protein Rap-1b-like protein	RAP1A;RAP1B	RAP1A_HUMAN Ras-related protein Rap-1A OS=Homo sapiens GN=RAP1A PE=1 SV=1;RAP1B_HUMAN Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B PE=1 SV=1;RP1BL_HUMAN Ras-related protein Rap-1b-like protein OS=Homo sapiens PE=2 SV=1	3	1	1	1	4.3	4.3	4.3	20.987	184	184;184;184	0.39434	-0.43492	17473	32084	0	0	587.88	1328.1	419.29	962.57	859.76	1526.8	970.06	1683	0	0	0	0	16186	29794	1097.2	2073.5	584.73	1318.8	441.15	1004.4	858.8	1515.5	941.67	1651.3	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	2296500	1				10	522	True	519	590	618	618		
A6NK97	A6NK97	1	1	1	Solute carrier family 22 member 20	SLC22A20	S22AK_HUMAN Solute carrier family 22 member 20 OS=Homo sapiens GN=SLC22A20 PE=2 SV=1	1	1	1	1	1.3	1.3	1.3	60.458	555	555	0.23898	0.084197	42078	51321	953.25	668.22	1622.1	2576.5	1400.5	1761.3	2610.9	2530	1533.9	2716.1	0	201.51	0	0	38986	47666	3923.6	4214.1	1694.7	2596.8	1450.8	1839.9	2564.7	2517.2	1534.7	2673.4	0	264.44	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1107700	1				11	2114	True	2113	2376	2453	2453		
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.41046	-0.5403	62486	75355	891.5	1002	1417.1	2572.6	2344.3	3549.9	2709.9	3771.4	2211.8	3217.4	0	296.35	0	0	57891	69987	5327.3	6195.9	1561.1	2702.9	2321.2	3537.7	2723.4	3770.6	2175.2	3196.6	0	368.58	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	4139200	1				12	14	True	13	15	15	15		
A6NNT2	A6NNT2	1	1	1	Uncharacterized protein C16orf96	C16orf96	CP096_HUMAN Uncharacterized protein C16orf96 OS=Homo sapiens GN=C16orf96 PE=4 SV=3	1	1	1	1	1.4	1.4	1.4	125.04	1141	1141	0.095775	0.21488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				13	425	True	419	473	494	494		
A7MBM2	A7MBM2	1	1	1	Protein dispatched homolog 2	DISP2	DISP2_HUMAN Protein dispatched homolog 2 OS=Homo sapiens GN=DISP2 PE=2 SV=2	1	1	1	1	0.5	0.5	0.5	152	1401	1401	0.45989	-0.75169	148520	196910	3484.1	5341	2806.1	9029.4	4836.4	9202.5	7651.5	13458	6023.4	10665	201.18	2323.8	0	827.13	137600	182900	13923	18749	3253	9390.2	4838.1	9391.6	7600.4	13289	5940	10670	357.41	2540.2	0	815.93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	6264200	1				14	1176	True	1179	1320	1373	1373		
Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1	WAS protein family homolog 6;Putative WAS protein family homolog 3;WAS protein family homolog 2;WAS protein family homolog 1;Putative WAS protein family homolog 4	WASH6P;WASH3P;WASH2P;WASH1;WASH4P	WASH6_HUMAN WAS protein family homolog 6 OS=Homo sapiens GN=WASH6P PE=1 SV=3;WASH3_HUMAN Putative WAS protein family homolog 3 OS=Homo sapiens GN=WASH3P PE=1 SV=2;WASH2_HUMAN WAS protein family homolog 2 OS=Homo sapiens GN=WASH2P PE=2 SV=2;WASH1_HUMAN WASH	5	1	1	1	1.6	1.6	1.6	47.989	447	447;463;465;465;477	0.40859	-0.52525	45138	54363	0	0	1385.3	2539.7	1475	2355.2	1042	3341	2042.5	2370.2	0	350.9	0	454.87	41812	50486	2940.8	3719.4	1400.8	2534.9	1467.6	2410.2	1115.4	3295.6	1955.4	2379.9	0	418.96	0	434.4	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1832400	1				15	1470	True	1473	1647	1705	1705		
P62308;A8MWD9	P62308;A8MWD9	1;1	1;1	1;1	Small nuclear ribonucleoprotein G;Putative small nuclear ribonucleoprotein G-like protein 15	SNRPG;SNRPGP15	RUXG_HUMAN Small nuclear ribonucleoprotein G OS=Homo sapiens GN=SNRPG PE=1 SV=1;RUXGL_HUMAN Putative small nuclear ribonucleoprotein G-like protein 15 OS=Homo sapiens GN=SNRPGP15 PE=5 SV=2	2	1	1	1	9.2	9.2	9.2	8.496	76	76;76	0.0034722	0.65205	27854	32688	61.484	991.36	974.89	1502.3	1367.1	1575.4	1044.3	2695.1	1127.5	1847.2	0	281.89	0	0	25803	30364	2067.3	3210	1003.4	1569.7	1346.7	1615.7	1080.5	2642.6	1096.8	1856.8	0	318.48	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1392600	1				16	101	True	98	113	121	121		
B1ANS9	B1ANS9	1	1	1	WD repeat-containing protein 64	WDR64	WDR64_HUMAN WD repeat-containing protein 64 OS=Homo sapiens GN=WDR64 PE=2 SV=1	1	1	1	1	2	2	2	123.63	1081	1081	0.39358	-0.34543	23898	14352	119.17	0	1180.6	417.86	1026.3	856.05	1463.4	961.76	585.4	990.21	0	0	0	0	22139	13326	1839.4	711.2	1184.3	420.13	1050.2	843.41	1439.2	963.22	602.92	973.98	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1651400	1				17	414	True	408	462	483	483		
C9JE40	C9JE40	1	1	1	Protein PAT1 homolog 2	PATL2	PATL2_HUMAN Protein PAT1 homolog 2 OS=Homo sapiens GN=PATL2 PE=1 SV=1	1	1	1	1	2.6	2.6	2.6	61.463	543	543	0.47678	-0.76753	6491.4	8207.1	416.68	215.15	0	357.92	316.28	1156.3	0	865.02	482.41	626.04	0	905.77	0	0	6016	7623.3	853.24	777.09	0	390.8	295.11	1118	0	877.23	452.95	651.9	0	881.34	0	0	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0	3541500	1				18	1452	True	1455	1629	1687	1687		
CON__Q9D646;CON__A2A5Y0;CON__REFSEQ:XP_986630	CON__Q9D646;CON__A2A5Y0;CON__REFSEQ:XP_986630	1;1;1	1;1;1	1;1;1			;;	3	1	1	1	4.1	4.1	4.1	44.56	392	392;416;476	0.24256	0.077065	28028	39299	602.2	1264.7	921.91	1892.1	1054.9	1887	1075.6	3025.5	1637.4	2181.7	0	720.44	0	0	25968	36505	2581.3	3927.8	980.71	1971.9	1055.8	1934.9	1113.3	2974.7	1576.2	2199	0	745.99	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	2674000	1			+	19	552	True	549	626	655	655		
CON__P00761	CON__P00761	3	3	3				1	3	3	3	20.8	20.8	20.8	24.409	231	231	0	13.576	862270	911810	8115.7	124220	22777	155310	29275	89853	34260	103290	32190	85791	0	55399	0	4804.8	798830	847650	69024	180830	24159	156900	29198	94518	34566	103020	31447	86745	0	55386	0	5104	14	14	11	14	12	14	11	14	12	14	11	14	0	14	0	7	267500000	16			+	20	915;1124;1920	True;True;True	916;1127;1918	1026;1259;1260;1261;1262;1263;1264;2151;2152;2153;2154;2155	1066;1308;1309;1310;1311;1312;1313;1314;1315;2224;2225;2226;2227;2228;2229;2230	1066;1310;2225	0	94
CON__P62894;P99999	CON__P62894;P99999	1;1	1;1	1;1	Cytochrome c	CYCS	;CYC_HUMAN Cytochrome c OS=Homo sapiens GN=CYCS PE=1 SV=2	2	1	1	1	10.5	10.5	10.5	11.703	105	105;105	0	1.5317	34685	41303	434.79	1360.2	1241.1	2245	1628	3224.8	1417.2	2481.8	1587.9	2633.4	0	646.43	0	731.14	32134	38367	2907.7	4164.6	1295.4	2341.2	1612.8	3185.4	1458	2532.3	1542.5	2609.9	0	720.19	0	699.36	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1975400	1			+	21	1800	True	1797	2006	2072	2072		
CON__Q2KJ83	CON__Q2KJ83	1	1	1				1	1	1	1	1.5	1.5	1.5	52.668	462	462	0.30966	-0.034429	83329	75655	674.53	771.09	1715.8	3302.4	4082.4	3867.3	3477.3	4215.1	3236.8	2527.8	0	316.6	0	349.31	77198	70264	6625.9	6012	1908	3379.2	3971.9	3881	3557.1	4184.9	3166.1	2559.7	0	385.89	0	334.36	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	3006700	1			+	22	1667	True	1668	1864	1926	1926		
CON__Q3T052	CON__Q3T052	1	1	1				1	1	1	1	2.7	2.7	2.7	101.51	916	916	0.39255	-0.33149	17305	41145	956.75	2201.4	0	1850.2	494.22	1493.9	405.92	2337.1	633.03	2156.7	0	0	0	0	16037	38226	2130.5	4924.6	0	1985.6	471.64	1550.5	424.66	2310.5	609.07	2129.6	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	2202400	1			+	23	4	True	3	3	3	3		
E7ERA6	E7ERA6	1	1	1	RING finger protein 223	RNF223	RN223_HUMAN RING finger protein 223 OS=Homo sapiens GN=RNF223 PE=2 SV=1	1	1	1	1	2.8	2.8	2.8	26.629	249	249	0.47026	-0.76302	52334	75040	47.077	675.25	2103	3266.9	1388.4	3292.1	2007.7	3679.7	2130.7	4214.9	0	188.72	0	372.78	48482	69693	3821.1	5877.8	2109.4	3325.9	1447.6	3331.2	2020.1	3697.9	2073	4138	0	308.87	0	354.73	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	2610500	1				24	263	True	255	285	295	295		
Q13765;E9PAV3	Q13765;E9PAV3	4;4	4;4	4;4	Nascent polypeptide-associated complex subunit alpha;Nascent polypeptide-associated complex subunit alpha, muscle-specific form	NACA	NACA_HUMAN Nascent polypeptide-associated complex subunit alpha OS=Homo sapiens GN=NACA PE=1 SV=1;NACAM_HUMAN Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens GN=NACA PE=1 SV=1	2	4	4	4	22.8	22.8	22.8	23.384	215	215;2078	0	11.852	127720	127910	404.65	2634.1	3448.8	6876.8	4395	6333	5808.9	9520.3	5503	8326.1	0	2417.7	0	619.76	118310	118810	8465.7	11362	3538.6	6998.8	4406.7	6502.9	5836.2	9413.1	5377	8312.8	0	2492	0	590.83	4	4	1	3	4	4	4	4	4	4	4	4	0	3	0	2	12662000	4				25	312;874;1532;1682	True;True;True;True	304;875;1535;1681	337;979;1718;1877	348;1017;1777;1939	348;1017;1777;1939		
H0YL14	H0YL14	1	1	1	Protein C9orf69	C9orf69	TM250_HUMAN Transmembrane protein 250 OS=Homo sapiens GN=TMEM250 PE=1 SV=2	1	1	1	1	5	5	5	16.083	139	139	0.47238	-0.76302	63762	181850	0	869.13	1228.3	6033.6	2445.4	7372.2	2397.9	7877.6	2577.7	8507.2	0	151.89	0	480.14	59062	168890	3890.4	13506	1288	6236.4	2395.8	7383.2	2448.1	7916.9	2507.3	8360.5	0	392.6	0	455.8	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	3838000	1				26	1462	True	1465	1639	1697	1697		
O00148;Q13838	O00148;Q13838	2;2	2;2	2;2	ATP-dependent RNA helicase DDX39A;Spliceosome RNA helicase DDX39B	DDX39A;DDX39B	DX39A_HUMAN ATP-dependent RNA helicase DDX39A OS=Homo sapiens GN=DDX39A PE=1 SV=2;DX39B_HUMAN Spliceosome RNA helicase DDX39B OS=Homo sapiens GN=DDX39B PE=1 SV=1	2	2	2	2	4.9	4.9	4.9	49.129	427	427;428	0	3.7694	110780	122900	718.16	1265.6	4073.9	5508	4483	7059.2	4671.5	8175.1	4657.8	7879	0	3209.6	0	398.25	102630	114140	8662.8	9782.7	4183.5	5641.9	4492.7	7072.4	4745.8	8170	4542.9	7864.4	0	3291.3	0	405.05	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	1	6531000	2				27	382;724	True;True	376;723	428;813	449;844	449;844		
O00267	O00267	1	1	1	Transcription elongation factor SPT5	SUPT5H	SPT5H_HUMAN Transcription elongation factor SPT5 OS=Homo sapiens GN=SUPT5H PE=1 SV=1	1	1	1	1	0.7	0.7	0.7	121	1087	1087	0.34758	-0.073141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				28	599	True	597	677	706	706		
O00270	O00270	1	1	1	12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor	GPR31	GPR31_HUMAN 12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor OS=Homo sapiens GN=GPR31 PE=2 SV=2	1	1	1	1	2.2	2.2	2.2	35.074	319	319	0.50923	-1.0035	48321	49254	363.86	542.54	1793	1913.3	1522.4	2561	2119.2	1974.4	1699.7	3179.2	0	422.35	0	0	44766	45745	3824.8	3949	1833.6	1981.6	1559.7	2536.6	2115.4	2040.2	1672.6	3100.4	0	487.18	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	5387500	1				29	2096	True	2095	2357	2434	2434		
O00299	O00299	5	5	5	Chloride intracellular channel protein 1	CLIC1	CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens GN=CLIC1 PE=1 SV=4	1	5	5	5	19.9	19.9	19.9	26.922	241	241	0	6.7996	163670	415700	888.78	2064.4	3805.7	18043	5280.1	20083	5955	22594	4380.7	21200	0	5406.6	0	1375.3	151620	386060	12014	29498	4029.4	18210	5251.6	20219	5974.7	22590	4299.3	21088	0	5787.2	0	1352.2	6	6	3	2	6	6	6	6	6	6	5	6	0	6	0	3	17297000	6				30	98;678;791;1396;2151	True;True;True;True;True	95;676;790;1399;2150	109;110;763;889;1569;2420	117;118;794;920;1626;2497	118;794;920;1626;2497		
O00370	O00370	1	1	1	LINE-1 retrotransposable element ORF2 protein;Reverse transcriptase;Endonuclease		LORF2_HUMAN LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens PE=1 SV=1	1	1	1	1	0.5	0.5	0.5	149.01	1275	1275	0.23853	0.080469	50542	57357	1940	971.31	1218.3	2095	1266.4	3159.4	2592.5	3188	1780.6	3056.5	0	0	0	0	46833	53273	5442.4	4913.3	1391.7	2208.5	1307.4	3134.6	2549.6	3201.8	1765.4	3014.4	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	6022700	1				31	971	True	973	1091	1134	1134		
O00399	O00399	1	1	1	Dynactin subunit 6	DCTN6	DCTN6_HUMAN Dynactin subunit 6 OS=Homo sapiens GN=DCTN6 PE=1 SV=1	1	1	1	1	4.2	4.2	4.2	20.747	190	190	0.50133	-0.92118	43411	50013	120	1166.2	1265.9	2113.8	1824.9	2309.9	1507.7	2400.4	1690.9	1799.1	0	357.25	0	237.29	40215	46454	3240.5	4582.8	1321.4	2204.1	1799.1	2323.7	1555.3	2396.7	1642.6	1804.3	0	399.83	0	229.29	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1847900	1				32	1894	True	1891	2114	2182	2182		
O00400	O00400	1	1	1	Acetyl-coenzyme A transporter 1	SLC33A1	ACATN_HUMAN Acetyl-coenzyme A transporter 1 OS=Homo sapiens GN=SLC33A1 PE=1 SV=1	1	1	1	1	1.5	1.5	1.5	60.908	549	549	0.40325	-0.4846	161310	134870	0	221.8	4003.1	5904.3	5854.8	6140.9	6805.5	7445.8	6318	7747.5	0	2070.1	0	537.81	149420	125260	9689.6	9537.6	4079.3	5944.9	5815.3	6217.3	6865	7442.5	6178.9	7680.3	0	2206.2	0	517.47	2	2	0	1	2	2	2	2	2	2	2	2	0	2	0	1	21740000	2				33	1259	True	1263	1420;1421	1474;1475	1474		
O00410	O00410	1	1	1	Importin-5	IPO5	IPO5_HUMAN Importin-5 OS=Homo sapiens GN=IPO5 PE=1 SV=4	1	1	1	1	0.8	0.8	0.8	123.63	1097	1097	0.39071	-0.27744	12637	16168	0	129.71	361.84	616.86	448.52	765.3	748.37	1124.3	674.71	625.49	0	0	0	0	11705	15016	754.35	1250.9	364.26	635.57	454.07	773.59	745.29	1103.4	660.5	633.48	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1647000	1				34	1401	True	1404	1574	1631	1631		
O00533	O00533	1	1	1	Neural cell adhesion molecule L1-like protein;Processed neural cell adhesion molecule L1-like protein	CHL1	NCHL1_HUMAN Neural cell adhesion molecule L1-like protein OS=Homo sapiens GN=CHL1 PE=1 SV=4	1	1	1	1	0.6	0.6	0.6	135.07	1208	1208	0.40323	-0.4964	44117	61646	315.48	109.37	886.28	1972.6	1809	2360.9	2525.9	3257.9	1461.3	3327.2	0	370.05	0	0	40870	57250	3468.1	4404.8	979.57	2031.7	1791	2385.4	2500.2	3240.1	1463.8	3284.1	0	441.61	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	2260200	1				35	890	True	891	997	1036	1036		
O14559	O14559	1	1	1	Rho GTPase-activating protein 33	ARHGAP33	RHG33_HUMAN Rho GTPase-activating protein 33 OS=Homo sapiens GN=ARHGAP33 PE=1 SV=2	1	1	1	1	0.7	0.7	0.7	137.21	1287	1287	0.21569	0.11596	51089	79311	1325.2	1136.8	1791	3509.3	1491.4	4282.9	3452.6	3548.8	1688.8	3835.5	0	140.35	0	0	47337	73662	4917.3	6609.2	1896.5	3611.7	1565.5	4263.3	3363	3608.3	1710.5	3771.2	0	235.77	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	2437600	1				36	1432	True	1435	1606	1663	1663		
