Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A6NCF5	A6NCF5	1	1	1	Kelch-like protein 33	KLHL33	KLH33_HUMAN Kelch-like protein 33 OS=Homo sapiens GN=KLHL33 PE=4 SV=2	1	1	1	1	2.1	2.1	2.1	57.809	533	533	0.5283	-0.55059	85151	125610	1844.5	0	868.54	63.699	0	335.1	328.63	287.68	0	313.43	0	0	0	0	78893	116650	7824.3	8348.6	1100.4	300.02	0	322.32	308.83	291.83	0	307.75	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	13221000	1				16	226	True	227	248	252	252		
A6NCJ1	A6NCJ1	1	1	1	Uncharacterized protein C19orf71	C19orf71	CS071_HUMAN Uncharacterized protein C19orf71 OS=Homo sapiens GN=C19orf71 PE=4 SV=2	1	1	1	1	3.3	3.3	3.3	24.176	209	209	0.55	-0.61216	212540	154340	0	0	466.77	275.27	561.43	495.29	0	469.66	0	0	0	0	0	0	196850	143320	10372	9148.1	560.97	480.63	537.46	484.79	0	462.2	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	13951000	1				17	400	True	403	460	471	471		
A6NE52	A6NE52	1	1	1	WD repeat-containing protein KIAA1875	KIAA1875	WDR97_HUMAN WD repeat-containing protein 97 OS=Homo sapiens GN=WDR97 PE=2 SV=2	1	1	1	1	0.6	0.6	0.6	180.3	1622	1622	0.37331	-0.063832	2271800	2102400	0	19841	617.98	0	4596.8	5051.6	5148.6	4571.1	5153.8	4173.2	0	0	0	0	2104500	1952600	0	164100	5310.8	4633.3	4438	4798.2	5211.6	4604.3	5025.7	4123.8	0	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	101620000	1				18	473	True	476	537	548	548		
A6NEE1	A6NEE1	1	1	1	Pleckstrin homology domain-containing family D member 1	PLEKHD1	PLHD1_HUMAN Pleckstrin homology domain-containing family D member 1 OS=Homo sapiens GN=PLEKHD1 PE=2 SV=3	1	1	1	1	1.4	1.4	1.4	59.203	506	506	0.12313	0.1391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				19	996	True	998	1128	1151	1151		
A6NFI3	A6NFI3	1	1	1	Zinc finger protein 316	ZNF316	ZN316_HUMAN Zinc finger protein 316 OS=Homo sapiens GN=ZNF316 PE=1 SV=1	1	1	1	1	0.7	0.7	0.7	108.44	1004	1004	0.53557	-0.5959	280660	572880	0	1371.7	965.55	695.55	506.31	955.19	829.41	1363.6	647.07	1930.4	0	0	0	415.69	259980	532030	18810	40976	1401.2	1927.9	537.98	963.5	823.51	1367.3	637.54	1881.9	0	0	0	392.12	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	20470000	1				20	4538	True	4559	5046	5121	5121		
A6NFN3;O43251;Q9NWB1	A6NFN3;O43251;Q9NWB1	1;1;1	1;1;1	1;1;1	RNA binding protein fox-1 homolog 3;RNA binding protein fox-1 homolog 2;RNA binding protein fox-1 homolog 1	RBFOX3;RBFOX2;RBFOX1	RFOX3_HUMAN RNA binding protein fox-1 homolog 3 OS=Homo sapiens GN=RBFOX3 PE=2 SV=4;RFOX2_HUMAN RNA binding protein fox-1 homolog 2 OS=Homo sapiens GN=RBFOX2 PE=1 SV=3;RFOX1_HUMAN RNA binding protein fox-1 homolog 1 OS=Homo sapiens GN=RBFOX1 PE=1 SV=2	3	1	1	1	2.2	2.2	2.2	33.872	312	312;390;397	0.18339	0.10374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				21	1682	True	1690	1887	1918	1918		
A6NFQ7	A6NFQ7	1	1	1	Divergent paired-related homeobox	DPRX	DPRX_HUMAN Divergent paired-related homeobox OS=Homo sapiens GN=DPRX PE=3 SV=1	1	1	1	1	4.7	4.7	4.7	21.648	191	191	0.43822	-0.14071	17704	13884	50.022	69.29	0	0	0	0	0	0	0	0	0	0	0	0	16401	12894	1314.3	1026.2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17303000	1				22	1899	True	1907	2136	2170	2170		
P0C7N4;A6NGB0	P0C7N4;A6NGB0	1;1	1;1	1;1	Transmembrane protein 191B;Transmembrane protein 191C	TMEM191B;TMEM191C	T191B_HUMAN Transmembrane protein 191B OS=Homo sapiens GN=TMEM191B PE=3 SV=2;T191C_HUMAN Transmembrane protein 191C OS=Homo sapiens GN=TMEM191C PE=3 SV=2	2	1	1	1	2	2	2	39.064	346	346;347	0.57491	-0.65692	384760	403190	0	0	0	48.113	891.34	1191	829.77	1361.9	1202.5	1324.8	0	700.49	0	0	356420	374430	27250	27919	0	894.31	850.06	1147.3	859.53	1361.3	1159.1	1326.4	0	703.87	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	11010000	1				23	385	True	388	444	455	455		
A6NGD5	A6NGD5	1	1	1	Zinc finger and SCAN domain-containing protein 5C	ZSCAN5C	ZSA5C_HUMAN Putative zinc finger and SCAN domain-containing protein 5C OS=Homo sapiens GN=ZSCAN5C PE=5 SV=1	1	1	1	1	2	2	2	55.728	496	496	0.43596	-0.13769	1329300	1878000	0	0	0	977.75	1566.1	4568	3395.1	4577	2045.3	4464.6	0	419.23	0	0	1231400	1744000	0	123690	0	4424.5	1542.8	4413.7	3323	4598.4	2043	4412.7	0	518.84	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	41754000	1				24	1722	True	1730	1932	1964	1964		
A6NGU5;P36268	A6NGU5;P36268	1;1	1;1	1;1	Putative gamma-glutamyltranspeptidase 3;Putative gamma-glutamyltranspeptidase 3 heavy chain;Putative gamma-glutamyltranspeptidase 3 light chain;Inactive gamma-glutamyltranspeptidase 2	GGT3P;GGT2	GGT3_HUMAN Putative gamma-glutamyltranspeptidase 3 OS=Homo sapiens GN=GGT3P PE=5 SV=2;GGT2_HUMAN Inactive gamma-glutamyltranspeptidase 2 OS=Homo sapiens GN=GGT2 PE=1 SV=3	2	1	1	1	1.6	1.6	1.6	61.501	568	568;569	0.44028	-0.14475	207940	217460	9846.6	5029.4	0	701.58	524.99	665.52	553.29	535.07	947.05	405.31	0	0	0	0	192690	201990	24050	19752	881.45	1427.4	508.92	677.13	574.84	540.91	909.1	403.83	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	28599000	1				25	1135	True	1137	1272	1296	1296		
Q96QU4;Q64ET8;A6NGY1	Q96QU4;Q64ET8;A6NGY1	1;1;1	1;1;1	1;1;1	Protein FRG2-like-1;Protein FRG2;Protein FRG2-like-2	FRG2B;FRG2;FRG2C	FRG2B_HUMAN Protein FRG2-like-1 OS=Homo sapiens GN=FRG2B PE=2 SV=1;FRG2_HUMAN Protein FRG2 OS=Homo sapiens GN=FRG2 PE=2 SV=1;FRG2C_HUMAN Protein FRG2-like-2 OS=Homo sapiens GN=FRG2C PE=3 SV=1	3	1	1	1	2.5	2.5	2.5	30.564	278	278;278;282	0.5753	-0.65478	2753900	3865100	0	0	0	2930	4701.4	7640.4	6572.7	10033	4645	11208	0	1215.2	0	1505.6	2550900	3589300	162080	246150	0	9364.4	4483.5	7495	6532.6	10014	4599.6	11034	0	1525.7	0	1439	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	1	325780000	1				26	4498	True	4519	5004	5078	5078		
A6NHQ2	A6NHQ2	1	1	1	rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1	FBLL1	FBLL1_HUMAN rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1 OS=Homo sapiens GN=FBLL1 PE=3 SV=2	1	1	1	1	3.3	3.3	3.3	34.803	334	334	0	2.2505	434400	454230	0	0	531.97	1152.7	684.81	934.27	1180.1	1351.9	954.63	1210.1	0	0	0	480.21	402380	421820	26943	29274	1122.6	1880.1	686.84	960.97	1170.4	1338.6	938.94	1198	0	0	0	452.89	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	28729000	1				27	4934	True	4955	5480	5564	5564		
A6NI86;H0YKK7	A6NI86;H0YKK7	1;1	1;1	1;1	Putative golgin subfamily A member 6-like protein 10;Putative golgin subfamily A member 6-like protein 19	GOLGA6L10;GOLGA6L19	GG6LA_HUMAN Golgin subfamily A member 6-like protein 10 OS=Homo sapiens GN=GOLGA6L10 PE=3 SV=4;GG6LS_HUMAN Putative golgin subfamily A member 6-like protein 19 OS=Homo sapiens GN=GOLGA6L19 PE=5 SV=1	2	1	1	1	2.5	2.5	2.5	60.902	522	522;550	0.35044	-0.030169	54843	52488	1234.2	149.32	0	0	0	0	0	0	0	0	0	0	0	0	50812	48745	5075.4	3775.1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	23964000	1				28	2937	True	2946	3282	3339	3339		
A6NIN4	A6NIN4	1	1	1	Putative uncharacterized protein FLJ38447		YQ014_HUMAN Putative uncharacterized protein FLJ38447 OS=Homo sapiens PE=5 SV=3	1	1	1	1	17.5	17.5	17.5	10.921	97	97	0.22423	0.074645	228540	287350	91.985	4125.4	0	555.96	0	1928.6	542.84	1652.4	0	1170.6	0	580.74	0	0	211710	266890	16451	23756	0	1406.2	0	1873.5	508.66	1662.1	0	1187.2	0	585.64	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0	0	33492000	1				29	1393	True	1400	1573	1603	1603		
A6NJ64	A6NJ64	1	1	1	Putative NPIP-like protein LOC729978		NPIL2_HUMAN Putative NPIP-like protein LOC729978 OS=Homo sapiens PE=5 SV=4	1	1	1	1	2.8	2.8	2.8	45.575	397	397	0.49391	-0.36384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				30	18	True	18	22	23	23		
Q8IWN6;A6NKX1	Q8IWN6;A6NKX1	1;1	1;1	1;1	Protein FAM223A;Protein FAM223B	FAM223A;FAM223B	F223A_HUMAN Protein FAM223A OS=Homo sapiens GN=FAM223A PE=2 SV=1;F223B_HUMAN Protein FAM223B OS=Homo sapiens GN=FAM223B PE=3 SV=1	2	1	1	1	5.7	5.7	5.7	13.808	122	122;122	0.5258	-0.54463	650850	732240	1724.7	3057.1	1452	880.23	1274.9	1259.7	1766	2137.6	1491.4	2141.9	0	0	0	0	602880	680040	41386	53586	2367.3	2537.8	1221	1278.9	1765.7	2112	1464.3	2108.4	0	0	0	0	2	2	1	2	2	2	1	2	2	2	2	2	0	0	0	0	31028000	2				31	222	True	223	243;244	247;248	247		
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.52494	-0.52522	1595800	1986200	0	13281	0	0	2432.6	4766	4184.9	6172.3	3241.3	5560.5	0	327.22	0	0	1478300	1844600	0	149960	0	4486.6	2369.2	4592	4143.8	6129	3194.5	5506	0	460.31	0	0	1	1	0	1	0	0	1	1	1	1	1	1	0	1	0	0	104480000	1				32	37	True	37	42	43	43		
A6NN73	A6NN73	1	1	1	Golgin subfamily A member 8C	GOLGA8CP	GOG8C_HUMAN Golgin subfamily A member 8C OS=Homo sapiens GN=GOLGA8CP PE=3 SV=2	1	1	1	1	1.3	1.3	1.3	67.127	597	597	0.54407	-0.60554	1514500	1975700	0	2091.6	0	0	2838.4	4440.4	3246.5	4775.6	3029.9	5090.9	0	773.18	0	0	1402900	1834800	0	138830	0	3774.8	2722.9	4236.9	3275.5	4793.3	2962.6	5024.4	0	873.19	0	0	1	1	0	1	0	0	1	1	1	1	1	1	0	1	0	0	67500000	1				33	1915	True	1923	2152	2186	2186		
A7E2V4	A7E2V4	1	1	1	Zinc finger SWIM domain-containing protein 8	ZSWIM8	ZSWM8_HUMAN Zinc finger SWIM domain-containing protein 8 OS=Homo sapiens GN=ZSWIM8 PE=1 SV=1	1	1	1	1	0.4	0.4	0.4	197.3	1837	1837	0.56402	-0.63544	631110	578350	0	0	508.2	623.07	1276.3	811.8	2103.9	1785.2	3851.8	1210.7	0	0	0	0	584550	537050	34108	33980	1056.3	1376.5	1250.1	824.57	2163.1	1739.7	3691.5	1212	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	12604000	1				34	3458	True	3468	3851	3909	3909		
A7XYQ1	A7XYQ1	1	1	1	Sine oculis-binding protein homolog	SOBP	SOBP_HUMAN Sine oculis-binding protein homolog OS=Homo sapiens GN=SOBP PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	92.657	873	873	0.33908	-0.019465	73404	319630	304.47	0	1042.9	240.96	0	0	0	1650.2	365.02	422.71	0	0	0	0	68000	296820	5552.6	20288	1144.6	755.29	0	0	0	1559.3	342.55	458.95	0	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	13443000	1				35	1649	True	1657	1851	1882	1882		
