Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A6NEL2	A6NEL2	1	1	1	Ankyrin repeat domain-containing protein SOWAHB	SOWAHB	SWAHB_HUMAN Ankyrin repeat domain-containing protein SOWAHB OS=Homo sapiens GN=SOWAHB PE=1 SV=1	1	1	1	1	1.1	1.1	1.1	85.741	793	793	0.35194	0.68836	218060	276370	10127	7503	0	5256.4	3872.6	5825.7	4879.9	6572.9	4681.9	6750.7	99.728	164.13	0	0	202070	256710	25046	26206	0	6078.9	3741.8	5878.4	4910.2	6583.7	4576.5	6645.4	222.79	335.96	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	13905000	1				10	2278	True	2278	2573	2694	2694		
A6NFK2	A6NFK2	1	1	1	Glutaredoxin domain-containing cysteine-rich protein 2	GRXCR2	GRCR2_HUMAN Glutaredoxin domain-containing cysteine-rich protein 2 OS=Homo sapiens GN=GRXCR2 PE=3 SV=1	1	1	1	1	2.8	2.8	2.8	28.283	248	248	0.43215	0.46821	5098.3	79465	0	1598	0	1186.1	0	1584.9	0	1805.7	0	1440.9	0	0	0	0	4722.8	73809	0	7010.7	0	1406.8	0	1586.2	0	1797.9	0	1431.7	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	2179500	1				11	2787	True	2789	3130	3260	3260		
P0C7N4;A6NGB0	P0C7N4;A6NGB0	1;1	1;1	1;1	Transmembrane protein 191B;Transmembrane protein 191C	TMEM191B;TMEM191C	T191B_HUMAN Transmembrane protein 191B OS=Homo sapiens GN=TMEM191B PE=3 SV=2;T191C_HUMAN Transmembrane protein 191C OS=Homo sapiens GN=TMEM191C PE=3 SV=2	2	1	1	1	2	2	2	39.064	346	346;347	0.51055	0.15044	56618	57526	1379.3	569.59	1096.6	1509.1	1537.1	1167.2	1564.5	1695.2	1947.8	1313.2	0	0	0	0	52458	53427	5355	4537.3	1261.1	1591.3	1526.6	1209.3	1604.2	1673.7	1885.4	1306.4	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2107300	1				12	317	True	314	359	373	373		
A6NGR9	A6NGR9	1	1	1	Maestro heat-like repeat-containing protein family member 6	MROH6	MROH6_HUMAN Maestro heat-like repeat-containing protein family member 6 OS=Homo sapiens GN=MROH6 PE=4 SV=2	1	1	1	1	1	1	1	77.185	719	719	0.46929	0.27873	99997	223830	347.73	3049.1	0	4539.7	2315.6	5089.3	2847.2	5514.6	2058.2	6070	0	285.01	0	0	92635	207880	7489.6	18414	0	5008.3	2226.6	5121.9	2844.1	5542.2	2036	5965.5	0	433.12	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	7908400	1				13	3298	True	3297	3691	3834	3834		
A6NGW2;Q7RTU9	A6NGW2;Q7RTU9	1;1	1;1	1;1	Putative stereocilin-like protein;Stereocilin	STRCP1;STRC	STRCL_HUMAN Putative stereocilin-like protein OS=Homo sapiens GN=STRCP1 PE=5 SV=1;STRC_HUMAN Stereocilin OS=Homo sapiens GN=STRC PE=2 SV=1	2	1	1	1	0.5	0.5	0.5	192.43	1772	1772;1775	0.4494	0.34309	54447	59225	1683.7	542.96	818.65	1295.4	1272.9	1169.5	1116.1	2049.7	1160.4	1725.5	0	0	0	0	50449	55005	5478.6	4627.7	1009.3	1393.3	1255.7	1209.9	1144.5	2016.2	1130.1	1710.1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2434500	1				14	803	True	795	900	942	942		
P62834;P61224;A6NIZ1	P62834;P61224;A6NIZ1	2;2;2	2;2;2	2;2;2	Ras-related protein Rap-1A;Ras-related protein Rap-1b;Ras-related protein Rap-1b-like protein	RAP1A;RAP1B	RAP1A_HUMAN Ras-related protein Rap-1A OS=Homo sapiens GN=RAP1A PE=1 SV=1;RAP1B_HUMAN Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B PE=1 SV=1;RP1BL_HUMAN Ras-related protein Rap-1b-like protein OS=Homo sapiens PE=2 SV=1	3	2	2	2	9.8	9.8	9.8	20.987	184	184;184;184	0.0042373	2.1853	59015	95356	12.033	1318.1	1259.4	1461.5	768.5	1401	1876.3	2797.1	1186	1881.8	0	301.55	0	0	54669	88565	4085.1	7854.2	1306.4	1676.1	783.32	1454.2	1835.4	2731.7	1159.7	1893.6	0	303.94	0	0	2	2	1	2	2	2	1	2	2	2	1	2	0	1	0	0	10177000	2				15	1044;4082	True;True	1040;4077	1180;4583	1235;4739	1235;4739		
A6NNM3;A6NJZ7	A6NNM3;A6NJZ7	1;1	1;1	1;1	RIMS-binding protein 3B;RIMS-binding protein 3C	RIMBP3B;RIMBP3C	RIM3B_HUMAN RIMS-binding protein 3B OS=Homo sapiens GN=RIMBP3B PE=3 SV=3;RIM3C_HUMAN RIMS-binding protein 3C OS=Homo sapiens GN=RIMBP3C PE=1 SV=3	2	1	1	1	0.5	0.5	0.5	180.95	1639	1639;1639	0.46349	0.29584	33159	35415	710.39	464.18	216.91	750.2	806.31	815.46	978.99	836.19	687.62	850.75	0	0	0	0	30721	32892	3040	2897	332.39	821.35	786.62	820.49	977.89	840.6	681.21	837.2	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2234500	1				16	990	True	984	1114	1169	1169		
Q8IWN6;A6NKX1	Q8IWN6;A6NKX1	1;1	1;1	1;1	Protein FAM223A;Protein FAM223B	FAM223A;FAM223B	F223A_HUMAN Protein FAM223A OS=Homo sapiens GN=FAM223A PE=2 SV=1;F223B_HUMAN Protein FAM223B OS=Homo sapiens GN=FAM223B PE=3 SV=1	2	1	1	1	5.7	5.7	5.7	13.808	122	122;122	0.45645	0.30882	57295	67919	1049.1	2413.4	254.74	1258.8	976.51	1046.2	1253.8	1763.1	1259.3	1599.2	0	0	0	0	53082	63092	5084.2	6967.7	441.69	1489.9	954.62	1088.5	1262.9	1738.8	1227.8	1580.1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2779100	1				17	182	True	179	203	207	207		
O60309;A6NMS7;A6NM11	O60309;A6NMS7;A6NM11	1;1;1	1;1;1	1;1;1	Leucine-rich repeat-containing protein 37A3;Leucine-rich repeat-containing protein 37A;Leucine-rich repeat-containing protein 37A2	LRRC37A3;LRRC37A;LRRC37A2	L37A3_HUMAN Leucine-rich repeat-containing protein 37A3 OS=Homo sapiens GN=LRRC37A3 PE=2 SV=2;L37A1_HUMAN Leucine-rich repeat-containing protein 37A OS=Homo sapiens GN=LRRC37A PE=2 SV=3;L37A2_HUMAN Leucine-rich repeat-containing protein 37A2 OS=Homo sapien	3	1	1	1	0.4	0.4	0.4	180.62	1634	1634;1700;1700	0.34549	0.70916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				18	3072	True	3075	3447	3586	3586		
A6NM28	A6NM28	1	1	1	Zinc finger protein 92 homolog	ZFP92	ZFP92_HUMAN Zinc finger protein 92 homolog OS=Homo sapiens GN=ZFP92 PE=2 SV=3	1	1	1	1	1.9	1.9	1.9	45.791	416	416	0.46621	0.29465	194820	241080	7938.1	10395	1426.8	3676.1	3857.6	5818.3	4696	6574.2	3453.4	5491.9	317.49	340.38	0	0	180530	223960	21363	26430	2307.7	4707.5	3790	5793.8	4696.3	6553.3	3425.4	5456.1	396.34	471.23	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	14270000	1				19	33	True	33	36	36	36		
A6NMZ7	A6NMZ7	1	1	1	Collagen alpha-6(VI) chain	COL6A6	CO6A6_HUMAN Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2	1	1	1	1	0.3	0.3	0.3	247.17	2263	2263	0.14124	0.91974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				20	309	True	306	349	363	363		
A7E2V4	A7E2V4	1	1	1	Zinc finger SWIM domain-containing protein 8	ZSWIM8	ZSWM8_HUMAN Zinc finger SWIM domain-containing protein 8 OS=Homo sapiens GN=ZSWIM8 PE=1 SV=1	1	1	1	1	0.4	0.4	0.4	197.3	1837	1837	0.48356	0.23789	51651	39685	814.84	1087.5	520.18	436.55	1029	939.63	1167.3	731.62	692.81	677.26	0	0	0	0	47853	36862	4465.7	3769	665.35	577.95	1013.6	918.16	1164.9	743.3	693.04	668.97	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2177800	1				21	1529	True	1526	1732	1798	1798		
A7XYQ1	A7XYQ1	1	1	1	Sine oculis-binding protein homolog	SOBP	SOBP_HUMAN Sine oculis-binding protein homolog OS=Homo sapiens GN=SOBP PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	92.657	873	873	0.28812	0.75917	16372	60259	609.71	656.26	0	1333.5	705.3	337.85	594.17	1556.3	274.26	1951.7	0	0	0	0	15170	55966	1741.3	4802	0	1419.6	671.79	425.2	598.19	1523	279.34	1907	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1352000	1				22	1245	True	1242	1416	1478	1478		
Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	Q9NQA3;C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1	WAS protein family homolog 6;Putative WAS protein family homolog 3;WAS protein family homolog 2;WAS protein family homolog 1;Putative WAS protein family homolog 4	WASH6P;WASH3P;WASH2P;WASH1;WASH4P	WASH6_HUMAN WAS protein family homolog 6 OS=Homo sapiens GN=WASH6P PE=1 SV=3;WASH3_HUMAN Putative WAS protein family homolog 3 OS=Homo sapiens GN=WASH3P PE=1 SV=2;WASH2_HUMAN WAS protein family homolog 2 OS=Homo sapiens GN=WASH2P PE=2 SV=2;WASH1_HUMAN WASH	5	1	1	1	1.6	1.6	1.6	47.989	447	447;463;465;465;477	0.42807	0.51348	136450	179820	2436	4618.3	1071.4	3153.6	3542.8	4448	2367.9	3317.2	2788	2476.7	0	0	0	0	126410	167020	12059	16805	1509.3	3703.6	3412.6	4396.9	2476.9	3365.1	2704.4	2469.6	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	5463800	1				23	2830	True	2832	3181	3311	3311		
A8MQ27	A8MQ27	1	1	1	E3 ubiquitin-protein ligase NEURL1B	NEURL1B	NEU1B_HUMAN E3 ubiquitin-protein ligase NEURL1B OS=Homo sapiens GN=NEURL1B PE=1 SV=1	1	1	1	1	1.6	1.6	1.6	59.269	555	555	0.34677	0.70283	166910	237290	3839.5	5699.6	1202.8	3550.2	2904.4	4369	3341.7	5538.4	3574.9	5049.1	245.25	456.59	0	0	154640	220400	15546	21796	1767.4	4258.4	2852.6	4404.1	3388	5508.9	3487.1	5002	329.35	570.17	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	6827600	1				24	2751	True	2753	3087	3215	3215		
A8MTY0	A8MTY0	1	1	1	Putative zinc finger protein 724	ZNF724P	ZN724_HUMAN Zinc finger protein 724 OS=Homo sapiens GN=ZNF724 PE=2 SV=3	1	1	1	1	1.1	1.1	1.1	71.172	619	619	0.38013	0.64873	90280	98583	3746.5	3198.1	599.91	2237.4	1716.5	1495	1683.2	2714	1732.7	2242.3	0	0	0	0	83657	91575	9961.9	9835	1014.5	2527.2	1674.9	1582.5	1715.6	2666.8	1688	2224	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	3455600	1				25	4166	True	4162	4671	4829	4829		
A8MU93	A8MU93	1	1	1	Uncharacterized protein C17orf100	C17orf100	CQ100_HUMAN Uncharacterized protein C17orf100 OS=Homo sapiens GN=C17orf100 PE=2 SV=1	1	1	1	1	4.3	4.3	4.3	18.001	164	164	0.28652	0.75982	214630	358780	0	0	1705.8	7966.8	3547.4	6602.9	3794.3	7384	4445.2	7565.5	0	0	0	0	198820	333060	0	7157.3	2113.3	7147	3481.8	6722.8	3871.7	7400	4311	7442.8	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	3399200	1				26	389	True	384	436	451	451		
A8MV72;A8MUA0	A8MV72;A8MUA0	1;1	1;1	1;1	Putative UPF0607 protein ENSP00000382826;Putative UPF0607 protein ENSP00000381514		YH009_HUMAN Putative UPF0607 protein ENSP00000382826 OS=Homo sapiens PE=5 SV=2;YB057_HUMAN Putative UPF0607 protein ENSP00000381514 OS=Homo sapiens PE=3 SV=1	2	1	1	1	2.3	2.3	2.3	34.164	311	311;341	0.33232	0.7095	282630	226880	7383.7	7567.9	2678.9	2232	5163.3	5466.3	5688.3	5065.2	5541.7	4919.6	108.94	0	0	0	261860	210750	27153	22800	3653.6	3143.6	5092	5348.9	5758.7	5106.6	5413.8	4849.8	254.98	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	17887000	1				27	25	True	25	28	28	28		
A8MV81	A8MV81	1	1	1	HIG1 domain family member 1C	HIGD1C	HIG1C_HUMAN HIG1 domain family member 1C OS=Homo sapiens GN=HIGD1C PE=3 SV=2	1	1	1	1	9.3	9.3	9.3	11.079	97	97	0.37874	0.65233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				28	2790	True	2792	3133	3263	3263		
P62308;A8MWD9	P62308;A8MWD9	1;1	1;1	1;1	Small nuclear ribonucleoprotein G;Putative small nuclear ribonucleoprotein G-like protein 15	SNRPG;SNRPGP15	RUXG_HUMAN Small nuclear ribonucleoprotein G OS=Homo sapiens GN=SNRPG PE=1 SV=1;RUXGL_HUMAN Putative small nuclear ribonucleoprotein G-like protein 15 OS=Homo sapiens GN=SNRPGP15 PE=5 SV=2	2	1	1	1	9.2	9.2	9.2	8.496	76	76;76	0.02381	1.5618	108290	128790	2580.4	3331.8	1034.9	2002.1	2016.6	2812.7	2593.2	3461.1	2940.6	2713.3	172.91	175.8	0	0	100330	119630	10172	12054	1393.5	2406.4	1997.7	2817.1	2624.3	3435.3	2861.3	2703.3	243.45	240.18	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	5101400	1				29	230	True	227	257	266	266		
A8MXQ7	A8MXQ7	1	1	1	Putative IQ motif and ankyrin repeat domain-containing protein LOC642574		YH010_HUMAN Putative IQ motif and ankyrin repeat domain-containing protein LOC642574 OS=Homo sapiens PE=5 SV=2	1	1	1	1	2.5	2.5	2.5	68.294	604	604	0.10914	0.9626	85654	131300	3224.5	5301.2	911.04	2072.8	1162.7	2362.1	4089.8	4194.2	1654.5	2888.8	0	549.7	0	0	79368	121980	9147.5	14058	1253.2	2590.2	1234.9	2422.9	3943.1	4108.8	1701.1	2906.2	0	601.97	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	18460000	1				30	855	True	847	958	1000	1000		
A8MXY4	A8MXY4	1	1	1	Zinc finger protein 99	ZNF99	ZNF99_HUMAN Zinc finger protein 99 OS=Homo sapiens GN=ZNF99 PE=2 SV=3	1	1	1	1	1	1	1	100.79	864	864	0.2482	0.79017	86485	113370	846.33	0	1554.1	1261.7	2207.1	2283.7	2549.7	2680.6	2131.3	1602	0	374.42	0	0	80122	105290	7005.1	7839.7	1732.5	1461	2196.3	2260.7	2564.5	2653.2	2093.7	1626.8	0	400.38	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	15216000	1				31	3493	True	3492	3909	4057	4057		
B1AJZ9	B1AJZ9	1	1	1	Forkhead-associated domain-containing protein 1	FHAD1	FHAD1_HUMAN Forkhead-associated domain-containing protein 1 OS=Homo sapiens GN=FHAD1 PE=2 SV=2	1	1	1	1	1.1	1.1	1.1	161.9	1412	1412	0.30886	0.74516	99333	174270	733.77	3783.7	1312.4	2295.1	1817.6	3957.7	3428.2	5376.6	1571.4	4073	0	0	0	0	92023	161870	7816.5	15633	1517.4	2827.5	1843.4	3948.9	3350.4	5314.6	1599.7	4056.2	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	6089000	1				32	877	True	869	982	1024	1024		
B1ANS9	B1ANS9	1	1	1	WD repeat-containing protein 64	WDR64	WDR64_HUMAN WD repeat-containing protein 64 OS=Homo sapiens GN=WDR64 PE=2 SV=1	1	1	1	1	0.9	0.9	0.9	123.63	1081	1081	0.51738	0.13726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				33	1290	True	1287	1466;1467	1529;1530	1529		
